date,APR El Sauce >> Pozo 1 >> Volumen Pozo 1(10939),APR El Sauce >> Filtro Arena Clorador >> Volumen(11057),APR El Sauce >> Estanque Chacabuquito >> Volumen(11198),APR El Sauce >> Estanque Las Patentes >> Volumen(11144),APR El Sauce >> Pozo 2 >> Volumen Pozo 2(10993)
2020-12-01 06:00:12-03:00,,,,67004.0,
2020-12-01 06:01:40-03:00,,,0.0,,
2020-12-01 06:01:46-03:00,,,,,237902.0
2020-12-01 06:04:05-03:00,0.0,,,,
2020-12-01 06:04:32-03:00,,228862.0,,,
2020-12-01 06:05:12-03:00,,,,67005.0,
2020-12-01 06:06:41-03:00,,,0.0,,
2020-12-01 06:06:46-03:00,,,,,237904.0
2020-12-01 06:09:05-03:00,0.0,,,,
2020-12-01 06:09:32-03:00,,228865.0,,,
2020-12-01 06:10:12-03:00,,,,67007.0,
2020-12-01 06:11:41-03:00,,,0.0,,
2020-12-01 06:11:47-03:00,,,,,237907.0
2020-12-01 06:14:06-03:00,0.0,,,,
2020-12-01 06:14:33-03:00,,228867.0,,,
2020-12-01 06:15:13-03:00,,,,67008.0,
2020-12-01 06:16:42-03:00,,,0.0,,
2020-12-01 06:16:47-03:00,,,,,237909.0
2020-12-01 06:19:06-03:00,0.0,,,,
2020-12-01 06:19:33-03:00,,228870.0,,,
2020-12-01 06:20:13-03:00,,,,67009.0,
2020-12-01 06:21:42-03:00,,,0.0,,
2020-12-01 06:21:47-03:00,,,,,237912.0
2020-12-01 06:24:06-03:00,0.0,,,,
2020-12-01 06:24:33-03:00,,228872.0,,,
2020-12-01 06:25:13-03:00,,,,67011.0,
2020-12-01 06:26:42-03:00,,,0.0,,
2020-12-01 06:26:48-03:00,,,,,237914.0
2020-12-01 06:29:07-03:00,0.0,,,,
2020-12-01 06:29:34-03:00,,228875.0,,,
2020-12-01 06:30:14-03:00,,,,67012.0,
2020-12-01 06:31:00-03:00,,,0.0,,
2020-12-01 06:31:48-03:00,,,,,237917.0
2020-12-01 06:34:07-03:00,0.0,,,,
2020-12-01 06:34:34-03:00,,228877.0,,,
2020-12-01 06:35:14-03:00,,,,67013.0,
2020-12-01 06:36:00-03:00,,,0.0,,
2020-12-01 06:36:48-03:00,,,,,237919.0
2020-12-01 06:39:07-03:00,0.0,,,,
2020-12-01 06:39:34-03:00,,228880.0,,,
2020-12-01 06:40:14-03:00,,,,67015.0,
2020-12-01 06:41:00-03:00,,,0.0,,
2020-12-01 06:41:49-03:00,,,,,237922.0
2020-12-01 06:44:08-03:00,0.0,,,,
2020-12-01 06:44:35-03:00,,228882.0,,,
2020-12-01 06:45:14-03:00,,,,67016.0,
2020-12-01 06:46:01-03:00,,,0.0,,
2020-12-01 06:46:49-03:00,,,,,237925.0
2020-12-01 06:49:08-03:00,0.0,,,,
2020-12-01 06:49:35-03:00,,228885.0,,,
2020-12-01 06:50:15-03:00,,,,67017.0,
2020-12-01 06:51:01-03:00,,,0.0,,
2020-12-01 06:51:49-03:00,,,,,237927.0
2020-12-01 06:54:08-03:00,0.0,,,,
2020-12-01 06:54:35-03:00,,228887.0,,,
2020-12-01 06:55:15-03:00,,,,67018.0,
2020-12-01 06:56:01-03:00,,,0.0,,
2020-12-01 06:56:50-03:00,,,,,237930.0
2020-12-01 06:59:08-03:00,0.0,,,,
2020-12-01 06:59:36-03:00,,228890.0,,,
2020-12-01 07:00:15-03:00,,,,67020.0,
2020-12-01 07:01:02-03:00,,,0.0,,
2020-12-01 07:01:50-03:00,,,,,237932.0
2020-12-01 07:03:34-03:00,,,0.0,,
2020-12-01 07:04:09-03:00,0.0,,,,
2020-12-01 07:04:36-03:00,,228892.0,,,
2020-12-01 07:05:16-03:00,,,,67021.0,
2020-12-01 07:06:50-03:00,,,,,237935.0
2020-12-01 07:08:34-03:00,,,0.0,,
2020-12-01 07:09:09-03:00,0.0,,,,
2020-12-01 07:09:36-03:00,,228895.0,,,
2020-12-01 07:10:16-03:00,,,,67023.0,
2020-12-01 07:11:51-03:00,,,,,237937.0
2020-12-01 07:13:34-03:00,,,0.0,,
2020-12-01 07:14:09-03:00,0.0,,,,
2020-12-01 07:14:36-03:00,,228897.0,,,
2020-12-01 07:15:12-03:00,,,0.0,,
2020-12-01 07:15:16-03:00,,,,67024.0,
2020-12-01 07:16:51-03:00,,,,,237940.0
2020-12-01 07:19:10-03:00,0.0,,,,
2020-12-01 07:19:37-03:00,,228900.0,,,
2020-12-01 07:20:13-03:00,,,0.0,,
2020-12-01 07:20:17-03:00,,,,67025.0,
2020-12-01 07:21:51-03:00,,,,,237942.0
2020-12-01 07:24:10-03:00,0.0,,,,
2020-12-01 07:24:37-03:00,,228902.0,,,
2020-12-01 07:25:13-03:00,,,0.0,,
2020-12-01 07:25:17-03:00,,,,67027.0,
2020-12-01 07:26:51-03:00,,,,,237945.0
2020-12-01 07:29:10-03:00,0.0,,,,
2020-12-01 07:29:37-03:00,,228905.0,,,
2020-12-01 07:30:13-03:00,,,0.0,,
2020-12-01 07:30:17-03:00,,,,67028.0,
2020-12-01 07:31:52-03:00,,,,,237947.0
2020-12-01 07:34:11-03:00,0.0,,,,
2020-12-01 07:34:38-03:00,,228907.0,,,
2020-12-01 07:35:14-03:00,,,0.0,,
2020-12-01 07:35:18-03:00,,,,67029.0,
2020-12-01 07:36:52-03:00,,,,,237950.0
2020-12-01 07:39:11-03:00,0.0,,,,
2020-12-01 07:39:38-03:00,,228910.0,,,
2020-12-01 07:40:14-03:00,,,0.0,,
2020-12-01 07:40:18-03:00,,,,67030.0,
2020-12-01 07:41:52-03:00,,,,,237953.0
2020-12-01 07:44:11-03:00,0.0,,,,
2020-12-01 07:44:38-03:00,,228912.0,,,
2020-12-01 07:45:14-03:00,,,0.0,,
2020-12-01 07:45:18-03:00,,,,67032.0,
2020-12-01 07:46:53-03:00,,,,,237955.0
2020-12-01 07:49:12-03:00,0.0,,,,
2020-12-01 07:49:39-03:00,,228915.0,,,
2020-12-01 07:50:15-03:00,,,0.0,,
2020-12-01 07:50:19-03:00,,,,67033.0,
2020-12-01 07:51:53-03:00,,,,,237958.0
2020-12-01 07:54:12-03:00,0.0,,,,
2020-12-01 07:54:39-03:00,,228917.0,,,
2020-12-01 07:55:15-03:00,,,0.0,,
2020-12-01 07:55:19-03:00,,,,67034.0,
2020-12-01 07:56:53-03:00,,,,,237960.0
2020-12-01 07:59:12-03:00,0.0,,,,
2020-12-01 07:59:39-03:00,,228920.0,,,
2020-12-01 08:00:15-03:00,,,0.0,,
2020-12-01 08:00:19-03:00,,,,67036.0,
2020-12-01 08:01:54-03:00,,,,,237963.0
2020-12-01 08:04:13-03:00,0.0,,,,
2020-12-01 08:04:40-03:00,,228922.0,,,
2020-12-01 08:05:16-03:00,,,0.0,,
2020-12-01 08:05:20-03:00,,,,67037.0,
2020-12-01 08:06:54-03:00,,,,,237965.0
2020-12-01 08:09:13-03:00,0.0,,,,
2020-12-01 08:09:40-03:00,,228925.0,,,
2020-12-01 08:10:16-03:00,,,0.0,,
2020-12-01 08:10:20-03:00,,,,67039.0,
2020-12-01 08:11:54-03:00,,,,,237968.0
2020-12-01 08:14:14-03:00,0.0,,,,
2020-12-01 08:14:40-03:00,,228927.0,,,
2020-12-01 08:15:16-03:00,,,0.0,,
2020-12-01 08:15:20-03:00,,,,67040.0,
2020-12-01 08:16:55-03:00,,,,,237970.0
2020-12-01 08:19:14-03:00,0.0,,,,
2020-12-01 08:19:41-03:00,,228930.0,,,
2020-12-01 08:20:17-03:00,,,0.0,,
2020-12-01 08:20:20-03:00,,,,67042.0,
2020-12-01 08:21:55-03:00,,,,,237973.0
2020-12-01 08:24:14-03:00,0.0,,,,
2020-12-01 08:24:41-03:00,,228932.0,,,
2020-12-01 08:25:17-03:00,,,0.0,,
2020-12-01 08:25:21-03:00,,,,67043.0,
2020-12-01 08:26:55-03:00,,,,,237975.0
2020-12-01 08:29:15-03:00,0.0,,,,
2020-12-01 08:29:41-03:00,,228935.0,,,
2020-12-01 08:30:17-03:00,,,0.0,,
2020-12-01 08:30:21-03:00,,,,67044.0,
2020-12-01 08:31:56-03:00,,,,,237978.0
2020-12-01 08:34:15-03:00,0.0,,,,
2020-12-01 08:34:41-03:00,,228937.0,,,
2020-12-01 08:35:18-03:00,,,0.0,,
2020-12-01 08:35:21-03:00,,,,67045.0,
2020-12-01 08:36:56-03:00,,,,,237981.0
2020-12-01 08:39:15-03:00,0.0,,,,
2020-12-01 08:39:42-03:00,,228940.0,,,
2020-12-01 08:40:18-03:00,,,0.0,,
2020-12-01 08:40:22-03:00,,,,67045.0,
2020-12-01 08:41:56-03:00,,,,,237983.0
2020-12-01 08:44:16-03:00,0.0,,,,
2020-12-01 08:44:42-03:00,,228942.0,,,
2020-12-01 08:45:18-03:00,,,0.0,,
2020-12-01 08:45:22-03:00,,,,67046.0,
2020-12-01 08:46:57-03:00,,,,,237986.0
2020-12-01 08:49:16-03:00,0.0,,,,
2020-12-01 08:49:42-03:00,,228945.0,,,
2020-12-01 08:50:18-03:00,,,0.0,,
2020-12-01 08:50:22-03:00,,,,67048.0,
2020-12-01 08:51:57-03:00,,,,,237988.0
2020-12-01 08:54:16-03:00,0.0,,,,
2020-12-01 08:54:43-03:00,,228947.0,,,
2020-12-01 08:55:19-03:00,,,0.0,,
2020-12-01 08:55:23-03:00,,,,67049.0,
2020-12-01 08:56:57-03:00,,,,,237991.0
2020-12-01 08:59:17-03:00,0.0,,,,
2020-12-01 08:59:43-03:00,,228950.0,,,
2020-12-01 09:00:19-03:00,,,0.0,,
2020-12-01 09:00:23-03:00,,,,67051.0,
2020-12-01 09:01:57-03:00,,,,,237993.0
2020-12-01 09:04:17-03:00,0.0,,,,
2020-12-01 09:04:43-03:00,,228952.0,,,
2020-12-01 09:05:19-03:00,,,0.0,,
2020-12-01 09:05:23-03:00,,,,67052.0,
2020-12-01 09:06:58-03:00,,,,,237996.0
2020-12-01 09:09:17-03:00,0.0,,,,
2020-12-01 09:09:44-03:00,,228955.0,,,
2020-12-01 09:10:20-03:00,,,0.0,,
2020-12-01 09:10:24-03:00,,,,67054.0,
2020-12-01 09:11:58-03:00,,,,,237998.0
2020-12-01 09:14:17-03:00,0.0,,,,
2020-12-01 09:14:44-03:00,,228957.0,,,
2020-12-01 09:15:20-03:00,,,0.0,,
2020-12-01 09:15:24-03:00,,,,67055.0,
2020-12-01 09:16:58-03:00,,,,,238001.0
2020-12-01 09:19:18-03:00,0.0,,,,
2020-12-01 09:19:44-03:00,,228960.0,,,
2020-12-01 09:20:20-03:00,,,0.0,,
2020-12-01 09:20:24-03:00,,,,67057.0,
2020-12-01 09:21:59-03:00,,,,,238003.0
2020-12-01 09:24:18-03:00,0.0,,,,
2020-12-01 09:24:45-03:00,,228962.0,,,
2020-12-01 09:25:21-03:00,,,0.0,,
2020-12-01 09:25:25-03:00,,,,67058.0,
2020-12-01 09:26:59-03:00,,,,,238006.0
2020-12-01 09:29:18-03:00,0.0,,,,
2020-12-01 09:29:45-03:00,,228965.0,,,
2020-12-01 09:30:21-03:00,,,0.0,,
2020-12-01 09:30:25-03:00,,,,67058.0,
2020-12-01 09:31:59-03:00,,,,,238009.0
2020-12-01 09:34:19-03:00,0.0,,,,
2020-12-01 09:34:45-03:00,,228967.0,,,
2020-12-01 09:35:21-03:00,,,0.0,,
2020-12-01 09:35:25-03:00,,,,67059.0,
2020-12-01 09:37:00-03:00,,,,,238011.0
2020-12-01 09:39:19-03:00,0.0,,,,
2020-12-01 09:39:46-03:00,,228970.0,,,
2020-12-01 09:40:22-03:00,,,0.0,,
2020-12-01 09:40:26-03:00,,,,67060.0,
2020-12-01 09:42:00-03:00,,,,,238014.0
2020-12-01 09:44:19-03:00,0.0,,,,
2020-12-01 09:44:46-03:00,,228972.0,,,
2020-12-01 09:45:22-03:00,,,0.0,,
2020-12-01 09:45:26-03:00,,,,67062.0,
2020-12-01 09:47:00-03:00,,,,,238016.0
2020-12-01 09:49:20-03:00,0.0,,,,
2020-12-01 09:49:46-03:00,,228975.0,,,
2020-12-01 09:50:22-03:00,,,0.0,,
2020-12-01 09:50:26-03:00,,,,67064.0,
2020-12-01 09:52:01-03:00,,,,,238019.0
2020-12-01 09:54:20-03:00,0.0,,,,
2020-12-01 09:54:47-03:00,,228977.0,,,
2020-12-01 09:55:23-03:00,,,0.0,,
2020-12-01 09:55:26-03:00,,,,67065.0,
2020-12-01 09:57:01-03:00,,,,,238021.0
2020-12-01 09:59:20-03:00,0.0,,,,
2020-12-01 09:59:47-03:00,,228980.0,,,
2020-12-01 10:00:23-03:00,,,0.0,,
2020-12-01 10:00:27-03:00,,,,67067.0,
2020-12-01 10:02:01-03:00,,,,,238024.0
2020-12-01 10:04:21-03:00,0.0,,,,
2020-12-01 10:04:47-03:00,,228982.0,,,
2020-12-01 10:05:24-03:00,,,0.0,,
2020-12-01 10:05:27-03:00,,,,67068.0,
2020-12-01 10:07:02-03:00,,,,,238026.0
2020-12-01 10:09:21-03:00,0.0,,,,
2020-12-01 10:09:48-03:00,,228985.0,,,
2020-12-01 10:10:24-03:00,,,0.0,,
2020-12-01 10:10:27-03:00,,,,67070.0,
2020-12-01 10:12:02-03:00,,,,,238029.0
2020-12-01 10:14:21-03:00,0.0,,,,
2020-12-01 10:14:48-03:00,,228987.0,,,
2020-12-01 10:15:24-03:00,,,0.0,,
2020-12-01 10:15:28-03:00,,,,67070.0,
2020-12-01 10:17:02-03:00,,,,,238032.0
2020-12-01 10:19:22-03:00,0.0,,,,
2020-12-01 10:19:48-03:00,,228989.0,,,
2020-12-01 10:20:25-03:00,,,0.0,,
2020-12-01 10:20:28-03:00,,,,67070.0,
2020-12-01 10:22:03-03:00,,,,,238034.0
2020-12-01 10:24:22-03:00,0.0,,,,
2020-12-01 10:24:49-03:00,,228992.0,,,
2020-12-01 10:25:25-03:00,,,0.0,,
2020-12-01 10:25:28-03:00,,,,67072.0,
2020-12-01 10:27:03-03:00,,,,,238037.0
2020-12-01 10:29:22-03:00,0.0,,,,
2020-12-01 10:29:49-03:00,,228994.0,,,
2020-12-01 10:30:25-03:00,,,0.0,,
2020-12-01 10:30:29-03:00,,,,67073.0,
2020-12-01 10:32:03-03:00,,,,,238039.0
2020-12-01 10:34:23-03:00,0.0,,,,
2020-12-01 10:34:49-03:00,,228997.0,,,
2020-12-01 10:35:25-03:00,,,0.0,,
2020-12-01 10:35:29-03:00,,,,67075.0,
2020-12-01 10:37:03-03:00,,,,,238042.0
2020-12-01 10:39:23-03:00,0.0,,,,
2020-12-01 10:39:49-03:00,,228999.0,,,
2020-12-01 10:40:26-03:00,,,0.0,,
2020-12-01 10:40:29-03:00,,,,67076.0,
2020-12-01 10:42:04-03:00,,,,,238044.0
2020-12-01 10:44:23-03:00,0.0,,,,
2020-12-01 10:44:50-03:00,,229002.0,,,
2020-12-01 10:45:26-03:00,,,0.0,,
2020-12-01 10:45:30-03:00,,,,67078.0,
2020-12-01 10:47:04-03:00,,,,,238047.0
2020-12-01 10:49:24-03:00,0.0,,,,
2020-12-01 10:49:50-03:00,,229004.0,,,
2020-12-01 10:50:26-03:00,,,0.0,,
2020-12-01 10:50:30-03:00,,,,67080.0,
2020-12-01 10:52:04-03:00,,,,,238049.0
2020-12-01 10:54:24-03:00,0.0,,,,
2020-12-01 10:54:51-03:00,,229007.0,,,
2020-12-01 10:55:27-03:00,,,0.0,,
2020-12-01 10:55:30-03:00,,,,67080.0,
2020-12-01 10:57:05-03:00,,,,,238052.0
2020-12-01 10:59:24-03:00,0.0,,,,
2020-12-01 10:59:51-03:00,,229009.0,,,
2020-12-01 11:00:27-03:00,,,0.0,,
2020-12-01 11:00:31-03:00,,,,67080.0,
2020-12-01 11:02:05-03:00,,,,,238054.0
2020-12-01 11:04:25-03:00,0.0,,,,
2020-12-01 11:04:51-03:00,,229012.0,,,
2020-12-01 11:05:27-03:00,,,0.0,,
2020-12-01 11:05:31-03:00,,,,67082.0,
2020-12-01 11:07:05-03:00,,,,,238057.0
2020-12-01 11:09:25-03:00,0.0,,,,
2020-12-01 11:09:51-03:00,,229014.0,,,
2020-12-01 11:10:28-03:00,,,0.0,,
2020-12-01 11:10:31-03:00,,,,67083.0,
2020-12-01 11:12:06-03:00,,,,,238060.0
2020-12-01 11:14:25-03:00,0.0,,,,
2020-12-01 11:14:52-03:00,,229017.0,,,
2020-12-01 11:15:28-03:00,,,0.0,,
2020-12-01 11:15:32-03:00,,,,67085.0,
2020-12-01 11:17:06-03:00,,,,,238062.0
2020-12-01 11:19:26-03:00,0.0,,,,
2020-12-01 11:19:52-03:00,,229019.0,,,
2020-12-01 11:20:28-03:00,,,0.0,,
2020-12-01 11:20:32-03:00,,,,67087.0,
2020-12-01 11:22:06-03:00,,,,,238065.0
2020-12-01 11:24:26-03:00,0.0,,,,
2020-12-01 11:24:52-03:00,,229022.0,,,
2020-12-01 11:25:29-03:00,,,0.0,,
2020-12-01 11:25:32-03:00,,,,67088.0,
2020-12-01 11:27:07-03:00,,,,,238067.0
2020-12-01 11:29:26-03:00,0.0,,,,
2020-12-01 11:29:53-03:00,,229024.0,,,
2020-12-01 11:30:29-03:00,,,0.0,,
2020-12-01 11:30:33-03:00,,,,67090.0,
2020-12-01 11:32:07-03:00,,,,,238070.0
2020-12-01 11:34:27-03:00,0.0,,,,
2020-12-01 11:34:53-03:00,,229027.0,,,
2020-12-01 11:35:29-03:00,,,0.0,,
2020-12-01 11:35:33-03:00,,,,67090.0,
2020-12-01 11:37:07-03:00,,,,,238072.0
2020-12-01 11:39:27-03:00,0.0,,,,
2020-12-01 11:39:53-03:00,,229029.0,,,
2020-12-01 11:40:30-03:00,,,0.0,,
2020-12-01 11:40:33-03:00,,,,67090.0,
2020-12-01 11:42:08-03:00,,,,,238075.0
2020-12-01 11:44:27-03:00,0.0,,,,
2020-12-01 11:44:54-03:00,,229032.0,,,
2020-12-01 11:45:30-03:00,,,0.0,,
2020-12-01 11:45:33-03:00,,,,67092.0,
2020-12-01 11:47:08-03:00,,,,,238078.0
2020-12-01 11:49:27-03:00,0.0,,,,
2020-12-01 11:49:54-03:00,,229034.0,,,
2020-12-01 11:50:30-03:00,,,0.0,,
2020-12-01 11:50:34-03:00,,,,67093.0,
2020-12-01 11:52:08-03:00,,,,,238080.0
2020-12-01 11:54:28-03:00,0.0,,,,
2020-12-01 11:54:54-03:00,,229036.0,,,
2020-12-01 11:55:30-03:00,,,0.0,,
2020-12-01 11:55:34-03:00,,,,67095.0,
2020-12-01 11:57:09-03:00,,,,,238083.0
2020-12-01 11:58:03-03:00,,,0.0,,
2020-12-01 11:59:28-03:00,0.0,,,,
2020-12-01 11:59:55-03:00,,229039.0,,,
2020-12-01 12:00:34-03:00,,,,67097.0,
2020-12-01 12:02:09-03:00,,,,,238085.0
2020-12-01 12:03:03-03:00,,,0.0,,
2020-12-01 12:04:29-03:00,0.0,,,,
2020-12-01 12:04:55-03:00,,229041.0,,,
2020-12-01 12:05:35-03:00,,,,67098.0,
2020-12-01 12:07:09-03:00,,,,,238088.0
2020-12-01 12:08:03-03:00,,,0.0,,
2020-12-01 12:09:29-03:00,0.0,,,,
2020-12-01 12:09:55-03:00,,229044.0,,,
2020-12-01 12:10:35-03:00,,,,67099.0,
2020-12-01 12:12:10-03:00,,,,,238090.0
2020-12-01 12:13:04-03:00,,,0.0,,
2020-12-01 12:14:30-03:00,0.0,,,,
2020-12-01 12:14:56-03:00,,229046.0,,,
2020-12-01 12:15:35-03:00,,,,67099.0,
2020-12-01 12:17:10-03:00,,,,,238093.0
2020-12-01 12:18:04-03:00,,,0.0,,
2020-12-01 12:19:30-03:00,0.0,,0.0,,
2020-12-01 12:19:56-03:00,,229049.0,,,
2020-12-01 12:20:36-03:00,,,,67100.0,
2020-12-01 12:22:10-03:00,,,,,238096.0
2020-12-01 12:24:30-03:00,0.0,,0.0,,
2020-12-01 12:24:56-03:00,,229051.0,,,
2020-12-01 12:25:36-03:00,,,,67102.0,
2020-12-01 12:27:11-03:00,,,,,238098.0
2020-12-01 12:29:31-03:00,0.0,,0.0,,
2020-12-01 12:29:57-03:00,,229054.0,,,
2020-12-01 12:30:36-03:00,,,,67103.0,
2020-12-01 12:32:11-03:00,,,,,238101.0
2020-12-01 12:34:31-03:00,0.0,,0.0,,
2020-12-01 12:34:57-03:00,,229057.0,,,
2020-12-01 12:35:37-03:00,,,,67105.0,
2020-12-01 12:37:11-03:00,,,,,238103.0
2020-12-01 12:39:31-03:00,0.0,,0.0,,
2020-12-01 12:39:57-03:00,,229059.0,,,
2020-12-01 12:40:37-03:00,,,,67107.0,
2020-12-01 12:42:12-03:00,,,,,238106.0
2020-12-01 12:44:31-03:00,0.0,,0.0,,
2020-12-01 12:44:58-03:00,,229062.0,,,
2020-12-01 12:45:37-03:00,,,,67107.0,
2020-12-01 12:47:12-03:00,,,,,238108.0
2020-12-01 12:49:32-03:00,0.0,,0.0,,
2020-12-01 12:49:58-03:00,,229064.0,,,
2020-12-01 12:50:38-03:00,,,,67107.0,
2020-12-01 12:52:12-03:00,,,,,238111.0
2020-12-01 12:54:32-03:00,0.0,,0.0,,
2020-12-01 12:54:58-03:00,,229067.0,,,
2020-12-01 12:55:38-03:00,,,,67108.0,
2020-12-01 12:57:12-03:00,,,,,238114.0
2020-12-01 12:59:32-03:00,0.0,,0.0,,
2020-12-01 12:59:59-03:00,,229069.0,,,
2020-12-01 13:00:38-03:00,,,,67110.0,
2020-12-01 13:02:13-03:00,,,,,238116.0
2020-12-01 13:04:33-03:00,0.0,,0.0,,
2020-12-01 13:04:59-03:00,,229072.0,,,
2020-12-01 13:05:39-03:00,,,,67112.0,
2020-12-01 13:07:13-03:00,,,,,238119.0
2020-12-01 13:09:33-03:00,0.0,,0.0,,
2020-12-01 13:09:59-03:00,,229074.0,,,
2020-12-01 13:10:39-03:00,,,,67113.0,
2020-12-01 13:12:13-03:00,,,,,238121.0
2020-12-01 13:14:33-03:00,0.0,,0.0,,
2020-12-01 13:14:59-03:00,,229077.0,,,
2020-12-01 13:15:39-03:00,,,,67114.0,
2020-12-01 13:17:14-03:00,,,,,238124.0
2020-12-01 13:19:34-03:00,0.0,,0.0,,
2020-12-01 13:20:00-03:00,,229079.0,,,
2020-12-01 13:20:39-03:00,,,,67114.0,
2020-12-01 13:22:14-03:00,,,,,238126.0
2020-12-01 13:24:34-03:00,0.0,,0.0,,
2020-12-01 13:25:00-03:00,,229082.0,,,
2020-12-01 13:25:40-03:00,,,,67114.0,
2020-12-01 13:27:14-03:00,,,,,238129.0
2020-12-01 13:29:34-03:00,0.0,,0.0,,
2020-12-01 13:30:00-03:00,,229084.0,,,
2020-12-01 13:30:40-03:00,,,,67114.0,
2020-12-01 13:32:15-03:00,,,,,238132.0
2020-12-01 13:34:35-03:00,0.0,,0.0,,
2020-12-01 13:35:01-03:00,,229087.0,,,
2020-12-01 13:35:40-03:00,,,,67114.0,
2020-12-01 13:37:15-03:00,,,,,238134.0
2020-12-01 13:39:35-03:00,0.0,,0.0,,
2020-12-01 13:40:01-03:00,,229089.0,,,
2020-12-01 13:40:41-03:00,,,,67114.0,
2020-12-01 13:42:15-03:00,,,,,238137.0
2020-12-01 13:44:35-03:00,0.0,,0.0,,
2020-12-01 13:45:01-03:00,,229092.0,,,
2020-12-01 13:45:41-03:00,,,,67114.0,
2020-12-01 13:47:16-03:00,,,,,238139.0
2020-12-01 13:49:36-03:00,0.0,,0.0,,
2020-12-01 13:50:02-03:00,,229094.0,,,
2020-12-01 13:50:41-03:00,,,,67114.0,
2020-12-01 13:52:16-03:00,,,,,238142.0
2020-12-01 13:54:36-03:00,0.0,,0.0,,
2020-12-01 13:55:02-03:00,,229097.0,,,
2020-12-01 13:55:42-03:00,,,,67114.0,
2020-12-01 13:57:16-03:00,,,,,238144.0
2020-12-01 13:59:36-03:00,0.0,,0.0,,
2020-12-01 14:00:02-03:00,,229099.0,,,
2020-12-01 14:00:42-03:00,,,,67114.0,
2020-12-01 14:02:17-03:00,,,,,238147.0
2020-12-01 14:04:37-03:00,0.0,,0.0,,
2020-12-01 14:05:03-03:00,,229102.0,,,
2020-12-01 14:05:42-03:00,,,,67114.0,
2020-12-01 14:07:17-03:00,,,,,238149.0
2020-12-01 14:09:37-03:00,0.0,,0.0,,
2020-12-01 14:10:03-03:00,,229104.0,,,
2020-12-01 14:10:43-03:00,,,,67114.0,
2020-12-01 14:12:17-03:00,,,,,238152.0
2020-12-01 14:14:37-03:00,0.0,,0.0,,
2020-12-01 14:15:03-03:00,,229107.0,,,
2020-12-01 14:15:43-03:00,,,,67114.0,
2020-12-01 14:17:18-03:00,,,,,238154.0
2020-12-01 14:19:38-03:00,0.0,,0.0,,
2020-12-01 14:20:04-03:00,,229109.0,,,
2020-12-01 14:20:43-03:00,,,,67114.0,
2020-12-01 14:22:18-03:00,,,,,238157.0
2020-12-01 14:24:38-03:00,0.0,,0.0,,
2020-12-01 14:25:04-03:00,,229112.0,,,
2020-12-01 14:25:44-03:00,,,,67114.0,
2020-12-01 14:27:18-03:00,,,,,238160.0
2020-12-01 14:29:38-03:00,0.0,,0.0,,
2020-12-01 14:30:04-03:00,,229114.0,,,
2020-12-01 14:30:44-03:00,,,,67114.0,
2020-12-01 14:32:18-03:00,,,,,238162.0
2020-12-01 14:34:39-03:00,0.0,,0.0,,
2020-12-01 14:35:04-03:00,,229117.0,,,
2020-12-01 14:35:44-03:00,,,,67114.0,
2020-12-01 14:37:19-03:00,,,,,238165.0
2020-12-01 14:39:39-03:00,0.0,,0.0,,
2020-12-01 14:40:05-03:00,,229119.0,,,
2020-12-01 14:40:44-03:00,,,,67114.0,
2020-12-01 14:42:19-03:00,,,,,238167.0
2020-12-01 14:44:39-03:00,0.0,,0.0,,
2020-12-01 14:45:05-03:00,,229122.0,,,
2020-12-01 14:45:45-03:00,,,,67114.0,
2020-12-01 14:47:19-03:00,,,,,238170.0
2020-12-01 14:49:39-03:00,,,0.0,,
2020-12-01 14:49:40-03:00,0.0,,,,
2020-12-01 14:50:05-03:00,,229124.0,,,
2020-12-01 14:50:45-03:00,,,,67116.0,
2020-12-01 14:52:20-03:00,,,,,238172.0
2020-12-01 14:54:40-03:00,0.0,,0.0,,
2020-12-01 14:55:06-03:00,,229127.0,,,
2020-12-01 14:55:45-03:00,,,,67118.0,
2020-12-01 14:57:20-03:00,,,,,238175.0
2020-12-01 14:59:40-03:00,0.0,,0.0,,
2020-12-01 15:00:06-03:00,,229129.0,,,
2020-12-01 15:00:46-03:00,,,,67120.0,
2020-12-01 15:02:20-03:00,,,,,238178.0
2020-12-01 15:04:40-03:00,,,0.0,,
2020-12-01 15:04:41-03:00,0.0,,,,
2020-12-01 15:05:06-03:00,,229132.0,,,
2020-12-01 15:05:46-03:00,,,,67120.0,
2020-12-01 15:07:21-03:00,,,,,238180.0
2020-12-01 15:09:41-03:00,0.0,,0.0,,
2020-12-01 15:10:07-03:00,,229134.0,,,
2020-12-01 15:10:46-03:00,,,,67120.0,
2020-12-01 15:12:21-03:00,,,,,238183.0
2020-12-01 15:14:41-03:00,0.0,,0.0,,
2020-12-01 15:15:07-03:00,,229137.0,,,
2020-12-01 15:15:47-03:00,,,,67122.0,
2020-12-01 15:17:21-03:00,,,,,238185.0
2020-12-01 15:19:41-03:00,0.0,,0.0,,
2020-12-01 15:20:07-03:00,,229139.0,,,
2020-12-01 15:20:47-03:00,,,,67123.0,
2020-12-01 15:22:22-03:00,,,,,238188.0
2020-12-01 15:24:42-03:00,0.0,,0.0,,
2020-12-01 15:25:08-03:00,,229142.0,,,
2020-12-01 15:25:47-03:00,,,,67125.0,
2020-12-01 15:27:22-03:00,,,,,238191.0
2020-12-01 15:29:42-03:00,0.0,,0.0,,
