date,APR Las Canteras >> Caseta 7 >> Estado Bomba Elevadora 2(22804),APR Las Canteras >> Caseta 7 >> Estado Bomba Elevadora 1(22793),APR Las Canteras >> Caseta 1 >> Estado Bomba Elevadora 2(22739),APR Las Canteras >> Caseta 1 >> Estado Bomba Elevadora 1(22728)
2020-12-25 01:57:48-03:00,0.0,0.0,,
2020-12-25 01:59:14-03:00,,,0.0,0.0
2020-12-25 02:02:48-03:00,0.0,0.0,,
2020-12-25 02:04:14-03:00,,,0.0,0.0
2020-12-25 02:07:49-03:00,0.0,0.0,,
2020-12-25 02:09:14-03:00,,,0.0,0.0
2020-12-25 02:12:49-03:00,0.0,0.0,,
2020-12-25 02:14:15-03:00,,,0.0,0.0
2020-12-25 02:17:49-03:00,0.0,0.0,,
2020-12-25 02:19:15-03:00,,,0.0,0.0
2020-12-25 02:22:49-03:00,0.0,0.0,,
2020-12-25 02:24:15-03:00,,,0.0,0.0
2020-12-25 02:27:50-03:00,0.0,0.0,,
2020-12-25 02:29:16-03:00,,,0.0,0.0
2020-12-25 02:32:49-03:00,0.0,0.0,,
2020-12-25 02:34:16-03:00,,,0.0,0.0
2020-12-25 02:37:50-03:00,0.0,0.0,,
2020-12-25 02:39:16-03:00,,,0.0,0.0
2020-12-25 02:42:50-03:00,0.0,0.0,,
2020-12-25 02:44:17-03:00,,,0.0,0.0
2020-12-25 02:47:50-03:00,0.0,0.0,,
2020-12-25 02:49:17-03:00,,,0.0,0.0
2020-12-25 02:52:51-03:00,0.0,0.0,,
2020-12-25 02:54:17-03:00,,,0.0,0.0
2020-12-25 02:57:51-03:00,0.0,0.0,,
2020-12-25 02:59:18-03:00,,,0.0,0.0
2020-12-25 03:02:51-03:00,0.0,0.0,,
2020-12-25 03:04:18-03:00,,,0.0,0.0
2020-12-25 03:07:52-03:00,0.0,0.0,,
2020-12-25 03:09:18-03:00,,,0.0,0.0
2020-12-25 03:12:53-03:00,0.0,0.0,,
2020-12-25 03:14:18-03:00,,,0.0,0.0
2020-12-25 03:17:53-03:00,0.0,0.0,,
2020-12-25 03:19:19-03:00,,,0.0,0.0
2020-12-25 03:22:53-03:00,0.0,0.0,,
2020-12-25 03:24:19-03:00,,,0.0,0.0
2020-12-25 03:27:54-03:00,0.0,0.0,,
2020-12-25 03:29:19-03:00,,,0.0,0.0
2020-12-25 03:32:53-03:00,0.0,0.0,,
2020-12-25 03:34:20-03:00,,,0.0,0.0
2020-12-25 03:37:53-03:00,0.0,0.0,,
2020-12-25 03:39:20-03:00,,,0.0,0.0
2020-12-25 03:42:54-03:00,0.0,0.0,,
2020-12-25 03:44:20-03:00,,,0.0,0.0
2020-12-25 03:47:54-03:00,0.0,0.0,,
2020-12-25 03:49:21-03:00,,,0.0,0.0
2020-12-25 03:52:54-03:00,0.0,0.0,,
2020-12-25 03:54:21-03:00,,,0.0,0.0
2020-12-25 03:57:55-03:00,0.0,0.0,,
2020-12-25 03:59:21-03:00,,,0.0,0.0
2020-12-25 04:02:55-03:00,0.0,0.0,,
2020-12-25 04:04:21-03:00,,,0.0,0.0
2020-12-25 04:07:55-03:00,0.0,0.0,,
2020-12-25 04:09:22-03:00,,,0.0,0.0
2020-12-25 04:12:56-03:00,0.0,0.0,,
2020-12-25 04:14:22-03:00,,,0.0,0.0
2020-12-25 04:17:56-03:00,0.0,0.0,,
2020-12-25 04:19:22-03:00,,,0.0,0.0
2020-12-25 04:22:56-03:00,0.0,0.0,,
2020-12-25 04:24:23-03:00,,,0.0,0.0
2020-12-25 04:27:57-03:00,0.0,0.0,,
2020-12-25 04:29:23-03:00,,,0.0,0.0
2020-12-25 04:32:57-03:00,0.0,0.0,,
2020-12-25 04:34:24-03:00,,,0.0,0.0
2020-12-25 04:37:57-03:00,0.0,0.0,,
2020-12-25 04:39:24-03:00,,,0.0,0.0
2020-12-25 04:42:57-03:00,0.0,0.0,,
2020-12-25 04:44:25-03:00,,,0.0,0.0
2020-12-25 04:47:58-03:00,0.0,0.0,,
2020-12-25 04:49:25-03:00,,,0.0,0.0
2020-12-25 04:52:58-03:00,0.0,0.0,,
2020-12-25 04:54:25-03:00,,,0.0,0.0
2020-12-25 04:57:58-03:00,0.0,0.0,,
2020-12-25 04:59:26-03:00,,,0.0,0.0
2020-12-25 05:02:59-03:00,0.0,0.0,,
2020-12-25 05:04:26-03:00,,,0.0,0.0
2020-12-25 05:07:59-03:00,0.0,0.0,,
2020-12-25 05:09:26-03:00,,,0.0,0.0
2020-12-25 05:12:59-03:00,0.0,0.0,,
2020-12-25 05:14:27-03:00,,,0.0,0.0
2020-12-25 05:18:00-03:00,0.0,0.0,,
2020-12-25 05:19:27-03:00,,,0.0,0.0
2020-12-25 05:23:00-03:00,0.0,0.0,,
2020-12-25 05:24:27-03:00,,,0.0,0.0
2020-12-25 05:28:00-03:00,0.0,0.0,,
2020-12-25 05:29:28-03:00,,,0.0,0.0
2020-12-25 05:33:01-03:00,0.0,0.0,,
2020-12-25 05:34:28-03:00,,,0.0,0.0
2020-12-25 05:38:02-03:00,0.0,0.0,,
2020-12-25 05:39:28-03:00,,,0.0,0.0
2020-12-25 05:43:02-03:00,0.0,0.0,,
2020-12-25 05:44:29-03:00,,,0.0,0.0
2020-12-25 05:48:02-03:00,0.0,0.0,,
2020-12-25 05:49:29-03:00,,,0.0,0.0
2020-12-25 05:53:03-03:00,0.0,0.0,,
2020-12-25 05:54:29-03:00,,,0.0,0.0
2020-12-25 05:58:03-03:00,0.0,0.0,,
2020-12-25 05:59:29-03:00,,,0.0,0.0
2020-12-25 06:03:03-03:00,0.0,0.0,,
2020-12-25 06:04:30-03:00,,,0.0,0.0
2020-12-25 06:08:04-03:00,0.0,0.0,,
2020-12-25 06:09:30-03:00,,,0.0,0.0
2020-12-25 06:13:04-03:00,0.0,0.0,,
2020-12-25 06:14:30-03:00,,,0.0,0.0
2020-12-25 06:18:04-03:00,0.0,0.0,,
2020-12-25 06:19:31-03:00,,,0.0,0.0
2020-12-25 06:23:05-03:00,0.0,0.0,,
2020-12-25 06:24:31-03:00,,,0.0,0.0
2020-12-25 06:28:05-03:00,0.0,0.0,,
2020-12-25 06:29:31-03:00,,,0.0,0.0
2020-12-25 06:33:05-03:00,0.0,0.0,,
2020-12-25 06:34:32-03:00,,,0.0,0.0
2020-12-25 06:38:05-03:00,0.0,0.0,,
2020-12-25 06:39:32-03:00,,,0.0,0.0
2020-12-25 06:43:06-03:00,0.0,0.0,,
2020-12-25 06:44:32-03:00,,,0.0,0.0
2020-12-25 06:48:06-03:00,0.0,0.0,,
2020-12-25 06:49:33-03:00,,,0.0,0.0
2020-12-25 06:53:06-03:00,0.0,0.0,,
2020-12-25 06:54:33-03:00,,,0.0,0.0
2020-12-25 06:58:07-03:00,0.0,0.0,,
2020-12-25 06:59:33-03:00,,,0.0,0.0
2020-12-25 07:03:07-03:00,0.0,0.0,,
2020-12-25 07:04:33-03:00,,,0.0,0.0
2020-12-25 07:08:08-03:00,0.0,0.0,,
2020-12-25 07:09:34-03:00,,,0.0,0.0
2020-12-25 07:13:08-03:00,0.0,0.0,,
2020-12-25 07:14:34-03:00,,,0.0,0.0
2020-12-25 07:18:08-03:00,0.0,0.0,,
2020-12-25 07:19:34-03:00,,,0.0,0.0
2020-12-25 07:23:09-03:00,0.0,0.0,,
2020-12-25 07:24:35-03:00,,,0.0,0.0
2020-12-25 07:28:09-03:00,0.0,0.0,,
2020-12-25 07:29:35-03:00,,,0.0,0.0
2020-12-25 07:33:09-03:00,0.0,0.0,,
2020-12-25 07:34:35-03:00,,,0.0,0.0
2020-12-25 07:38:09-03:00,0.0,0.0,,
2020-12-25 07:39:36-03:00,,,0.0,0.0
2020-12-25 07:43:09-03:00,0.0,0.0,,
2020-12-25 07:44:36-03:00,,,0.0,0.0
2020-12-25 07:48:10-03:00,0.0,0.0,,
2020-12-25 07:49:36-03:00,,,0.0,0.0
2020-12-25 07:53:10-03:00,0.0,0.0,,
2020-12-25 07:54:37-03:00,,,0.0,0.0
2020-12-25 07:58:10-03:00,0.0,0.0,,
2020-12-25 07:59:37-03:00,,,0.0,0.0
2020-12-25 08:03:11-03:00,0.0,0.0,,
2020-12-25 08:04:37-03:00,,,0.0,0.0
2020-12-25 08:08:11-03:00,0.0,0.0,,
2020-12-25 08:09:38-03:00,,,0.0,0.0
2020-12-25 08:13:12-03:00,0.0,0.0,,
2020-12-25 08:14:38-03:00,,,0.0,0.0
2020-12-25 08:18:12-03:00,0.0,0.0,,
2020-12-25 08:19:38-03:00,,,0.0,0.0
2020-12-25 08:23:12-03:00,0.0,0.0,,
2020-12-25 08:24:38-03:00,,,0.0,0.0
2020-12-25 08:28:13-03:00,0.0,0.0,,
2020-12-25 08:29:39-03:00,,,0.0,0.0
2020-12-25 08:33:12-03:00,0.0,0.0,,
2020-12-25 08:34:39-03:00,,,0.0,0.0
2020-12-25 08:38:13-03:00,0.0,0.0,,
2020-12-25 08:39:39-03:00,,,0.0,0.0
2020-12-25 08:43:13-03:00,0.0,0.0,,
2020-12-25 08:44:40-03:00,,,0.0,0.0
2020-12-25 08:48:13-03:00,0.0,0.0,,
2020-12-25 08:49:40-03:00,,,0.0,0.0
2020-12-25 08:53:13-03:00,0.0,0.0,,
2020-12-25 08:54:40-03:00,,,0.0,0.0
2020-12-25 08:58:14-03:00,0.0,0.0,,
2020-12-25 08:59:41-03:00,,,0.0,0.0
2020-12-25 09:03:14-03:00,0.0,0.0,,
2020-12-25 09:04:41-03:00,,,0.0,0.0
2020-12-25 09:08:14-03:00,0.0,0.0,,
2020-12-25 09:09:41-03:00,,,0.0,0.0
2020-12-25 09:13:15-03:00,0.0,0.0,,
2020-12-25 09:14:42-03:00,,,0.0,0.0
2020-12-25 09:18:16-03:00,0.0,0.0,,
2020-12-25 09:19:42-03:00,,,0.0,0.0
2020-12-25 09:23:16-03:00,0.0,0.0,,
2020-12-25 09:24:42-03:00,,,0.0,0.0
2020-12-25 09:28:16-03:00,0.0,0.0,,
2020-12-25 09:29:43-03:00,,,0.0,0.0
2020-12-25 09:33:16-03:00,0.0,0.0,,
2020-12-25 09:34:43-03:00,,,0.0,0.0
2020-12-25 09:38:16-03:00,0.0,0.0,,
2020-12-25 09:39:43-03:00,,,0.0,0.0
2020-12-25 09:43:16-03:00,0.0,0.0,,
2020-12-25 09:44:43-03:00,,,0.0,0.0
2020-12-25 09:48:17-03:00,0.0,0.0,,
2020-12-25 09:49:44-03:00,,,0.0,0.0
2020-12-25 09:53:17-03:00,0.0,0.0,,
2020-12-25 09:54:44-03:00,,,0.0,0.0
2020-12-25 09:58:17-03:00,0.0,0.0,,
2020-12-25 09:59:44-03:00,,,0.0,0.0
2020-12-25 10:03:18-03:00,0.0,0.0,,
2020-12-25 10:04:45-03:00,,,0.0,0.0
2020-12-25 10:08:18-03:00,0.0,0.0,,
2020-12-25 10:09:45-03:00,,,0.0,0.0
2020-12-25 10:13:18-03:00,0.0,0.0,,
2020-12-25 10:14:45-03:00,,,0.0,0.0
2020-12-25 10:18:19-03:00,0.0,0.0,,
2020-12-25 10:19:46-03:00,,,0.0,0.0
2020-12-25 10:23:19-03:00,0.0,0.0,,
2020-12-25 10:24:46-03:00,,,0.0,0.0
2020-12-25 10:28:19-03:00,0.0,0.0,,
2020-12-25 10:29:46-03:00,,,0.0,0.0
2020-12-25 10:33:20-03:00,0.0,0.0,,
2020-12-25 10:34:47-03:00,,,0.0,0.0
2020-12-25 10:38:21-03:00,0.0,0.0,,
2020-12-25 10:39:47-03:00,,,0.0,0.0
2020-12-25 10:43:22-03:00,0.0,0.0,,
2020-12-25 10:44:47-03:00,,,0.0,0.0
2020-12-25 10:48:22-03:00,0.0,0.0,,
2020-12-25 10:49:48-03:00,,,0.0,0.0
2020-12-25 10:53:23-03:00,0.0,0.0,,
2020-12-25 10:54:48-03:00,,,0.0,0.0
2020-12-25 10:58:23-03:00,0.0,0.0,,
2020-12-25 10:59:48-03:00,,,0.0,0.0
2020-12-25 11:03:23-03:00,0.0,0.0,,
2020-12-25 11:04:48-03:00,,,0.0,0.0
2020-12-25 11:08:24-03:00,0.0,0.0,,
2020-12-25 11:08:27-03:00,0.0,0.0,,
2020-12-25 11:08:35-03:00,0.0,0.0,,
2020-12-25 11:08:42-03:00,0.0,0.0,,
2020-12-25 11:08:49-03:00,0.0,0.0,,
2020-12-25 11:08:56-03:00,0.0,0.0,,
2020-12-25 11:09:03-03:00,0.0,0.0,,
2020-12-25 11:09:10-03:00,0.0,0.0,,
2020-12-25 11:09:16-03:00,0.0,0.0,,
2020-12-25 11:09:20-03:00,0.0,0.0,,
2020-12-25 11:09:25-03:00,0.0,0.0,,
2020-12-25 11:09:29-03:00,0.0,0.0,,
2020-12-25 11:09:34-03:00,0.0,0.0,,
2020-12-25 11:09:38-03:00,0.0,0.0,,
2020-12-25 11:09:43-03:00,0.0,0.0,,
2020-12-25 11:09:47-03:00,0.0,0.0,,
2020-12-25 11:09:49-03:00,,,0.0,0.0
2020-12-25 11:09:52-03:00,0.0,0.0,,
2020-12-25 11:09:56-03:00,0.0,0.0,,
2020-12-25 11:10:01-03:00,0.0,0.0,,
2020-12-25 11:10:05-03:00,0.0,0.0,,
2020-12-25 11:10:10-03:00,0.0,0.0,,
2020-12-25 11:10:14-03:00,0.0,0.0,,
2020-12-25 11:10:18-03:00,0.0,0.0,,
2020-12-25 11:10:23-03:00,0.0,0.0,,
2020-12-25 11:10:27-03:00,0.0,0.0,,
2020-12-25 11:10:32-03:00,0.0,0.0,,
2020-12-25 11:10:36-03:00,0.0,0.0,,
2020-12-25 11:10:41-03:00,0.0,0.0,,
2020-12-25 11:10:45-03:00,0.0,0.0,,
2020-12-25 11:10:50-03:00,0.0,0.0,,
2020-12-25 11:10:54-03:00,0.0,0.0,,
2020-12-25 11:10:59-03:00,0.0,0.0,,
2020-12-25 11:11:02-03:00,0.0,0.0,,
2020-12-25 11:14:49-03:00,,,0.0,0.0
2020-12-25 11:16:02-03:00,0.0,0.0,,
2020-12-25 11:19:49-03:00,,,0.0,0.0
2020-12-25 11:21:02-03:00,0.0,0.0,,
2020-12-25 11:24:50-03:00,,,0.0,0.0
2020-12-25 11:26:03-03:00,0.0,0.0,,
2020-12-25 11:29:50-03:00,,,0.0,0.0
2020-12-25 11:31:03-03:00,0.0,0.0,,
2020-12-25 11:34:50-03:00,,,0.0,0.0
2020-12-25 11:36:03-03:00,0.0,0.0,,
2020-12-25 11:39:51-03:00,,,0.0,0.0
2020-12-25 11:41:04-03:00,0.0,0.0,,
2020-12-25 11:44:51-03:00,,,0.0,0.0
2020-12-25 11:46:04-03:00,0.0,0.0,,
2020-12-25 11:49:51-03:00,,,0.0,0.0
2020-12-25 11:51:05-03:00,0.0,0.0,,
2020-12-25 11:54:52-03:00,,,0.0,0.0
2020-12-25 11:56:05-03:00,0.0,0.0,,
2020-12-25 11:59:52-03:00,,,0.0,0.0
2020-12-25 12:01:05-03:00,0.0,0.0,,
2020-12-25 12:04:52-03:00,,,0.0,0.0
2020-12-25 12:06:05-03:00,0.0,0.0,,
2020-12-25 12:09:52-03:00,,,0.0,0.0
2020-12-25 12:11:06-03:00,0.0,0.0,,
2020-12-25 12:14:53-03:00,,,0.0,0.0
2020-12-25 12:16:06-03:00,0.0,0.0,,
2020-12-25 12:19:53-03:00,,,0.0,0.0
2020-12-25 12:21:06-03:00,0.0,0.0,,
2020-12-25 12:24:53-03:00,,,0.0,0.0
2020-12-25 12:26:07-03:00,0.0,0.0,,
2020-12-25 12:29:54-03:00,,,0.0,0.0
2020-12-25 12:31:07-03:00,0.0,0.0,,
2020-12-25 12:34:54-03:00,,,0.0,0.0
2020-12-25 12:36:08-03:00,0.0,0.0,,
2020-12-25 12:39:55-03:00,,,0.0,0.0
2020-12-25 12:41:08-03:00,0.0,0.0,,
2020-12-25 12:44:55-03:00,,,0.0,0.0
2020-12-25 12:46:08-03:00,0.0,0.0,,
2020-12-25 12:49:55-03:00,,,0.0,0.0
2020-12-25 12:51:09-03:00,0.0,0.0,,
2020-12-25 12:54:56-03:00,,,0.0,0.0
2020-12-25 12:56:09-03:00,0.0,0.0,,
2020-12-25 12:59:56-03:00,,,0.0,0.0
2020-12-25 13:01:10-03:00,0.0,0.0,,
2020-12-25 13:04:56-03:00,,,0.0,0.0
2020-12-25 13:06:10-03:00,0.0,0.0,,
2020-12-25 13:09:57-03:00,,,0.0,0.0
2020-12-25 13:11:10-03:00,0.0,0.0,,
2020-12-25 13:14:57-03:00,,,0.0,0.0
2020-12-25 13:16:10-03:00,0.0,0.0,,
2020-12-25 13:19:57-03:00,,,0.0,0.0
2020-12-25 13:21:11-03:00,0.0,0.0,,
2020-12-25 13:24:58-03:00,,,0.0,0.0
2020-12-25 13:26:11-03:00,0.0,0.0,,
2020-12-25 13:29:58-03:00,,,0.0,0.0
2020-12-25 13:31:11-03:00,0.0,0.0,,
2020-12-25 13:34:58-03:00,,,0.0,0.0
2020-12-25 13:36:11-03:00,0.0,0.0,,
2020-12-25 13:39:58-03:00,,,0.0,0.0
2020-12-25 13:41:11-03:00,0.0,0.0,,
2020-12-25 13:44:59-03:00,,,0.0,0.0
2020-12-25 13:46:11-03:00,0.0,0.0,,
2020-12-25 13:49:59-03:00,,,0.0,0.0
2020-12-25 13:51:12-03:00,0.0,0.0,,
2020-12-25 13:54:59-03:00,,,0.0,0.0
2020-12-25 13:56:12-03:00,0.0,0.0,,
2020-12-25 14:00:00-03:00,,,0.0,0.0
2020-12-25 14:01:12-03:00,0.0,0.0,,
2020-12-25 14:05:00-03:00,,,0.0,0.0
2020-12-25 14:06:13-03:00,0.0,0.0,,
2020-12-25 14:10:00-03:00,,,0.0,0.0
2020-12-25 14:11:13-03:00,0.0,0.0,,
2020-12-25 14:15:01-03:00,,,0.0,0.0
2020-12-25 14:16:13-03:00,0.0,0.0,,
2020-12-25 14:20:01-03:00,,,0.0,0.0
2020-12-25 14:21:14-03:00,0.0,0.0,,
2020-12-25 14:25:01-03:00,,,0.0,0.0
2020-12-25 14:26:15-03:00,0.0,0.0,,
2020-12-25 14:30:02-03:00,,,0.0,0.0
2020-12-25 14:31:14-03:00,0.0,0.0,,
2020-12-25 14:35:02-03:00,,,0.0,0.0
2020-12-25 14:36:14-03:00,0.0,0.0,,
2020-12-25 14:40:02-03:00,,,0.0,0.0
2020-12-25 14:41:15-03:00,0.0,0.0,,
2020-12-25 14:45:03-03:00,,,0.0,0.0
2020-12-25 14:46:15-03:00,0.0,0.0,,
2020-12-25 14:50:03-03:00,,,0.0,0.0
2020-12-25 14:51:15-03:00,0.0,0.0,,
2020-12-25 14:55:03-03:00,,,0.0,0.0
2020-12-25 14:56:16-03:00,0.0,0.0,,
2020-12-25 15:00:04-03:00,,,0.0,0.0
2020-12-25 15:01:16-03:00,0.0,0.0,,
2020-12-25 15:05:04-03:00,,,0.0,0.0
2020-12-25 15:06:16-03:00,0.0,0.0,,
2020-12-25 15:10:04-03:00,,,0.0,0.0
2020-12-25 15:11:17-03:00,0.0,0.0,,
2020-12-25 15:15:05-03:00,,,0.0,0.0
2020-12-25 15:16:17-03:00,0.0,0.0,,
2020-12-25 15:20:05-03:00,,,0.0,0.0
2020-12-25 15:21:17-03:00,0.0,0.0,,
2020-12-25 15:25:05-03:00,,,0.0,0.0
2020-12-25 15:26:18-03:00,0.0,0.0,,
2020-12-25 15:30:06-03:00,,,0.0,0.0
2020-12-25 15:31:19-03:00,0.0,0.0,,
2020-12-25 15:35:06-03:00,,,0.0,0.0
2020-12-25 15:36:20-03:00,0.0,0.0,,
2020-12-25 15:40:06-03:00,,,0.0,0.0
2020-12-25 15:41:20-03:00,0.0,0.0,,
2020-12-25 15:45:07-03:00,,,0.0,0.0
2020-12-25 15:46:20-03:00,0.0,0.0,,
2020-12-25 15:50:07-03:00,,,0.0,0.0
2020-12-25 15:51:20-03:00,0.0,0.0,,
2020-12-25 15:55:07-03:00,,,0.0,0.0
2020-12-25 15:56:21-03:00,0.0,0.0,,
2020-12-25 16:00:07-03:00,,,0.0,0.0
2020-12-25 16:01:21-03:00,0.0,0.0,,
2020-12-25 16:05:08-03:00,,,0.0,0.0
2020-12-25 16:06:22-03:00,0.0,0.0,,
2020-12-25 16:10:08-03:00,,,0.0,0.0
2020-12-25 16:11:22-03:00,0.0,0.0,,
2020-12-25 16:15:08-03:00,,,0.0,0.0
2020-12-25 16:16:22-03:00,0.0,0.0,,
2020-12-25 16:20:09-03:00,,,0.0,0.0
2020-12-25 16:21:23-03:00,0.0,0.0,,
2020-12-25 16:25:09-03:00,,,0.0,0.0
2020-12-25 16:26:23-03:00,0.0,0.0,,
2020-12-25 16:30:09-03:00,,,0.0,0.0
2020-12-25 16:31:22-03:00,0.0,0.0,,
2020-12-25 16:35:10-03:00,,,0.0,0.0
2020-12-25 16:36:23-03:00,0.0,0.0,,
2020-12-25 16:40:10-03:00,,,0.0,0.0
2020-12-25 16:41:23-03:00,0.0,0.0,,
2020-12-25 16:45:11-03:00,,,0.0,0.0
2020-12-25 16:46:23-03:00,0.0,0.0,,
2020-12-25 16:50:11-03:00,,,0.0,0.0
2020-12-25 16:51:24-03:00,0.0,0.0,,
2020-12-25 16:55:11-03:00,,,0.0,0.0
2020-12-25 16:56:24-03:00,0.0,0.0,,
2020-12-25 17:00:12-03:00,,,0.0,0.0
2020-12-25 17:01:24-03:00,0.0,0.0,,
2020-12-25 17:05:12-03:00,,,0.0,0.0
2020-12-25 17:06:25-03:00,0.0,0.0,,
2020-12-25 17:10:12-03:00,,,0.0,0.0
2020-12-25 17:11:25-03:00,0.0,0.0,,
2020-12-25 17:15:13-03:00,,,0.0,0.0
2020-12-25 17:16:25-03:00,0.0,0.0,,
2020-12-25 17:20:13-03:00,,,0.0,0.0
2020-12-25 17:21:26-03:00,0.0,0.0,,
2020-12-25 17:25:13-03:00,,,0.0,0.0
2020-12-25 17:26:27-03:00,0.0,0.0,,
2020-12-25 17:30:14-03:00,,,0.0,0.0
2020-12-25 17:31:26-03:00,0.0,0.0,,
2020-12-25 17:35:14-03:00,,,0.0,0.0
2020-12-25 17:36:26-03:00,0.0,0.0,,
2020-12-25 17:40:14-03:00,,,0.0,0.0
2020-12-25 17:41:27-03:00,0.0,0.0,,
2020-12-25 17:45:14-03:00,,,0.0,0.0
2020-12-25 17:46:27-03:00,0.0,0.0,,
2020-12-25 17:50:15-03:00,,,0.0,0.0
2020-12-25 17:51:27-03:00,0.0,0.0,,
2020-12-25 17:55:15-03:00,,,0.0,0.0
2020-12-25 17:56:28-03:00,0.0,0.0,,
2020-12-25 18:00:15-03:00,,,0.0,0.0
2020-12-25 18:01:28-03:00,0.0,0.0,,
2020-12-25 18:05:16-03:00,,,0.0,0.0
2020-12-25 18:06:28-03:00,0.0,0.0,,
2020-12-25 18:10:16-03:00,,,0.0,0.0
2020-12-25 18:11:28-03:00,0.0,0.0,,
2020-12-25 18:15:16-03:00,,,0.0,0.0
2020-12-25 18:16:29-03:00,0.0,0.0,,
2020-12-25 18:20:17-03:00,,,0.0,0.0
2020-12-25 18:21:29-03:00,0.0,0.0,,
2020-12-25 18:25:17-03:00,,,0.0,0.0
2020-12-25 18:26:29-03:00,0.0,0.0,,
2020-12-25 18:30:17-03:00,,,0.0,0.0
2020-12-25 18:31:30-03:00,0.0,0.0,,
2020-12-25 18:35:18-03:00,,,0.0,0.0
2020-12-25 18:36:30-03:00,0.0,0.0,,
2020-12-25 18:40:18-03:00,,,0.0,0.0
2020-12-25 18:41:30-03:00,0.0,0.0,,
2020-12-25 18:45:18-03:00,,,0.0,0.0
2020-12-25 18:46:31-03:00,0.0,0.0,,
2020-12-25 18:50:19-03:00,,,0.0,0.0
2020-12-25 18:51:31-03:00,0.0,0.0,,
2020-12-25 18:55:19-03:00,,,0.0,0.0
2020-12-25 18:56:32-03:00,0.0,0.0,,
2020-12-25 19:00:19-03:00,,,0.0,0.0
2020-12-25 19:01:33-03:00,0.0,0.0,,
2020-12-25 19:05:19-03:00,,,0.0,0.0
2020-12-25 19:06:33-03:00,0.0,0.0,,
2020-12-25 19:10:20-03:00,,,0.0,0.0
2020-12-25 19:11:33-03:00,0.0,0.0,,
2020-12-25 19:15:20-03:00,,,0.0,0.0
2020-12-25 19:16:34-03:00,0.0,0.0,,
2020-12-25 19:20:20-03:00,,,0.0,0.0
2020-12-25 19:21:34-03:00,0.0,0.0,,
2020-12-25 19:25:21-03:00,,,0.0,0.0
2020-12-25 19:26:34-03:00,0.0,0.0,,
2020-12-25 19:30:21-03:00,,,0.0,0.0
2020-12-25 19:31:34-03:00,0.0,0.0,,
2020-12-25 19:35:21-03:00,,,0.0,0.0
2020-12-25 19:36:34-03:00,0.0,0.0,,
2020-12-25 19:40:22-03:00,,,0.0,0.0
2020-12-25 19:41:34-03:00,0.0,0.0,,
2020-12-25 19:45:22-03:00,,,0.0,0.0
2020-12-25 19:46:35-03:00,0.0,0.0,,
2020-12-25 19:50:22-03:00,,,0.0,0.0
2020-12-25 19:51:35-03:00,0.0,0.0,,
2020-12-25 19:55:23-03:00,,,0.0,0.0
2020-12-25 19:56:35-03:00,0.0,0.0,,
2020-12-25 20:00:23-03:00,,,0.0,0.0
2020-12-25 20:01:36-03:00,0.0,0.0,,
2020-12-25 20:05:23-03:00,,,0.0,0.0
2020-12-25 20:06:36-03:00,0.0,0.0,,
2020-12-25 20:10:24-03:00,,,0.0,0.0
2020-12-25 20:11:37-03:00,0.0,0.0,,
2020-12-25 20:15:24-03:00,,,0.0,0.0
2020-12-25 20:16:37-03:00,0.0,0.0,,
2020-12-25 20:20:24-03:00,,,0.0,0.0
2020-12-25 20:21:38-03:00,0.0,0.0,,
2020-12-25 20:25:24-03:00,,,0.0,0.0
2020-12-25 20:26:38-03:00,0.0,0.0,,
2020-12-25 20:30:25-03:00,,,0.0,0.0
2020-12-25 20:31:38-03:00,0.0,0.0,,
2020-12-25 20:35:26-03:00,,,0.0,0.0
2020-12-25 20:36:38-03:00,0.0,0.0,,
2020-12-25 20:40:26-03:00,,,0.0,0.0
2020-12-25 20:41:39-03:00,0.0,0.0,,
2020-12-25 20:45:26-03:00,,,0.0,0.0
2020-12-25 20:46:39-03:00,0.0,0.0,,
2020-12-25 20:50:26-03:00,,,0.0,0.0
2020-12-25 20:51:39-03:00,0.0,0.0,,
2020-12-25 20:55:27-03:00,,,0.0,0.0
2020-12-25 20:56:40-03:00,0.0,0.0,,
2020-12-25 21:00:27-03:00,,,0.0,0.0
2020-12-25 21:01:40-03:00,0.0,0.0,,
2020-12-25 21:05:27-03:00,,,0.0,0.0
2020-12-25 21:06:40-03:00,0.0,0.0,,
2020-12-25 21:10:28-03:00,,,0.0,0.0
2020-12-25 21:11:41-03:00,0.0,0.0,,
2020-12-25 21:15:28-03:00,,,0.0,0.0
2020-12-25 21:16:41-03:00,0.0,0.0,,
2020-12-25 21:20:28-03:00,,,0.0,0.0
2020-12-25 21:21:41-03:00,0.0,0.0,,
2020-12-25 21:25:29-03:00,,,0.0,0.0
2020-12-25 21:26:41-03:00,0.0,0.0,,
2020-12-25 21:30:29-03:00,,,0.0,0.0
2020-12-25 21:31:42-03:00,0.0,0.0,,
2020-12-25 21:35:29-03:00,,,0.0,0.0
2020-12-25 21:36:42-03:00,0.0,0.0,,
2020-12-25 21:40:30-03:00,,,0.0,0.0
2020-12-25 21:41:43-03:00,0.0,0.0,,
2020-12-25 21:45:30-03:00,,,0.0,0.0
2020-12-25 21:46:43-03:00,0.0,0.0,,
2020-12-25 21:50:30-03:00,,,0.0,0.0
2020-12-25 21:51:43-03:00,0.0,0.0,,
2020-12-25 21:55:30-03:00,,,0.0,0.0
2020-12-25 21:56:44-03:00,0.0,0.0,,
