date,APR El Sauce >> Pozo 1 >> Caudal Pozo 1(10938),APR El Sauce >> Pozo 2 >> Caudal Pozo 2(10992)
2020-12-05 04:38:08-03:00,,9.09
2020-12-05 04:38:35-03:00,0.0,
2020-12-05 04:43:08-03:00,,9.09
2020-12-05 04:43:35-03:00,0.0,
2020-12-05 04:48:08-03:00,,9.09
2020-12-05 04:48:36-03:00,0.0,
2020-12-05 04:53:08-03:00,,9.09
2020-12-05 04:53:36-03:00,0.0,
2020-12-05 04:58:09-03:00,,9.09
2020-12-05 04:58:36-03:00,0.0,
2020-12-05 05:03:09-03:00,,9.09
2020-12-05 05:03:37-03:00,0.0,
2020-12-05 05:08:09-03:00,,9.09
2020-12-05 05:08:37-03:00,0.0,
2020-12-05 05:13:10-03:00,,9.09
2020-12-05 05:13:37-03:00,0.0,
2020-12-05 05:18:10-03:00,,9.09
2020-12-05 05:18:38-03:00,0.0,
2020-12-05 05:23:10-03:00,,9.09
2020-12-05 05:23:38-03:00,0.0,
2020-12-05 05:28:11-03:00,,9.09
2020-12-05 05:28:38-03:00,0.0,
2020-12-05 05:33:11-03:00,,9.09
2020-12-05 05:33:39-03:00,0.0,
2020-12-05 05:38:11-03:00,,9.09
2020-12-05 05:38:39-03:00,0.0,
2020-12-05 05:43:12-03:00,,9.09
2020-12-05 05:43:39-03:00,0.0,
2020-12-05 05:48:12-03:00,,9.09
2020-12-05 05:48:40-03:00,0.0,
2020-12-05 05:53:12-03:00,,9.09
2020-12-05 05:53:40-03:00,0.0,
2020-12-05 05:58:12-03:00,,9.09
2020-12-05 05:58:40-03:00,0.0,
2020-12-05 06:03:13-03:00,,9.09
2020-12-05 06:03:41-03:00,0.0,
2020-12-05 06:08:13-03:00,,9.09
2020-12-05 06:08:41-03:00,0.0,
2020-12-05 06:13:13-03:00,,9.09
2020-12-05 06:13:41-03:00,0.0,
2020-12-05 06:18:14-03:00,,9.09
2020-12-05 06:18:41-03:00,0.0,
2020-12-05 06:23:14-03:00,,9.09
2020-12-05 06:23:42-03:00,0.0,
2020-12-05 06:28:14-03:00,,9.09
2020-12-05 06:28:42-03:00,0.0,
2020-12-05 06:33:15-03:00,,9.09
2020-12-05 06:33:42-03:00,0.0,
2020-12-05 06:38:15-03:00,,9.09
2020-12-05 06:38:43-03:00,0.0,
2020-12-05 06:43:15-03:00,,9.09
2020-12-05 06:43:43-03:00,0.0,
2020-12-05 06:48:16-03:00,,9.09
2020-12-05 06:48:43-03:00,0.0,
2020-12-05 06:53:16-03:00,,9.09
2020-12-05 06:53:44-03:00,0.0,
2020-12-05 06:58:16-03:00,,9.09
2020-12-05 06:58:44-03:00,0.0,
2020-12-05 07:03:17-03:00,,9.09
2020-12-05 07:03:44-03:00,0.0,
2020-12-05 07:08:17-03:00,,9.09
2020-12-05 07:08:45-03:00,0.0,
2020-12-05 07:13:17-03:00,,9.09
2020-12-05 07:13:45-03:00,0.0,
2020-12-05 07:18:18-03:00,,9.09
2020-12-05 07:18:45-03:00,0.0,
2020-12-05 07:23:18-03:00,,9.09
2020-12-05 07:23:46-03:00,0.0,
2020-12-05 07:28:18-03:00,,9.09
2020-12-05 07:28:46-03:00,0.0,
2020-12-05 07:33:18-03:00,,9.09
2020-12-05 07:33:47-03:00,0.0,
2020-12-05 07:38:19-03:00,,9.09
2020-12-05 07:38:47-03:00,0.0,
2020-12-05 07:43:19-03:00,,9.09
2020-12-05 07:43:47-03:00,0.0,
2020-12-05 07:48:19-03:00,,9.09
2020-12-05 07:48:48-03:00,0.0,
2020-12-05 07:53:20-03:00,,9.09
2020-12-05 07:53:48-03:00,0.0,
2020-12-05 07:58:20-03:00,,9.09
2020-12-05 07:58:48-03:00,0.0,
2020-12-05 08:03:20-03:00,,9.09
2020-12-05 08:03:49-03:00,0.0,
2020-12-05 08:08:21-03:00,,9.09
2020-12-05 08:08:49-03:00,0.0,
2020-12-05 08:13:21-03:00,,9.09
2020-12-05 08:13:49-03:00,0.0,
2020-12-05 08:18:21-03:00,,9.09
2020-12-05 08:18:50-03:00,0.0,
2020-12-05 08:23:22-03:00,,9.09
2020-12-05 08:23:50-03:00,0.0,
2020-12-05 08:28:22-03:00,,9.09
2020-12-05 08:28:50-03:00,0.0,
2020-12-05 08:33:22-03:00,,9.09
2020-12-05 08:33:51-03:00,0.0,
2020-12-05 08:38:23-03:00,,9.09
2020-12-05 08:38:51-03:00,0.0,
2020-12-05 08:43:23-03:00,,9.09
2020-12-05 08:43:51-03:00,0.0,
2020-12-05 08:48:23-03:00,,9.09
2020-12-05 08:48:52-03:00,0.0,
2020-12-05 08:53:23-03:00,,9.09
2020-12-05 08:53:52-03:00,0.0,
2020-12-05 08:58:24-03:00,,9.09
2020-12-05 08:58:52-03:00,0.0,
2020-12-05 09:03:24-03:00,,9.09
2020-12-05 09:03:52-03:00,0.0,
2020-12-05 09:08:24-03:00,,9.09
2020-12-05 09:08:53-03:00,0.0,
2020-12-05 09:13:25-03:00,,9.09
2020-12-05 09:13:53-03:00,0.0,
2020-12-05 09:18:25-03:00,,9.09
2020-12-05 09:18:53-03:00,0.0,
2020-12-05 09:23:25-03:00,,9.09
2020-12-05 09:23:54-03:00,0.0,
2020-12-05 09:28:26-03:00,,9.09
2020-12-05 09:28:54-03:00,0.0,
2020-12-05 09:33:26-03:00,,9.09
2020-12-05 09:33:54-03:00,0.0,
2020-12-05 09:38:26-03:00,,9.09
2020-12-05 09:38:55-03:00,0.0,
2020-12-05 09:43:27-03:00,,9.09
2020-12-05 09:43:55-03:00,0.0,
2020-12-05 09:48:27-03:00,,9.09
2020-12-05 09:48:55-03:00,0.0,
2020-12-05 09:53:27-03:00,,9.09
2020-12-05 09:53:56-03:00,0.0,
2020-12-05 09:58:28-03:00,,9.09
2020-12-05 09:58:56-03:00,0.0,
2020-12-05 10:03:28-03:00,,9.09
2020-12-05 10:03:56-03:00,0.0,
2020-12-05 10:08:28-03:00,,9.09
2020-12-05 10:08:57-03:00,0.0,
2020-12-05 10:13:29-03:00,,9.09
2020-12-05 10:13:57-03:00,0.0,
2020-12-05 10:18:29-03:00,,9.09
2020-12-05 10:18:57-03:00,0.0,
2020-12-05 10:23:29-03:00,,9.09
2020-12-05 10:23:58-03:00,0.0,
2020-12-05 10:28:29-03:00,,9.09
2020-12-05 10:28:58-03:00,0.0,
2020-12-05 10:33:30-03:00,,9.09
2020-12-05 10:33:58-03:00,0.0,
2020-12-05 10:38:30-03:00,,9.09
2020-12-05 10:38:59-03:00,0.0,
2020-12-05 10:43:30-03:00,,9.09
2020-12-05 10:43:59-03:00,0.0,
2020-12-05 10:48:31-03:00,,9.09
2020-12-05 10:48:59-03:00,0.0,
2020-12-05 10:53:31-03:00,,9.09
2020-12-05 10:54:00-03:00,0.0,
2020-12-05 10:58:31-03:00,,9.09
2020-12-05 10:59:00-03:00,0.0,
2020-12-05 11:03:32-03:00,,9.09
2020-12-05 11:04:00-03:00,0.0,
2020-12-05 11:08:32-03:00,,9.09
2020-12-05 11:09:01-03:00,0.0,
2020-12-05 11:13:32-03:00,,9.09
2020-12-05 11:14:01-03:00,0.0,
2020-12-05 11:18:33-03:00,,9.09
2020-12-05 11:19:01-03:00,0.0,
2020-12-05 11:23:33-03:00,,9.09
2020-12-05 11:24:02-03:00,0.0,
2020-12-05 11:28:33-03:00,,9.09
2020-12-05 11:29:02-03:00,0.0,
2020-12-05 11:33:34-03:00,,9.09
2020-12-05 11:34:02-03:00,0.0,
2020-12-05 11:38:34-03:00,,9.09
2020-12-05 11:39:03-03:00,0.0,
2020-12-05 11:43:34-03:00,,9.09
2020-12-05 11:44:03-03:00,0.0,
2020-12-05 11:48:35-03:00,,9.09
2020-12-05 11:49:03-03:00,0.0,
2020-12-05 11:53:35-03:00,,9.09
2020-12-05 11:54:04-03:00,0.0,
2020-12-05 11:58:35-03:00,,9.09
2020-12-05 11:59:04-03:00,0.0,
2020-12-05 12:03:35-03:00,,9.09
2020-12-05 12:04:04-03:00,0.0,
2020-12-05 12:08:36-03:00,,9.09
2020-12-05 12:09:05-03:00,0.0,
2020-12-05 12:13:36-03:00,,9.09
2020-12-05 12:14:05-03:00,0.0,
2020-12-05 12:18:36-03:00,,9.09
2020-12-05 12:19:05-03:00,0.0,
2020-12-05 12:23:37-03:00,,9.09
2020-12-05 12:24:05-03:00,0.0,
2020-12-05 12:28:37-03:00,,9.09
2020-12-05 12:29:06-03:00,0.0,
2020-12-05 12:33:37-03:00,,9.09
2020-12-05 12:34:06-03:00,0.0,
2020-12-05 12:38:38-03:00,,10.0
2020-12-05 12:39:06-03:00,0.0,
2020-12-05 12:43:38-03:00,,10.0
2020-12-05 12:44:07-03:00,0.0,
2020-12-05 12:48:38-03:00,,10.0
2020-12-05 12:49:07-03:00,0.0,
2020-12-05 12:53:39-03:00,,10.0
2020-12-05 12:54:07-03:00,0.0,
2020-12-05 12:58:39-03:00,,10.0
2020-12-05 12:59:08-03:00,0.0,
2020-12-05 13:03:39-03:00,,10.0
2020-12-05 13:04:08-03:00,0.0,
2020-12-05 13:08:40-03:00,,10.0
2020-12-05 13:09:08-03:00,0.0,
2020-12-05 13:13:40-03:00,,10.0
2020-12-05 13:14:09-03:00,0.0,
2020-12-05 13:18:40-03:00,,10.0
2020-12-05 13:19:09-03:00,0.0,
2020-12-05 13:23:41-03:00,,10.0
2020-12-05 13:24:09-03:00,0.0,
2020-12-05 13:28:41-03:00,,10.0
2020-12-05 13:29:10-03:00,0.0,
2020-12-05 13:33:41-03:00,,10.0
2020-12-05 13:34:10-03:00,0.0,
2020-12-05 13:38:42-03:00,,10.0
2020-12-05 13:39:10-03:00,0.0,
2020-12-05 13:43:42-03:00,,9.09
2020-12-05 13:44:11-03:00,0.0,
2020-12-05 13:48:42-03:00,,10.0
2020-12-05 13:49:11-03:00,0.0,
2020-12-05 13:53:42-03:00,,10.0
2020-12-05 13:54:11-03:00,0.0,
2020-12-05 13:58:43-03:00,,10.0
2020-12-05 13:59:12-03:00,0.0,
2020-12-05 14:03:43-03:00,,10.0
2020-12-05 14:04:12-03:00,0.0,
2020-12-05 14:08:43-03:00,,10.0
2020-12-05 14:09:12-03:00,0.0,
2020-12-05 14:13:44-03:00,,10.0
2020-12-05 14:14:13-03:00,0.0,
2020-12-05 14:18:44-03:00,,10.0
2020-12-05 14:19:13-03:00,0.0,
2020-12-05 14:23:44-03:00,,10.0
2020-12-05 14:24:13-03:00,0.0,
2020-12-05 14:28:45-03:00,,10.0
2020-12-05 14:29:14-03:00,0.0,
2020-12-05 14:33:45-03:00,,10.0
2020-12-05 14:34:14-03:00,0.0,
2020-12-05 14:38:45-03:00,,10.0
2020-12-05 14:39:14-03:00,0.0,
2020-12-05 14:43:46-03:00,,10.0
2020-12-05 14:44:15-03:00,0.0,
2020-12-05 14:48:46-03:00,,10.0
2020-12-05 14:49:15-03:00,0.0,
2020-12-05 14:53:46-03:00,,10.0
2020-12-05 14:54:15-03:00,0.0,
2020-12-05 14:58:47-03:00,,10.0
2020-12-05 14:59:15-03:00,0.0,
2020-12-05 15:03:47-03:00,,10.0
2020-12-05 15:04:16-03:00,0.0,
2020-12-05 15:08:47-03:00,,9.09
2020-12-05 15:09:16-03:00,0.0,
2020-12-05 15:13:48-03:00,,10.0
2020-12-05 15:14:16-03:00,0.0,
2020-12-05 15:18:48-03:00,,9.09
2020-12-05 15:19:17-03:00,0.0,
2020-12-05 15:23:48-03:00,,10.0
2020-12-05 15:24:17-03:00,0.0,
2020-12-05 15:28:48-03:00,,10.0
2020-12-05 15:29:17-03:00,0.0,
2020-12-05 15:33:49-03:00,,10.0
2020-12-05 15:34:18-03:00,0.0,
2020-12-05 15:38:49-03:00,,10.0
2020-12-05 15:39:19-03:00,0.0,
2020-12-05 15:43:49-03:00,,10.0
2020-12-05 15:44:19-03:00,0.0,
2020-12-05 15:48:50-03:00,,9.09
2020-12-05 15:49:19-03:00,0.0,
2020-12-05 15:53:50-03:00,,10.0
2020-12-05 15:54:20-03:00,0.0,
2020-12-05 15:58:50-03:00,,10.0
2020-12-05 15:59:20-03:00,0.0,
2020-12-05 16:03:51-03:00,,10.0
2020-12-05 16:04:20-03:00,0.0,
2020-12-05 16:08:51-03:00,,10.0
2020-12-05 16:09:21-03:00,0.0,
2020-12-05 16:13:51-03:00,,10.0
2020-12-05 16:14:21-03:00,0.0,
2020-12-05 16:18:52-03:00,,10.0
2020-12-05 16:19:21-03:00,0.0,
2020-12-05 16:23:52-03:00,,10.0
2020-12-05 16:24:22-03:00,0.0,
2020-12-05 16:28:52-03:00,,10.0
2020-12-05 16:29:22-03:00,0.0,
2020-12-05 16:33:53-03:00,,10.0
2020-12-05 16:34:22-03:00,0.0,
2020-12-05 16:38:53-03:00,,10.0
2020-12-05 16:39:23-03:00,0.0,
2020-12-05 16:43:53-03:00,,9.09
2020-12-05 16:44:23-03:00,0.0,
2020-12-05 16:48:54-03:00,,10.0
2020-12-05 16:49:23-03:00,0.0,
2020-12-05 16:53:54-03:00,,10.0
2020-12-05 16:54:24-03:00,0.0,
2020-12-05 16:58:54-03:00,,9.09
2020-12-05 16:59:24-03:00,0.0,
2020-12-05 17:03:55-03:00,,9.09
2020-12-05 17:04:24-03:00,0.0,
2020-12-05 17:08:55-03:00,,9.09
2020-12-05 17:09:25-03:00,0.0,
2020-12-05 17:13:55-03:00,,9.09
2020-12-05 17:14:25-03:00,0.0,
2020-12-05 17:18:56-03:00,,9.09
2020-12-05 17:19:25-03:00,0.0,
2020-12-05 17:23:56-03:00,,9.09
2020-12-05 17:24:25-03:00,0.0,
2020-12-05 17:28:56-03:00,,9.09
2020-12-05 17:29:26-03:00,0.0,
2020-12-05 17:33:56-03:00,,9.09
2020-12-05 17:34:26-03:00,0.0,
2020-12-05 17:38:57-03:00,,9.09
2020-12-05 17:39:26-03:00,0.0,
2020-12-05 17:43:57-03:00,,9.09
2020-12-05 17:44:27-03:00,0.0,
2020-12-05 17:48:57-03:00,,9.09
2020-12-05 17:49:27-03:00,0.0,
2020-12-05 17:53:58-03:00,,9.09
2020-12-05 17:54:27-03:00,0.0,
2020-12-05 17:58:58-03:00,,9.09
2020-12-05 17:59:28-03:00,0.0,
2020-12-05 18:03:58-03:00,,9.09
2020-12-05 18:04:28-03:00,0.0,
2020-12-05 18:08:59-03:00,,9.09
2020-12-05 18:09:28-03:00,0.0,
2020-12-05 18:13:59-03:00,,9.09
2020-12-05 18:14:29-03:00,0.0,
2020-12-05 18:18:59-03:00,,9.09
2020-12-05 18:19:29-03:00,0.0,
2020-12-05 18:24:00-03:00,,9.09
2020-12-05 18:24:29-03:00,0.0,
2020-12-05 18:29:00-03:00,,9.09
2020-12-05 18:29:30-03:00,0.0,
2020-12-05 18:34:00-03:00,,9.09
2020-12-05 18:34:30-03:00,0.0,
2020-12-05 18:39:01-03:00,,9.09
2020-12-05 18:39:30-03:00,0.0,
2020-12-05 18:44:01-03:00,,9.09
2020-12-05 18:44:31-03:00,0.0,
2020-12-05 18:49:01-03:00,,9.09
2020-12-05 18:49:31-03:00,0.0,
2020-12-05 18:54:02-03:00,,9.09
2020-12-05 18:54:31-03:00,0.0,
2020-12-05 18:59:02-03:00,,9.09
2020-12-05 18:59:32-03:00,0.0,
2020-12-05 19:04:02-03:00,,9.09
2020-12-05 19:04:32-03:00,0.0,
2020-12-05 19:09:03-03:00,,9.09
2020-12-05 19:09:32-03:00,0.0,
2020-12-05 19:14:03-03:00,,9.09
2020-12-05 19:14:33-03:00,0.0,
2020-12-05 19:19:03-03:00,,9.09
2020-12-05 19:19:33-03:00,0.0,
2020-12-05 19:24:04-03:00,,9.09
2020-12-05 19:24:33-03:00,0.0,
2020-12-05 19:29:04-03:00,,9.09
2020-12-05 19:29:34-03:00,0.0,
2020-12-05 19:34:04-03:00,,9.09
2020-12-05 19:34:34-03:00,0.0,
2020-12-05 19:39:04-03:00,,9.09
2020-12-05 19:39:34-03:00,0.0,
2020-12-05 19:44:05-03:00,,9.09
2020-12-05 19:44:35-03:00,0.0,
2020-12-05 19:49:05-03:00,,9.09
2020-12-05 19:49:35-03:00,0.0,
2020-12-05 19:54:05-03:00,,9.09
2020-12-05 19:54:35-03:00,0.0,
2020-12-05 19:59:06-03:00,,9.09
2020-12-05 19:59:36-03:00,0.0,
2020-12-05 20:04:06-03:00,,9.09
2020-12-05 20:04:36-03:00,0.0,
2020-12-05 20:09:06-03:00,,9.09
2020-12-05 20:09:36-03:00,0.0,
2020-12-05 20:14:07-03:00,,9.09
2020-12-05 20:14:37-03:00,0.0,
2020-12-05 20:19:07-03:00,,9.09
2020-12-05 20:19:37-03:00,0.0,
2020-12-05 20:24:07-03:00,,9.09
2020-12-05 20:24:37-03:00,0.0,
2020-12-05 20:29:08-03:00,,9.09
2020-12-05 20:29:37-03:00,0.0,
2020-12-05 20:34:08-03:00,,9.09
2020-12-05 20:34:38-03:00,0.0,
2020-12-05 20:39:08-03:00,,9.09
2020-12-05 20:39:38-03:00,0.0,
2020-12-05 20:44:09-03:00,,9.09
2020-12-05 20:44:38-03:00,0.0,
2020-12-05 20:49:09-03:00,,9.09
2020-12-05 20:49:39-03:00,0.0,
2020-12-05 20:54:09-03:00,,9.09
2020-12-05 20:54:39-03:00,0.0,
2020-12-05 20:59:10-03:00,,9.09
2020-12-05 20:59:39-03:00,0.0,
2020-12-05 21:04:10-03:00,,9.09
2020-12-05 21:04:40-03:00,0.0,
2020-12-05 21:09:10-03:00,,9.09
2020-12-05 21:09:40-03:00,0.0,
2020-12-05 21:14:10-03:00,,9.09
2020-12-05 21:14:40-03:00,0.0,
2020-12-05 21:19:11-03:00,,9.09
2020-12-05 21:19:41-03:00,0.0,
2020-12-05 21:24:11-03:00,,9.09
2020-12-05 21:24:41-03:00,0.0,
2020-12-05 21:29:11-03:00,,9.09
2020-12-05 21:29:41-03:00,0.0,
2020-12-05 21:34:12-03:00,,9.09
2020-12-05 21:34:42-03:00,0.0,
2020-12-05 21:39:12-03:00,,9.09
2020-12-05 21:39:42-03:00,0.0,
2020-12-05 21:44:12-03:00,,9.09
2020-12-05 21:44:42-03:00,0.0,
2020-12-05 21:49:13-03:00,,9.09
2020-12-05 21:49:43-03:00,0.0,
2020-12-05 21:54:13-03:00,,9.09
2020-12-05 21:54:43-03:00,0.0,
2020-12-05 21:59:13-03:00,,9.09
2020-12-05 21:59:43-03:00,0.0,
2020-12-05 22:04:14-03:00,,9.09
2020-12-05 22:04:44-03:00,0.0,
2020-12-05 22:09:14-03:00,,9.09
2020-12-05 22:09:44-03:00,0.0,
2020-12-05 22:14:14-03:00,,9.09
2020-12-05 22:14:44-03:00,0.0,
2020-12-05 22:19:15-03:00,,9.09
2020-12-05 22:19:45-03:00,0.0,
2020-12-05 22:24:15-03:00,,9.09
2020-12-05 22:24:45-03:00,0.0,
2020-12-05 22:29:15-03:00,,9.09
2020-12-05 22:29:45-03:00,0.0,
2020-12-05 22:34:16-03:00,,9.09
2020-12-05 22:34:46-03:00,0.0,
2020-12-05 22:39:16-03:00,,9.09
2020-12-05 22:39:46-03:00,0.0,
2020-12-05 22:44:17-03:00,,9.09
2020-12-05 22:44:46-03:00,0.0,
2020-12-05 22:49:17-03:00,,9.09
2020-12-05 22:49:47-03:00,0.0,
2020-12-05 22:54:17-03:00,,9.09
2020-12-05 22:54:47-03:00,0.0,
2020-12-05 22:59:18-03:00,,9.09
2020-12-05 22:59:47-03:00,0.0,
2020-12-05 23:04:18-03:00,,9.09
2020-12-05 23:04:47-03:00,0.0,
2020-12-05 23:09:18-03:00,,9.09
2020-12-05 23:09:48-03:00,0.0,
2020-12-05 23:14:19-03:00,,9.09
2020-12-05 23:14:48-03:00,0.0,
2020-12-05 23:19:19-03:00,,9.09
2020-12-05 23:19:48-03:00,0.0,
2020-12-05 23:24:19-03:00,,9.09
2020-12-05 23:24:49-03:00,0.0,
2020-12-05 23:29:20-03:00,,9.09
2020-12-05 23:29:49-03:00,0.0,
2020-12-05 23:34:20-03:00,,9.09
2020-12-05 23:34:50-03:00,0.0,
2020-12-05 23:39:20-03:00,,9.09
2020-12-05 23:39:50-03:00,0.0,
2020-12-05 23:44:20-03:00,,9.09
2020-12-05 23:44:50-03:00,0.0,
2020-12-05 23:49:21-03:00,,9.09
2020-12-05 23:49:51-03:00,0.0,
2020-12-05 23:54:21-03:00,,9.09
2020-12-05 23:54:51-03:00,0.0,
2020-12-05 23:59:21-03:00,,9.09
2020-12-05 23:59:51-03:00,0.0,
2020-12-06 00:04:22-03:00,,9.09
2020-12-06 00:04:51-03:00,0.0,
2020-12-06 00:09:22-03:00,,9.09
2020-12-06 00:09:52-03:00,0.0,
2020-12-06 00:14:22-03:00,,9.09
2020-12-06 00:14:52-03:00,0.0,
2020-12-06 00:19:23-03:00,,9.09
2020-12-06 00:19:52-03:00,0.0,
2020-12-06 00:24:23-03:00,,9.09
2020-12-06 00:24:53-03:00,0.0,
2020-12-06 00:29:23-03:00,,9.09
2020-12-06 00:29:53-03:00,0.0,
2020-12-06 00:34:24-03:00,,9.09
2020-12-06 00:34:53-03:00,0.0,
2020-12-06 00:39:24-03:00,,9.09
2020-12-06 00:39:54-03:00,0.0,
2020-12-06 00:44:25-03:00,,9.09
2020-12-06 00:44:54-03:00,0.0,
2020-12-06 00:49:25-03:00,,9.09
2020-12-06 00:49:54-03:00,0.0,
2020-12-06 00:54:25-03:00,,9.09
2020-12-06 00:54:55-03:00,0.0,
2020-12-06 00:59:25-03:00,,9.09
2020-12-06 00:59:55-03:00,0.0,
2020-12-06 01:04:26-03:00,,9.09
2020-12-06 01:04:55-03:00,0.0,
2020-12-06 01:09:26-03:00,,9.09
2020-12-06 01:09:56-03:00,0.0,
2020-12-06 01:14:26-03:00,,9.09
2020-12-06 01:14:56-03:00,0.0,
2020-12-06 01:19:27-03:00,,9.09
2020-12-06 01:19:56-03:00,0.0,
2020-12-06 01:24:27-03:00,,9.09
2020-12-06 01:24:57-03:00,0.0,
2020-12-06 01:29:27-03:00,,9.09
2020-12-06 01:29:57-03:00,0.0,
2020-12-06 01:34:28-03:00,,9.09
2020-12-06 01:34:57-03:00,0.0,
2020-12-06 01:39:28-03:00,,9.09
2020-12-06 01:39:58-03:00,0.0,
2020-12-06 01:44:28-03:00,,9.09
2020-12-06 01:44:58-03:00,0.0,
2020-12-06 01:49:28-03:00,,9.09
2020-12-06 01:49:58-03:00,0.0,
2020-12-06 01:54:29-03:00,,9.09
2020-12-06 01:54:59-03:00,0.0,
2020-12-06 01:59:29-03:00,,9.09
2020-12-06 01:59:59-03:00,0.0,
2020-12-06 02:04:29-03:00,,9.09
2020-12-06 02:04:59-03:00,0.0,
2020-12-06 02:09:30-03:00,,9.09
2020-12-06 02:10:00-03:00,0.0,
2020-12-06 02:14:30-03:00,,9.09
2020-12-06 02:15:00-03:00,0.0,
2020-12-06 02:19:30-03:00,,9.09
2020-12-06 02:20:00-03:00,0.0,
2020-12-06 02:24:31-03:00,,9.09
2020-12-06 02:25:00-03:00,0.0,
2020-12-06 02:29:31-03:00,,9.09
2020-12-06 02:30:01-03:00,0.0,
2020-12-06 02:34:31-03:00,,9.09
2020-12-06 02:35:01-03:00,0.0,
2020-12-06 02:39:32-03:00,,9.09
2020-12-06 02:40:01-03:00,0.0,
2020-12-06 02:44:32-03:00,,9.09
2020-12-06 02:45:02-03:00,0.0,
2020-12-06 02:49:32-03:00,,9.09
2020-12-06 02:50:02-03:00,0.0,
2020-12-06 02:54:33-03:00,,9.09
2020-12-06 02:55:02-03:00,0.0,
2020-12-06 02:59:33-03:00,,9.09
2020-12-06 03:00:03-03:00,0.0,
2020-12-06 03:04:33-03:00,,9.09
2020-12-06 03:05:03-03:00,0.0,
2020-12-06 03:09:33-03:00,,9.09
2020-12-06 03:10:03-03:00,0.0,
2020-12-06 03:14:34-03:00,,9.09
2020-12-06 03:15:04-03:00,0.0,
2020-12-06 03:19:34-03:00,,9.09
2020-12-06 03:20:04-03:00,0.0,
2020-12-06 03:24:34-03:00,,9.09
2020-12-06 03:25:04-03:00,0.0,
2020-12-06 03:29:35-03:00,,9.09
2020-12-06 03:30:05-03:00,0.0,
2020-12-06 03:34:35-03:00,,9.09
2020-12-06 03:35:05-03:00,0.0,
2020-12-06 03:39:35-03:00,,9.09
2020-12-06 03:40:06-03:00,0.0,
2020-12-06 03:44:36-03:00,,9.09
2020-12-06 03:45:06-03:00,0.0,
2020-12-06 03:49:36-03:00,,9.09
2020-12-06 03:50:06-03:00,0.0,
2020-12-06 03:54:36-03:00,,9.09
2020-12-06 03:55:07-03:00,0.0,
2020-12-06 03:59:37-03:00,,9.09
2020-12-06 04:00:07-03:00,0.0,
2020-12-06 04:04:37-03:00,,9.09
2020-12-06 04:05:07-03:00,0.0,
2020-12-06 04:09:37-03:00,,9.09
2020-12-06 04:10:08-03:00,0.0,
2020-12-06 04:14:38-03:00,,9.09
2020-12-06 04:15:08-03:00,0.0,
2020-12-06 04:19:38-03:00,,9.09
2020-12-06 04:20:08-03:00,0.0,
2020-12-06 04:24:38-03:00,,9.09
2020-12-06 04:25:09-03:00,0.0,
2020-12-06 04:29:39-03:00,,9.09
2020-12-06 04:30:09-03:00,0.0,
2020-12-06 04:34:39-03:00,,9.09
2020-12-06 04:35:09-03:00,0.0,
2020-12-06 04:39:39-03:00,,9.09
2020-12-06 04:40:10-03:00,0.0,
2020-12-06 04:44:40-03:00,,9.09
2020-12-06 04:45:10-03:00,0.0,
2020-12-06 04:49:40-03:00,,9.09
2020-12-06 04:50:10-03:00,0.0,
2020-12-06 04:54:40-03:00,,9.09
2020-12-06 04:55:10-03:00,0.0,
2020-12-06 04:59:41-03:00,,9.09
2020-12-06 05:00:11-03:00,0.0,
2020-12-06 05:04:41-03:00,,9.09
2020-12-06 05:05:11-03:00,0.0,
2020-12-06 05:09:41-03:00,,9.09
2020-12-06 05:10:11-03:00,0.0,
2020-12-06 05:14:42-03:00,,9.09
2020-12-06 05:15:12-03:00,0.0,
2020-12-06 05:19:42-03:00,,9.09
2020-12-06 05:20:12-03:00,0.0,
2020-12-06 05:24:42-03:00,,9.09
2020-12-06 05:25:12-03:00,0.0,
2020-12-06 05:29:43-03:00,,9.09
2020-12-06 05:30:13-03:00,0.0,
2020-12-06 05:34:43-03:00,,9.09
2020-12-06 05:35:14-03:00,0.0,
2020-12-06 05:39:43-03:00,,9.09
2020-12-06 05:40:14-03:00,0.0,
2020-12-06 05:44:44-03:00,,9.09
2020-12-06 05:45:14-03:00,0.0,
2020-12-06 05:49:44-03:00,,9.09
2020-12-06 05:50:15-03:00,0.0,
2020-12-06 05:54:44-03:00,,9.09
2020-12-06 05:55:15-03:00,0.0,
2020-12-06 05:59:45-03:00,,9.09
2020-12-06 06:00:15-03:00,0.0,
2020-12-06 06:04:45-03:00,,9.09
2020-12-06 06:05:16-03:00,0.0,
2020-12-06 06:09:45-03:00,,9.09
2020-12-06 06:10:16-03:00,0.0,
2020-12-06 06:14:45-03:00,,9.09
2020-12-06 06:15:16-03:00,0.0,
2020-12-06 06:19:46-03:00,,9.09
2020-12-06 06:20:17-03:00,0.0,
2020-12-06 06:24:46-03:00,,9.09
2020-12-06 06:25:17-03:00,0.0,
2020-12-06 06:29:46-03:00,,9.09
2020-12-06 06:30:17-03:00,0.0,
2020-12-06 06:34:47-03:00,,9.09
2020-12-06 06:35:18-03:00,0.0,
2020-12-06 06:39:47-03:00,,9.09
2020-12-06 06:40:18-03:00,0.0,
2020-12-06 06:44:47-03:00,,9.09
2020-12-06 06:45:18-03:00,0.0,
2020-12-06 06:49:48-03:00,,9.09
2020-12-06 06:50:19-03:00,0.0,
2020-12-06 06:54:48-03:00,,9.09
2020-12-06 06:55:19-03:00,0.0,
2020-12-06 06:59:48-03:00,,9.09
