date,APR Los Cerrillos >> Estanques Acumuladores >> Volumen Acumulado Salida(12882),APR Los Cerrillos >> Pozo >> Volumen Pozo(12776)
2020-12-02 14:15:58-03:00,,99135.0
2020-12-02 14:16:02-03:00,,99135.0
2020-12-02 14:20:09-03:00,0.0,
2020-12-02 14:20:58-03:00,,99137.0
2020-12-02 14:21:02-03:00,,99137.0
2020-12-02 14:25:09-03:00,0.0,
2020-12-02 14:25:59-03:00,,99140.0
2020-12-02 14:26:02-03:00,,99140.0
2020-12-02 14:30:10-03:00,0.0,
2020-12-02 14:30:59-03:00,,99142.0
2020-12-02 14:31:02-03:00,,99142.0
2020-12-02 14:35:10-03:00,0.0,
2020-12-02 14:35:59-03:00,,99145.0
2020-12-02 14:36:03-03:00,,99145.0
2020-12-02 14:40:10-03:00,0.0,
2020-12-02 14:40:59-03:00,,99145.0
2020-12-02 14:41:03-03:00,,99145.0
2020-12-02 14:45:11-03:00,0.0,
2020-12-02 14:46:00-03:00,,99145.0
2020-12-02 14:46:03-03:00,,99145.0
2020-12-02 14:50:11-03:00,0.0,
2020-12-02 14:51:00-03:00,,99145.0
2020-12-02 14:51:04-03:00,,99145.0
2020-12-02 14:55:11-03:00,0.0,
2020-12-02 14:56:00-03:00,,99145.0
2020-12-02 14:56:04-03:00,,99145.0
2020-12-02 15:00:12-03:00,0.0,
2020-12-02 15:01:01-03:00,,99145.0
2020-12-02 15:01:04-03:00,,99145.0
2020-12-02 15:05:12-03:00,0.0,
2020-12-02 15:06:01-03:00,,99145.0
2020-12-02 15:06:05-03:00,,99145.0
2020-12-02 15:10:12-03:00,0.0,
2020-12-02 15:11:01-03:00,,99145.0
2020-12-02 15:11:05-03:00,,99145.0
2020-12-02 15:15:13-03:00,0.0,
2020-12-02 15:16:02-03:00,,99145.0
2020-12-02 15:16:05-03:00,,99145.0
2020-12-02 15:20:13-03:00,0.0,
2020-12-02 15:21:02-03:00,,99145.0
2020-12-02 15:21:06-03:00,,99145.0
2020-12-02 15:25:13-03:00,0.0,
2020-12-02 15:26:02-03:00,,99145.0
2020-12-02 15:26:06-03:00,,99145.0
2020-12-02 15:30:13-03:00,0.0,
2020-12-02 15:31:02-03:00,,99145.0
2020-12-02 15:31:06-03:00,,99145.0
2020-12-02 15:35:14-03:00,0.0,
2020-12-02 15:36:03-03:00,,99145.0
2020-12-02 15:36:06-03:00,,99145.0
2020-12-02 15:40:14-03:00,0.0,
2020-12-02 15:41:03-03:00,,99148.0
2020-12-02 15:41:07-03:00,,99148.0
2020-12-02 15:45:14-03:00,0.0,
2020-12-02 15:46:03-03:00,,99150.0
2020-12-02 15:46:07-03:00,,99150.0
2020-12-02 15:50:15-03:00,0.0,
2020-12-02 15:51:04-03:00,,99153.0
2020-12-02 15:51:07-03:00,,99153.0
2020-12-02 15:55:15-03:00,0.0,
2020-12-02 15:56:04-03:00,,99155.0
2020-12-02 15:56:08-03:00,,99155.0
2020-12-02 16:00:15-03:00,0.0,
2020-12-02 16:01:04-03:00,,99158.0
2020-12-02 16:01:08-03:00,,99158.0
2020-12-02 16:05:16-03:00,0.0,
2020-12-02 16:06:04-03:00,,99160.0
2020-12-02 16:06:08-03:00,,99160.0
2020-12-02 16:10:16-03:00,0.0,
2020-12-02 16:11:05-03:00,,99163.0
2020-12-02 16:11:09-03:00,,99163.0
2020-12-02 16:15:16-03:00,0.0,
2020-12-02 16:16:05-03:00,,99166.0
2020-12-02 16:16:09-03:00,,99166.0
2020-12-02 16:20:17-03:00,0.0,
2020-12-02 16:21:05-03:00,,99168.0
2020-12-02 16:21:09-03:00,,99168.0
2020-12-02 16:25:17-03:00,0.0,
2020-12-02 16:26:06-03:00,,99171.0
2020-12-02 16:26:09-03:00,,99171.0
2020-12-02 16:30:17-03:00,0.0,
2020-12-02 16:31:06-03:00,,99173.0
2020-12-02 16:31:10-03:00,,99173.0
2020-12-02 16:35:18-03:00,0.0,
2020-12-02 16:36:06-03:00,,99176.0
2020-12-02 16:36:10-03:00,,99176.0
2020-12-02 16:40:18-03:00,0.0,
2020-12-02 16:41:07-03:00,,99178.0
2020-12-02 16:41:10-03:00,,99179.0
2020-12-02 16:45:18-03:00,0.0,
2020-12-02 16:46:07-03:00,,99181.0
2020-12-02 16:46:11-03:00,,99181.0
2020-12-02 16:50:19-03:00,0.0,
2020-12-02 16:51:07-03:00,,99184.0
2020-12-02 16:51:11-03:00,,99184.0
