date,APR Las Calderas RP1 >> Estanque Elevado 1 >> Volumen Salida Estanque Base(14135),APR Las Calderas RP1 >> Pozo Pedrero >> Volumen Pozo Pedrero(14069)
2020-12-01 21:25:25-03:00,,9007.0
2020-12-01 21:28:44-03:00,95111.0,
2020-12-01 21:30:25-03:00,,9007.0
2020-12-01 21:33:44-03:00,95113.0,
2020-12-01 21:35:25-03:00,,9008.0
2020-12-01 21:38:45-03:00,95116.0,
2020-12-01 21:40:26-03:00,,9008.0
2020-12-01 21:43:45-03:00,95118.0,
2020-12-01 21:45:26-03:00,,9008.0
2020-12-01 21:48:45-03:00,95120.0,
2020-12-01 21:50:27-03:00,,9008.0
2020-12-01 21:53:46-03:00,95123.0,
2020-12-01 21:55:28-03:00,,9008.0
2020-12-01 21:58:46-03:00,95125.0,
2020-12-01 22:00:28-03:00,,9008.0
2020-12-01 22:03:46-03:00,95127.0,
2020-12-01 22:05:29-03:00,,9008.0
2020-12-01 22:08:47-03:00,95130.0,
2020-12-01 22:10:29-03:00,,9008.0
2020-12-01 22:13:47-03:00,95132.0,
2020-12-01 22:15:29-03:00,,9008.0
2020-12-01 22:18:47-03:00,95135.0,
2020-12-01 22:20:30-03:00,,9008.0
2020-12-01 22:23:48-03:00,95137.0,
2020-12-01 22:25:30-03:00,,9008.0
2020-12-01 22:28:48-03:00,95139.0,
2020-12-01 22:30:30-03:00,,9008.0
2020-12-01 22:33:48-03:00,95141.0,
2020-12-01 22:35:31-03:00,,9008.0
2020-12-01 22:38:49-03:00,95143.0,
2020-12-01 22:40:31-03:00,,9008.0
2020-12-01 22:43:49-03:00,95145.0,
2020-12-01 22:45:31-03:00,,9008.0
2020-12-01 22:48:49-03:00,95146.0,
2020-12-01 22:50:31-03:00,,9008.0
2020-12-01 22:53:50-03:00,95148.0,
2020-12-01 22:55:32-03:00,,9008.0
2020-12-01 22:58:50-03:00,95149.0,
2020-12-01 23:00:32-03:00,,9008.0
2020-12-01 23:03:50-03:00,95151.0,
2020-12-01 23:05:32-03:00,,9008.0
2020-12-01 23:08:50-03:00,95153.0,
2020-12-01 23:10:33-03:00,,9008.0
2020-12-01 23:13:51-03:00,95154.0,
2020-12-01 23:15:33-03:00,,9008.0
2020-12-01 23:18:51-03:00,95156.0,
2020-12-01 23:20:33-03:00,,9009.0
2020-12-01 23:23:51-03:00,95158.0,
2020-12-01 23:25:34-03:00,,9010.0
2020-12-01 23:28:52-03:00,95160.0,
2020-12-01 23:30:34-03:00,,9010.0
2020-12-01 23:33:52-03:00,95161.0,
2020-12-01 23:35:34-03:00,,9011.0
2020-12-01 23:38:52-03:00,95163.0,
2020-12-01 23:40:35-03:00,,9012.0
2020-12-01 23:43:53-03:00,95164.0,
2020-12-01 23:45:35-03:00,,9012.0
2020-12-01 23:48:53-03:00,95166.0,
2020-12-01 23:50:35-03:00,,9013.0
2020-12-01 23:53:53-03:00,95167.0,
2020-12-01 23:55:36-03:00,,9013.0
2020-12-01 23:58:54-03:00,95169.0,
2020-12-02 00:00:36-03:00,,9013.0
2020-12-02 00:03:54-03:00,95170.0,
2020-12-02 00:05:36-03:00,,9013.0
2020-12-02 00:08:54-03:00,95171.0,
2020-12-02 00:10:36-03:00,,9013.0
2020-12-02 00:13:55-03:00,95173.0,
2020-12-02 00:15:37-03:00,,9013.0
2020-12-02 00:18:55-03:00,95174.0,
2020-12-02 00:20:37-03:00,,9013.0
2020-12-02 00:23:55-03:00,95175.0,
2020-12-02 00:25:37-03:00,,9013.0
2020-12-02 00:28:56-03:00,95176.0,
2020-12-02 00:30:38-03:00,,9013.0
2020-12-02 00:33:56-03:00,95177.0,
2020-12-02 00:35:38-03:00,,9013.0
2020-12-02 00:38:56-03:00,95178.0,
2020-12-02 00:40:38-03:00,,9013.0
2020-12-02 00:43:56-03:00,95179.0,
2020-12-02 00:45:39-03:00,,9013.0
2020-12-02 00:48:57-03:00,95180.0,
2020-12-02 00:50:39-03:00,,9013.0
2020-12-02 00:53:57-03:00,95181.0,
2020-12-02 00:55:39-03:00,,9013.0
2020-12-02 00:58:57-03:00,95182.0,
2020-12-02 01:00:40-03:00,,9013.0
2020-12-02 01:03:58-03:00,95183.0,
2020-12-02 01:05:40-03:00,,9013.0
2020-12-02 01:08:58-03:00,95183.0,
2020-12-02 01:10:40-03:00,,9013.0
2020-12-02 01:13:58-03:00,95184.0,
2020-12-02 01:15:41-03:00,,9013.0
2020-12-02 01:18:59-03:00,95185.0,
2020-12-02 01:20:41-03:00,,9013.0
2020-12-02 01:23:59-03:00,95185.0,
2020-12-02 01:25:41-03:00,,9013.0
2020-12-02 01:28:59-03:00,95186.0,
2020-12-02 01:30:41-03:00,,9013.0
2020-12-02 01:34:00-03:00,95186.0,
2020-12-02 01:35:42-03:00,,9013.0
2020-12-02 01:39:00-03:00,95187.0,
2020-12-02 01:40:42-03:00,,9013.0
2020-12-02 01:44:00-03:00,95188.0,
2020-12-02 01:45:42-03:00,,9013.0
2020-12-02 01:49:01-03:00,95188.0,
2020-12-02 01:50:43-03:00,,9013.0
2020-12-02 01:54:01-03:00,95189.0,
2020-12-02 01:55:43-03:00,,9013.0
2020-12-02 01:59:01-03:00,95190.0,
2020-12-02 02:00:43-03:00,,9013.0
2020-12-02 02:04:01-03:00,95190.0,
2020-12-02 02:05:44-03:00,,9013.0
2020-12-02 02:09:02-03:00,95191.0,
2020-12-02 02:10:44-03:00,,9013.0
2020-12-02 02:14:02-03:00,95191.0,
2020-12-02 02:15:44-03:00,,9013.0
2020-12-02 02:19:02-03:00,95192.0,
2020-12-02 02:20:45-03:00,,9013.0
2020-12-02 02:24:03-03:00,95192.0,
2020-12-02 02:25:45-03:00,,9013.0
2020-12-02 02:29:03-03:00,95193.0,
2020-12-02 02:30:45-03:00,,9013.0
2020-12-02 02:34:03-03:00,95194.0,
2020-12-02 02:35:46-03:00,,9013.0
2020-12-02 02:39:04-03:00,95194.0,
2020-12-02 02:40:46-03:00,,9013.0
2020-12-02 02:44:04-03:00,95195.0,
2020-12-02 02:45:46-03:00,,9013.0
2020-12-02 02:49:04-03:00,95196.0,
2020-12-02 02:50:47-03:00,,9013.0
2020-12-02 02:54:05-03:00,95196.0,
2020-12-02 02:55:47-03:00,,9013.0
2020-12-02 02:59:05-03:00,95197.0,
2020-12-02 03:00:47-03:00,,9013.0
2020-12-02 03:04:05-03:00,95197.0,
2020-12-02 03:05:48-03:00,,9013.0
2020-12-02 03:09:06-03:00,95198.0,
2020-12-02 03:10:48-03:00,,9013.0
2020-12-02 03:14:06-03:00,95199.0,
2020-12-02 03:15:48-03:00,,9013.0
2020-12-02 03:19:06-03:00,95199.0,
2020-12-02 03:20:48-03:00,,9013.0
2020-12-02 03:24:06-03:00,95200.0,
2020-12-02 03:25:49-03:00,,9013.0
2020-12-02 03:29:07-03:00,95200.0,
2020-12-02 03:30:49-03:00,,9013.0
2020-12-02 03:34:07-03:00,95200.0,
2020-12-02 03:35:49-03:00,,9013.0
2020-12-02 03:39:07-03:00,95201.0,
2020-12-02 03:40:50-03:00,,9013.0
2020-12-02 03:44:08-03:00,95201.0,
2020-12-02 03:45:50-03:00,,9013.0
2020-12-02 03:49:08-03:00,95202.0,
2020-12-02 03:50:50-03:00,,9013.0
2020-12-02 03:54:08-03:00,95202.0,
2020-12-02 03:55:51-03:00,,9013.0
2020-12-02 03:59:09-03:00,95203.0,
2020-12-02 04:00:51-03:00,,9013.0
2020-12-02 04:04:09-03:00,95203.0,
2020-12-02 04:05:52-03:00,,9013.0
2020-12-02 04:09:09-03:00,95204.0,
2020-12-02 04:10:52-03:00,,9013.0
2020-12-02 04:14:10-03:00,95204.0,
2020-12-02 04:15:52-03:00,,9013.0
2020-12-02 04:19:10-03:00,95205.0,
2020-12-02 04:20:52-03:00,,9013.0
2020-12-02 04:24:10-03:00,95205.0,
2020-12-02 04:25:53-03:00,,9013.0
2020-12-02 04:29:11-03:00,95206.0,
2020-12-02 04:30:53-03:00,,9013.0
2020-12-02 04:34:11-03:00,95206.0,
2020-12-02 04:35:53-03:00,,9013.0
2020-12-02 04:39:11-03:00,95207.0,
2020-12-02 04:40:54-03:00,,9013.0
2020-12-02 04:44:11-03:00,95207.0,
2020-12-02 04:45:54-03:00,,9013.0
2020-12-02 04:49:12-03:00,95208.0,
2020-12-02 04:50:54-03:00,,9013.0
2020-12-02 04:54:12-03:00,95208.0,
2020-12-02 04:55:55-03:00,,9013.0
2020-12-02 04:59:12-03:00,95209.0,
2020-12-02 05:00:55-03:00,,9013.0
2020-12-02 05:04:13-03:00,95209.0,
2020-12-02 05:05:55-03:00,,9013.0
2020-12-02 05:09:13-03:00,95210.0,
2020-12-02 05:10:56-03:00,,9013.0
2020-12-02 05:14:13-03:00,95210.0,
2020-12-02 05:15:56-03:00,,9013.0
2020-12-02 05:19:14-03:00,95211.0,
2020-12-02 05:20:56-03:00,,9013.0
2020-12-02 05:24:14-03:00,95211.0,
2020-12-02 05:25:57-03:00,,9013.0
2020-12-02 05:29:14-03:00,95212.0,
2020-12-02 05:30:57-03:00,,9013.0
2020-12-02 05:34:15-03:00,95212.0,
2020-12-02 05:35:57-03:00,,9013.0
2020-12-02 05:39:15-03:00,95213.0,
2020-12-02 05:40:46-03:00,,9013.0
2020-12-02 05:44:15-03:00,95213.0,
2020-12-02 05:45:47-03:00,,9013.0
2020-12-02 05:49:16-03:00,95214.0,
2020-12-02 05:50:47-03:00,,9013.0
2020-12-02 05:54:16-03:00,95214.0,
2020-12-02 05:55:47-03:00,,9013.0
2020-12-02 05:59:16-03:00,95215.0,
2020-12-02 06:00:48-03:00,,9013.0
2020-12-02 06:04:17-03:00,95216.0,
2020-12-02 06:05:48-03:00,,9013.0
2020-12-02 06:09:17-03:00,95216.0,
2020-12-02 06:10:48-03:00,,9013.0
2020-12-02 06:14:17-03:00,95217.0,
2020-12-02 06:15:49-03:00,,9014.0
2020-12-02 06:19:18-03:00,95218.0,
2020-12-02 06:20:49-03:00,,9014.0
2020-12-02 06:24:18-03:00,95219.0,
2020-12-02 06:25:49-03:00,,9015.0
2020-12-02 06:29:18-03:00,95220.0,
2020-12-02 06:30:49-03:00,,9016.0
2020-12-02 06:34:19-03:00,95221.0,
2020-12-02 06:35:50-03:00,,9016.0
2020-12-02 06:39:19-03:00,95222.0,
2020-12-02 06:41:01-03:00,,9017.0
2020-12-02 06:44:19-03:00,95223.0,
2020-12-02 06:46:01-03:00,,9018.0
2020-12-02 06:49:20-03:00,95225.0,
2020-12-02 06:51:02-03:00,,9018.0
2020-12-02 06:54:20-03:00,95226.0,
2020-12-02 06:56:02-03:00,,9019.0
2020-12-02 06:59:20-03:00,95227.0,
2020-12-02 07:01:02-03:00,,9019.0
2020-12-02 07:04:21-03:00,95229.0,
2020-12-02 07:06:02-03:00,,9019.0
2020-12-02 07:09:21-03:00,95230.0,
2020-12-02 07:11:03-03:00,,9019.0
2020-12-02 07:14:21-03:00,95231.0,
2020-12-02 07:16:03-03:00,,9019.0
2020-12-02 07:19:22-03:00,95233.0,
2020-12-02 07:21:03-03:00,,9019.0
2020-12-02 07:24:22-03:00,95234.0,
2020-12-02 07:26:04-03:00,,9019.0
2020-12-02 07:29:22-03:00,95236.0,
2020-12-02 07:31:04-03:00,,9019.0
2020-12-02 07:34:22-03:00,95237.0,
2020-12-02 07:36:04-03:00,,9019.0
2020-12-02 07:39:23-03:00,95239.0,
2020-12-02 07:41:04-03:00,,9019.0
2020-12-02 07:44:23-03:00,95240.0,
2020-12-02 07:46:05-03:00,,9019.0
2020-12-02 07:49:23-03:00,95242.0,
2020-12-02 07:51:05-03:00,,9019.0
2020-12-02 07:54:24-03:00,95243.0,
2020-12-02 07:56:06-03:00,,9019.0
2020-12-02 07:59:24-03:00,95245.0,
2020-12-02 08:01:06-03:00,,9019.0
2020-12-02 08:04:24-03:00,95246.0,
2020-12-02 08:06:07-03:00,,9019.0
2020-12-02 08:09:25-03:00,95248.0,
2020-12-02 08:11:07-03:00,,9019.0
2020-12-02 08:14:25-03:00,95250.0,
2020-12-02 08:16:07-03:00,,9019.0
2020-12-02 08:19:25-03:00,95252.0,
2020-12-02 08:21:07-03:00,,9019.0
2020-12-02 08:24:26-03:00,95254.0,
2020-12-02 08:26:08-03:00,,9019.0
2020-12-02 08:29:26-03:00,95256.0,
2020-12-02 08:31:08-03:00,,9019.0
2020-12-02 08:34:26-03:00,95257.0,
2020-12-02 08:36:08-03:00,,9019.0
2020-12-02 08:39:27-03:00,95259.0,
2020-12-02 08:41:09-03:00,,9019.0
2020-12-02 08:44:27-03:00,95260.0,
2020-12-02 08:46:09-03:00,,9019.0
2020-12-02 08:49:27-03:00,95262.0,
2020-12-02 08:51:09-03:00,,9019.0
2020-12-02 08:54:27-03:00,95264.0,
2020-12-02 08:56:10-03:00,,9019.0
2020-12-02 08:59:28-03:00,95266.0,
2020-12-02 09:01:10-03:00,,9019.0
2020-12-02 09:04:28-03:00,95268.0,
2020-12-02 09:06:10-03:00,,9019.0
2020-12-02 09:09:28-03:00,95271.0,
2020-12-02 09:11:11-03:00,,9019.0
2020-12-02 09:14:29-03:00,95273.0,
2020-12-02 09:16:11-03:00,,9019.0
2020-12-02 09:19:29-03:00,95275.0,
2020-12-02 09:21:11-03:00,,9019.0
2020-12-02 09:24:29-03:00,95278.0,
2020-12-02 09:26:12-03:00,,9019.0
2020-12-02 09:29:30-03:00,95280.0,
2020-12-02 09:31:12-03:00,,9019.0
2020-12-02 09:34:30-03:00,95283.0,
2020-12-02 09:36:12-03:00,,9019.0
2020-12-02 09:39:30-03:00,95285.0,
2020-12-02 09:41:13-03:00,,9020.0
2020-12-02 09:44:31-03:00,95287.0,
2020-12-02 09:46:13-03:00,,9020.0
2020-12-02 09:49:31-03:00,95290.0,
2020-12-02 09:51:13-03:00,,9021.0
2020-12-02 09:54:31-03:00,95292.0,
2020-12-02 09:56:13-03:00,,9022.0
2020-12-02 09:59:32-03:00,95295.0,
2020-12-02 10:01:14-03:00,,9022.0
2020-12-02 10:04:32-03:00,95297.0,
2020-12-02 10:06:14-03:00,,9023.0
2020-12-02 10:09:32-03:00,95300.0,
2020-12-02 10:11:15-03:00,,9024.0
2020-12-02 10:14:33-03:00,95302.0,
2020-12-02 10:16:15-03:00,,9024.0
2020-12-02 10:19:33-03:00,95305.0,
2020-12-02 10:21:15-03:00,,9025.0
2020-12-02 10:24:33-03:00,95307.0,
2020-12-02 10:26:16-03:00,,9025.0
2020-12-02 10:29:34-03:00,95309.0,
2020-12-02 10:31:16-03:00,,9025.0
2020-12-02 10:34:34-03:00,95311.0,
2020-12-02 10:36:16-03:00,,9025.0
2020-12-02 10:39:34-03:00,95314.0,
2020-12-02 10:41:16-03:00,,9025.0
2020-12-02 10:44:35-03:00,95317.0,
2020-12-02 10:46:17-03:00,,9025.0
2020-12-02 10:49:35-03:00,95319.0,
2020-12-02 10:51:17-03:00,,9025.0
2020-12-02 10:54:35-03:00,95322.0,
2020-12-02 10:56:17-03:00,,9025.0
2020-12-02 10:59:35-03:00,95325.0,
2020-12-02 11:01:18-03:00,,9025.0
2020-12-02 11:04:36-03:00,95328.0,
2020-12-02 11:06:18-03:00,,9025.0
2020-12-02 11:09:36-03:00,95330.0,
2020-12-02 11:11:18-03:00,,9025.0
2020-12-02 11:14:36-03:00,95333.0,
2020-12-02 11:16:19-03:00,,9025.0
2020-12-02 11:19:37-03:00,95335.0,
2020-12-02 11:21:19-03:00,,9025.0
2020-12-02 11:24:37-03:00,95337.0,
2020-12-02 11:26:19-03:00,,9025.0
2020-12-02 11:29:37-03:00,95340.0,
2020-12-02 11:31:20-03:00,,9025.0
2020-12-02 11:34:38-03:00,95342.0,
2020-12-02 11:36:20-03:00,,9025.0
2020-12-02 11:39:38-03:00,95345.0,
2020-12-02 11:41:20-03:00,,9025.0
2020-12-02 11:44:38-03:00,95347.0,
2020-12-02 11:46:21-03:00,,9025.0
2020-12-02 11:49:39-03:00,95349.0,
2020-12-02 11:51:21-03:00,,9025.0
2020-12-02 11:54:39-03:00,95351.0,
2020-12-02 11:56:21-03:00,,9025.0
2020-12-02 11:59:39-03:00,95354.0,
2020-12-02 12:01:21-03:00,,9025.0
2020-12-02 12:04:40-03:00,95356.0,
2020-12-02 12:06:22-03:00,,9025.0
2020-12-02 12:09:40-03:00,95358.0,
2020-12-02 12:11:22-03:00,,9025.0
2020-12-02 12:14:40-03:00,95361.0,
2020-12-02 12:16:22-03:00,,9025.0
2020-12-02 12:19:40-03:00,95363.0,
2020-12-02 12:21:23-03:00,,9025.0
2020-12-02 12:24:41-03:00,95365.0,
2020-12-02 12:26:23-03:00,,9025.0
2020-12-02 12:29:41-03:00,95368.0,
2020-12-02 12:31:23-03:00,,9025.0
2020-12-02 12:34:41-03:00,95370.0,
2020-12-02 12:36:23-03:00,,9026.0
2020-12-02 12:39:42-03:00,95372.0,
2020-12-02 12:41:23-03:00,,9026.0
2020-12-02 12:44:42-03:00,95375.0,
2020-12-02 12:46:23-03:00,,9027.0
2020-12-02 12:49:42-03:00,95378.0,
2020-12-02 12:51:24-03:00,,9028.0
2020-12-02 12:54:43-03:00,95380.0,
2020-12-02 12:56:24-03:00,,9028.0
2020-12-02 12:59:43-03:00,95382.0,
2020-12-02 13:01:24-03:00,,9029.0
2020-12-02 13:04:43-03:00,95385.0,
2020-12-02 13:06:25-03:00,,9030.0
2020-12-02 13:09:44-03:00,95388.0,
2020-12-02 13:11:25-03:00,,9030.0
2020-12-02 13:14:44-03:00,95390.0,
2020-12-02 13:16:25-03:00,,9031.0
2020-12-02 13:19:44-03:00,95392.0,
2020-12-02 13:21:26-03:00,,9032.0
2020-12-02 13:24:45-03:00,95395.0,
2020-12-02 13:26:27-03:00,,9032.0
2020-12-02 13:29:45-03:00,95398.0,
2020-12-02 13:31:27-03:00,,9032.0
2020-12-02 13:34:45-03:00,95401.0,
2020-12-02 13:36:28-03:00,,9032.0
2020-12-02 13:39:46-03:00,95403.0,
2020-12-02 13:41:28-03:00,,9032.0
2020-12-02 13:44:46-03:00,95406.0,
2020-12-02 13:46:28-03:00,,9032.0
2020-12-02 13:49:46-03:00,95409.0,
2020-12-02 13:51:28-03:00,,9032.0
2020-12-02 13:54:46-03:00,95411.0,
2020-12-02 13:56:29-03:00,,9032.0
2020-12-02 13:59:47-03:00,95413.0,
2020-12-02 14:01:29-03:00,,9032.0
2020-12-02 14:04:47-03:00,95416.0,
2020-12-02 14:06:29-03:00,,9032.0
2020-12-02 14:09:48-03:00,95418.0,
2020-12-02 14:11:30-03:00,,9032.0
2020-12-02 14:14:48-03:00,95421.0,
2020-12-02 14:16:30-03:00,,9032.0
2020-12-02 14:19:48-03:00,95423.0,
2020-12-02 14:21:30-03:00,,9032.0
2020-12-02 14:24:49-03:00,95425.0,
2020-12-02 14:26:31-03:00,,9032.0
2020-12-02 14:29:49-03:00,95427.0,
2020-12-02 14:31:31-03:00,,9033.0
2020-12-02 14:34:49-03:00,95429.0,
2020-12-02 14:36:31-03:00,,9034.0
2020-12-02 14:39:49-03:00,95431.0,
2020-12-02 14:41:32-03:00,,9034.0
2020-12-02 14:44:50-03:00,95433.0,
2020-12-02 14:46:32-03:00,,9035.0
2020-12-02 14:49:50-03:00,95436.0,
2020-12-02 14:51:32-03:00,,9035.0
2020-12-02 14:54:50-03:00,95438.0,
2020-12-02 14:56:33-03:00,,9036.0
2020-12-02 14:59:51-03:00,95440.0,
2020-12-02 15:01:33-03:00,,9037.0
2020-12-02 15:04:51-03:00,95443.0,
2020-12-02 15:06:33-03:00,,9037.0
2020-12-02 15:09:51-03:00,95445.0,
2020-12-02 15:11:34-03:00,,9038.0
2020-12-02 15:14:52-03:00,95446.0,
2020-12-02 15:16:34-03:00,,9038.0
2020-12-02 15:19:52-03:00,95448.0,
2020-12-02 15:21:34-03:00,,9038.0
2020-12-02 15:24:52-03:00,95450.0,
2020-12-02 15:26:34-03:00,,9038.0
2020-12-02 15:29:53-03:00,95452.0,
2020-12-02 15:31:35-03:00,,9038.0
2020-12-02 15:34:53-03:00,95454.0,
2020-12-02 15:36:35-03:00,,9038.0
2020-12-02 15:39:53-03:00,95456.0,
2020-12-02 15:41:35-03:00,,9038.0
2020-12-02 15:44:54-03:00,95458.0,
2020-12-02 15:46:36-03:00,,9038.0
2020-12-02 15:49:54-03:00,95460.0,
2020-12-02 15:51:36-03:00,,9038.0
2020-12-02 15:54:54-03:00,95462.0,
2020-12-02 15:56:36-03:00,,9038.0
2020-12-02 15:59:55-03:00,95464.0,
2020-12-02 16:01:37-03:00,,9038.0
2020-12-02 16:04:55-03:00,95466.0,
2020-12-02 16:06:37-03:00,,9038.0
2020-12-02 16:09:56-03:00,95468.0,
2020-12-02 16:11:37-03:00,,9038.0
2020-12-02 16:14:56-03:00,95471.0,
2020-12-02 16:16:38-03:00,,9038.0
2020-12-02 16:19:56-03:00,95473.0,
2020-12-02 16:21:38-03:00,,9038.0
2020-12-02 16:24:57-03:00,95475.0,
2020-12-02 16:26:38-03:00,,9038.0
2020-12-02 16:29:57-03:00,95477.0,
2020-12-02 16:31:39-03:00,,9038.0
2020-12-02 16:34:57-03:00,95479.0,
2020-12-02 16:36:39-03:00,,9038.0
2020-12-02 16:39:57-03:00,95481.0,
2020-12-02 16:41:39-03:00,,9038.0
2020-12-02 16:44:58-03:00,95483.0,
2020-12-02 16:46:39-03:00,,9038.0
2020-12-02 16:49:58-03:00,95485.0,
2020-12-02 16:51:40-03:00,,9038.0
2020-12-02 16:54:58-03:00,95488.0,
2020-12-02 16:56:40-03:00,,9038.0
2020-12-02 16:59:59-03:00,95490.0,
2020-12-02 17:01:40-03:00,,9038.0
2020-12-02 17:04:59-03:00,95492.0,
2020-12-02 17:06:41-03:00,,9038.0
2020-12-02 17:09:59-03:00,95494.0,
2020-12-02 17:11:41-03:00,,9038.0
2020-12-02 17:15:00-03:00,95496.0,
2020-12-02 17:16:42-03:00,,9039.0
2020-12-02 17:20:00-03:00,95498.0,
2020-12-02 17:21:42-03:00,,9039.0
2020-12-02 17:25:00-03:00,95501.0,
2020-12-02 17:26:42-03:00,,9040.0
2020-12-02 17:30:01-03:00,95503.0,
2020-12-02 17:31:43-03:00,,9041.0
2020-12-02 17:35:01-03:00,95504.0,
2020-12-02 17:36:43-03:00,,9041.0
2020-12-02 17:40:01-03:00,95507.0,
2020-12-02 17:41:43-03:00,,9042.0
2020-12-02 17:45:02-03:00,95509.0,
2020-12-02 18:29:20-03:00,,9044.0
2020-12-02 18:29:24-03:00,95531.0,
2020-12-02 18:34:21-03:00,,9044.0
2020-12-02 18:34:26-03:00,95533.0,
2020-12-02 18:39:22-03:00,,9044.0
2020-12-02 18:39:26-03:00,95535.0,
2020-12-02 18:44:22-03:00,,9044.0
2020-12-02 18:44:27-03:00,95538.0,
2020-12-02 18:49:22-03:00,,9044.0
2020-12-02 18:49:27-03:00,95541.0,
2020-12-02 18:54:23-03:00,,9044.0
2020-12-02 18:54:27-03:00,95543.0,
2020-12-02 18:59:23-03:00,,9044.0
2020-12-02 18:59:28-03:00,95546.0,
2020-12-02 19:04:23-03:00,,9044.0
2020-12-02 19:04:28-03:00,95549.0,
2020-12-02 19:09:23-03:00,,9044.0
2020-12-02 19:09:28-03:00,95552.0,
2020-12-02 19:14:24-03:00,,9044.0
2020-12-02 19:14:29-03:00,95555.0,
2020-12-02 19:19:24-03:00,,9044.0
2020-12-02 19:19:29-03:00,95559.0,
2020-12-02 19:24:24-03:00,,9044.0
2020-12-02 19:24:29-03:00,95562.0,
2020-12-02 19:29:25-03:00,,9044.0
2020-12-02 19:29:30-03:00,95565.0,
2020-12-02 19:34:25-03:00,,9044.0
2020-12-02 19:34:30-03:00,95569.0,
2020-12-02 19:39:25-03:00,,9045.0
2020-12-02 19:39:30-03:00,95572.0,
2020-12-02 19:44:26-03:00,,9046.0
2020-12-02 19:44:31-03:00,95575.0,
2020-12-02 19:49:26-03:00,,9046.0
2020-12-02 19:49:31-03:00,95578.0,
2020-12-02 19:54:26-03:00,,9047.0
2020-12-02 19:54:31-03:00,95582.0,
2020-12-02 19:59:27-03:00,,9048.0
2020-12-02 19:59:31-03:00,95585.0,
2020-12-02 20:04:27-03:00,,9048.0
2020-12-02 20:04:32-03:00,95588.0,
2020-12-02 20:09:27-03:00,,9049.0
2020-12-02 20:09:32-03:00,95591.0,
2020-12-02 20:14:28-03:00,,9049.0
2020-12-02 20:14:32-03:00,95595.0,
2020-12-02 20:19:28-03:00,,9050.0
2020-12-02 20:19:33-03:00,95598.0,
2020-12-02 20:24:28-03:00,,9050.0
2020-12-02 20:24:33-03:00,95602.0,
2020-12-02 20:29:28-03:00,,9050.0
2020-12-02 20:29:33-03:00,95605.0,
2020-12-02 20:34:29-03:00,,9050.0
2020-12-02 20:34:34-03:00,95609.0,
2020-12-02 20:39:29-03:00,,9050.0
2020-12-02 20:39:34-03:00,95612.0,
2020-12-02 20:44:29-03:00,,9050.0
2020-12-02 20:44:34-03:00,95615.0,
2020-12-02 20:49:30-03:00,,9050.0
2020-12-02 20:49:35-03:00,95619.0,
2020-12-02 20:54:30-03:00,,9050.0
2020-12-02 20:54:35-03:00,95622.0,
2020-12-02 20:59:30-03:00,,9050.0
2020-12-02 20:59:35-03:00,95625.0,
2020-12-02 21:04:31-03:00,,9050.0
2020-12-02 21:04:36-03:00,95628.0,
2020-12-02 21:09:31-03:00,,9050.0
2020-12-02 21:09:36-03:00,95631.0,
2020-12-02 21:14:31-03:00,,9050.0
2020-12-02 21:14:36-03:00,95634.0,
2020-12-02 21:19:32-03:00,,9050.0
2020-12-02 21:19:37-03:00,95638.0,
2020-12-02 21:24:32-03:00,,9051.0
2020-12-02 21:24:37-03:00,95641.0,
2020-12-02 21:29:32-03:00,,9051.0
2020-12-02 21:29:37-03:00,95643.0,
2020-12-02 21:34:33-03:00,,9052.0
2020-12-02 21:34:37-03:00,95646.0,
2020-12-02 21:39:33-03:00,,9053.0
2020-12-02 21:39:38-03:00,95649.0,
2020-12-02 21:44:34-03:00,,9053.0
2020-12-02 21:44:38-03:00,95652.0,
2020-12-02 21:49:34-03:00,,9054.0
2020-12-02 21:49:38-03:00,95654.0,
2020-12-02 21:54:34-03:00,,9055.0
2020-12-02 21:54:39-03:00,95656.0,
2020-12-02 21:59:35-03:00,,9055.0
2020-12-02 21:59:39-03:00,95659.0,
2020-12-02 22:04:35-03:00,,9056.0
2020-12-02 22:04:39-03:00,95661.0,
2020-12-02 22:09:35-03:00,,9057.0
2020-12-02 22:09:40-03:00,95663.0,
2020-12-02 22:14:36-03:00,,9057.0
2020-12-02 22:14:40-03:00,95666.0,
2020-12-02 22:19:36-03:00,,9057.0
2020-12-02 22:19:40-03:00,95668.0,
2020-12-02 22:24:36-03:00,,9057.0
2020-12-02 22:24:41-03:00,95670.0,
2020-12-02 22:29:36-03:00,,9057.0
2020-12-02 22:29:41-03:00,95673.0,
2020-12-02 22:34:37-03:00,,9057.0
2020-12-02 22:34:41-03:00,95675.0,
2020-12-02 22:39:37-03:00,,9057.0
2020-12-02 22:39:41-03:00,95677.0,
2020-12-02 22:44:37-03:00,,9057.0
2020-12-02 22:44:42-03:00,95679.0,
2020-12-02 22:49:38-03:00,,9057.0
2020-12-02 22:49:42-03:00,95682.0,
2020-12-02 22:54:38-03:00,,9057.0
2020-12-02 22:54:42-03:00,95683.0,
2020-12-02 22:59:38-03:00,,9057.0
2020-12-02 22:59:43-03:00,95685.0,
2020-12-02 23:04:39-03:00,,9057.0
2020-12-02 23:04:43-03:00,95687.0,
2020-12-02 23:09:39-03:00,,9057.0
2020-12-02 23:09:43-03:00,95689.0,
2020-12-02 23:14:39-03:00,,9057.0
2020-12-02 23:14:44-03:00,95691.0,
