date,APR Los Caleos >> Estanques Acumuladores >> Volumen Salida Bombas Elevadoras(26326),APR Los Caleos >> Pozos y Bombas Elevadoras >> Volumen Pozos(9919)
2020-12-10 16:51:40-03:00,6296.0,
2020-12-10 16:56:39-03:00,,62202.0
2020-12-10 16:56:40-03:00,6296.0,
2020-12-10 17:01:40-03:00,6296.0,62202.0
2020-12-10 17:06:40-03:00,,62202.0
2020-12-10 17:06:41-03:00,6296.0,
2020-12-10 17:11:41-03:00,6297.0,62202.0
2020-12-10 17:16:41-03:00,6299.0,62202.0
2020-12-10 17:21:41-03:00,,62202.0
2020-12-10 17:21:42-03:00,6301.0,
2020-12-10 17:26:41-03:00,,62202.0
2020-12-10 17:26:42-03:00,6303.0,
2020-12-10 17:31:42-03:00,6305.0,62202.0
2020-12-10 17:36:42-03:00,,62202.0
2020-12-10 17:36:43-03:00,6307.0,
2020-12-10 17:41:42-03:00,,62202.0
2020-12-10 17:41:43-03:00,6308.0,
2020-12-10 17:46:43-03:00,6310.0,62202.0
2020-12-10 17:51:43-03:00,,62202.0
2020-12-10 17:51:44-03:00,6310.0,
2020-12-10 17:56:43-03:00,,62202.0
2020-12-10 17:56:44-03:00,6310.0,
2020-12-10 18:01:44-03:00,6310.0,62202.0
2020-12-10 18:06:44-03:00,6310.0,62202.0
2020-12-10 18:11:44-03:00,,62202.0
2020-12-10 18:11:45-03:00,6310.0,
2020-12-10 18:16:44-03:00,,62202.0
2020-12-10 18:16:45-03:00,6310.0,
2020-12-10 18:21:45-03:00,6310.0,62202.0
2020-12-10 18:26:45-03:00,,62202.0
2020-12-10 18:26:46-03:00,6310.0,
2020-12-10 18:31:45-03:00,,62202.0
2020-12-10 18:31:46-03:00,6310.0,
2020-12-10 18:36:45-03:00,,62202.0
2020-12-10 18:36:47-03:00,6310.0,
2020-12-10 18:41:46-03:00,,62204.0
2020-12-10 18:41:47-03:00,6310.0,
2020-12-10 18:46:46-03:00,,62205.0
2020-12-10 18:46:47-03:00,6310.0,
2020-12-10 18:51:46-03:00,,62206.0
2020-12-10 18:51:48-03:00,6310.0,
2020-12-10 18:56:47-03:00,,62208.0
2020-12-10 18:56:48-03:00,6310.0,
2020-12-10 19:01:47-03:00,,62209.0
2020-12-10 19:01:48-03:00,6310.0,
2020-12-10 19:06:48-03:00,,62211.0
2020-12-10 19:06:49-03:00,6310.0,
2020-12-10 19:11:48-03:00,,62212.0
2020-12-10 19:11:49-03:00,6310.0,
2020-12-10 19:16:49-03:00,6310.0,62213.0
2020-12-10 19:21:49-03:00,,62215.0
2020-12-10 19:21:50-03:00,6310.0,
2020-12-10 19:26:49-03:00,,62216.0
2020-12-10 19:26:50-03:00,6310.0,
2020-12-10 19:31:49-03:00,,62218.0
2020-12-10 19:31:50-03:00,6310.0,
2020-12-10 19:36:49-03:00,,62219.0
2020-12-10 19:36:51-03:00,6310.0,
2020-12-10 19:41:49-03:00,,62220.0
2020-12-10 19:41:51-03:00,6310.0,
2020-12-10 19:46:50-03:00,,62222.0
2020-12-10 19:46:51-03:00,6310.0,
2020-12-10 19:51:50-03:00,,62223.0
2020-12-10 19:51:51-03:00,6310.0,
2020-12-10 19:56:50-03:00,,62224.0
2020-12-10 19:56:52-03:00,6310.0,
2020-12-10 20:01:51-03:00,,62226.0
2020-12-10 20:01:52-03:00,6310.0,
2020-12-10 20:06:51-03:00,,62227.0
2020-12-10 20:06:52-03:00,6310.0,
2020-12-10 20:11:51-03:00,,62229.0
2020-12-10 20:11:59-03:00,6310.0,
2020-12-10 20:16:52-03:00,,62230.0
2020-12-10 20:16:53-03:00,6310.0,
2020-12-10 20:21:52-03:00,,62231.0
2020-12-10 20:21:53-03:00,6310.0,
2020-12-10 20:26:52-03:00,,62233.0
2020-12-10 20:26:54-03:00,6310.0,
2020-12-10 20:31:52-03:00,,62234.0
2020-12-10 20:32:00-03:00,6310.0,
2020-12-10 20:36:53-03:00,,62235.0
2020-12-10 20:36:54-03:00,6310.0,
2020-12-10 20:41:53-03:00,,62237.0
2020-12-10 20:42:01-03:00,6310.0,
2020-12-10 20:46:53-03:00,,62238.0
2020-12-10 20:46:55-03:00,6310.0,
2020-12-10 20:51:54-03:00,,62240.0
2020-12-10 20:52:01-03:00,6310.0,
2020-12-10 20:56:54-03:00,,62241.0
2020-12-10 20:56:56-03:00,6310.0,
2020-12-10 21:01:54-03:00,,62242.0
2020-12-10 21:01:59-03:00,6310.0,
2020-12-10 21:06:54-03:00,,62244.0
2020-12-10 21:06:56-03:00,6310.0,
2020-12-10 21:11:55-03:00,,62245.0
2020-12-10 21:11:57-03:00,6310.0,
2020-12-10 21:16:55-03:00,,62246.0
2020-12-10 21:16:57-03:00,6310.0,
2020-12-10 21:21:55-03:00,,62248.0
2020-12-10 21:21:57-03:00,6310.0,
2020-12-10 21:26:56-03:00,,62249.0
2020-12-10 21:26:57-03:00,6310.0,
2020-12-10 21:31:56-03:00,,62250.0
2020-12-10 21:31:58-03:00,6310.0,
2020-12-10 21:36:56-03:00,,62252.0
2020-12-10 21:36:58-03:00,6310.0,
2020-12-10 21:41:56-03:00,,62253.0
2020-12-10 21:41:58-03:00,6310.0,
2020-12-10 21:46:57-03:00,,62254.0
2020-12-10 21:46:59-03:00,6310.0,
2020-12-10 21:51:58-03:00,,62256.0
2020-12-10 21:51:59-03:00,6310.0,
2020-12-10 21:56:58-03:00,,62257.0
2020-12-10 21:56:59-03:00,6310.0,
2020-12-10 22:01:58-03:00,,62259.0
2020-12-10 22:02:00-03:00,6310.0,
2020-12-10 22:06:59-03:00,,62260.0
2020-12-10 22:07:00-03:00,6310.0,
2020-12-10 22:11:59-03:00,,62261.0
2020-12-10 22:12:00-03:00,6310.0,
2020-12-10 22:16:59-03:00,,62263.0
2020-12-10 22:17:01-03:00,6310.0,
2020-12-10 22:22:00-03:00,,62264.0
2020-12-10 22:22:01-03:00,6310.0,
2020-12-10 22:27:00-03:00,,62265.0
2020-12-10 22:27:01-03:00,6310.0,
2020-12-10 22:31:59-03:00,,62267.0
2020-12-10 22:32:02-03:00,6310.0,
2020-12-10 22:37:00-03:00,,62267.0
2020-12-10 22:37:02-03:00,6310.0,
2020-12-10 22:42:00-03:00,,62267.0
2020-12-10 22:42:02-03:00,6310.0,
2020-12-10 22:47:00-03:00,,62267.0
2020-12-10 22:47:03-03:00,6310.0,
2020-12-10 22:52:01-03:00,,62267.0
2020-12-10 22:52:03-03:00,6310.0,
2020-12-10 22:57:01-03:00,,62267.0
2020-12-10 22:57:03-03:00,6310.0,
2020-12-10 23:02:01-03:00,,62267.0
2020-12-10 23:02:04-03:00,6310.0,
2020-12-10 23:07:02-03:00,,62267.0
2020-12-10 23:07:04-03:00,6310.0,
2020-12-10 23:12:02-03:00,,62267.0
2020-12-10 23:12:04-03:00,6310.0,
2020-12-10 23:17:03-03:00,,62267.0
2020-12-10 23:17:05-03:00,6310.0,
2020-12-10 23:22:03-03:00,,62267.0
2020-12-10 23:22:05-03:00,6310.0,
2020-12-10 23:27:04-03:00,,62267.0
2020-12-10 23:27:05-03:00,6310.0,
2020-12-10 23:32:03-03:00,,62267.0
2020-12-10 23:32:06-03:00,6310.0,
2020-12-10 23:37:03-03:00,,62269.0
2020-12-10 23:37:06-03:00,6310.0,
2020-12-10 23:42:04-03:00,,62270.0
2020-12-10 23:42:06-03:00,6310.0,
2020-12-10 23:47:04-03:00,,62272.0
2020-12-10 23:47:07-03:00,6310.0,
2020-12-10 23:52:04-03:00,,62273.0
2020-12-10 23:52:07-03:00,6310.0,
2020-12-10 23:57:05-03:00,,62274.0
2020-12-10 23:57:07-03:00,6310.0,
2020-12-11 00:02:05-03:00,,62276.0
2020-12-11 00:02:07-03:00,6310.0,
2020-12-11 00:07:05-03:00,,62277.0
2020-12-11 00:07:08-03:00,6310.0,
2020-12-11 00:12:06-03:00,,62278.0
2020-12-11 00:12:08-03:00,6310.0,
2020-12-11 00:17:06-03:00,,62280.0
2020-12-11 00:17:08-03:00,6310.0,
2020-12-11 00:22:06-03:00,,62281.0
2020-12-11 00:22:09-03:00,6310.0,
2020-12-11 00:27:07-03:00,,62283.0
2020-12-11 00:27:09-03:00,6310.0,
2020-12-11 00:32:07-03:00,,62284.0
2020-12-11 00:32:10-03:00,6310.0,
2020-12-11 00:37:07-03:00,,62285.0
2020-12-11 00:37:10-03:00,6310.0,
2020-12-11 00:42:08-03:00,,62287.0
2020-12-11 00:42:10-03:00,6310.0,
2020-12-11 00:47:09-03:00,,62288.0
2020-12-11 00:47:11-03:00,6310.0,
2020-12-11 00:52:09-03:00,,62289.0
2020-12-11 00:52:11-03:00,6310.0,
2020-12-11 00:57:10-03:00,,62291.0
2020-12-11 00:57:11-03:00,6310.0,
2020-12-11 01:02:10-03:00,,62292.0
2020-12-11 01:02:12-03:00,6310.0,
2020-12-11 01:07:10-03:00,,62293.0
2020-12-11 01:07:12-03:00,6310.0,
2020-12-11 01:12:11-03:00,,62293.0
2020-12-11 01:12:12-03:00,6310.0,
2020-12-11 01:17:11-03:00,,62293.0
2020-12-11 01:17:13-03:00,6310.0,
2020-12-11 01:22:11-03:00,,62293.0
2020-12-11 01:22:13-03:00,6310.0,
2020-12-11 01:27:12-03:00,,62293.0
2020-12-11 01:27:13-03:00,6310.0,
2020-12-11 01:32:11-03:00,,62293.0
2020-12-11 01:32:14-03:00,6310.0,
2020-12-11 01:37:11-03:00,,62293.0
2020-12-11 01:37:13-03:00,6310.0,
2020-12-11 01:42:12-03:00,,62293.0
2020-12-11 01:42:14-03:00,6310.0,
2020-12-11 01:47:12-03:00,,62293.0
2020-12-11 01:47:14-03:00,6310.0,
2020-12-11 01:52:12-03:00,,62293.0
2020-12-11 01:52:14-03:00,6310.0,
2020-12-11 01:57:12-03:00,,62293.0
2020-12-11 01:57:15-03:00,6310.0,
2020-12-11 02:02:13-03:00,,62293.0
2020-12-11 02:02:15-03:00,6310.0,
2020-12-11 02:07:13-03:00,,62293.0
2020-12-11 02:07:15-03:00,6310.0,
2020-12-11 02:12:13-03:00,,62293.0
2020-12-11 02:12:16-03:00,6310.0,
2020-12-11 02:17:14-03:00,,62293.0
2020-12-11 02:17:16-03:00,6310.0,
2020-12-11 02:22:14-03:00,,62295.0
2020-12-11 02:22:17-03:00,6310.0,
2020-12-11 02:27:14-03:00,,62296.0
2020-12-11 02:27:17-03:00,6310.0,
2020-12-11 02:32:15-03:00,,62298.0
2020-12-11 02:32:17-03:00,6310.0,
2020-12-11 02:37:15-03:00,,62299.0
2020-12-11 02:37:18-03:00,6310.0,
2020-12-11 02:42:16-03:00,,62300.0
2020-12-11 02:42:18-03:00,6310.0,
2020-12-11 02:47:16-03:00,,62302.0
2020-12-11 02:47:18-03:00,6310.0,
2020-12-11 02:52:16-03:00,,62303.0
2020-12-11 02:52:19-03:00,6310.0,
2020-12-11 02:57:17-03:00,,62305.0
2020-12-11 02:57:19-03:00,6310.0,
2020-12-11 03:02:17-03:00,,62306.0
2020-12-11 03:02:19-03:00,6310.0,
2020-12-11 03:07:17-03:00,,62307.0
2020-12-11 03:07:20-03:00,6310.0,
2020-12-11 03:12:18-03:00,,62309.0
2020-12-11 03:12:20-03:00,6310.0,
2020-12-11 03:17:18-03:00,,62310.0
2020-12-11 03:17:20-03:00,6310.0,
2020-12-11 03:22:18-03:00,,62311.0
2020-12-11 03:22:21-03:00,6310.0,
2020-12-11 03:27:19-03:00,,62313.0
2020-12-11 03:27:21-03:00,6310.0,
2020-12-11 03:32:18-03:00,,62314.0
2020-12-11 03:32:21-03:00,6310.0,
2020-12-11 03:37:19-03:00,,62315.0
2020-12-11 03:37:21-03:00,6310.0,
2020-12-11 03:42:19-03:00,,62315.0
2020-12-11 03:42:22-03:00,6310.0,
2020-12-11 03:47:19-03:00,,62315.0
2020-12-11 03:47:22-03:00,6310.0,
2020-12-11 03:52:20-03:00,,62315.0
2020-12-11 03:52:22-03:00,6310.0,
2020-12-11 03:57:20-03:00,,62315.0
2020-12-11 03:57:23-03:00,6310.0,
2020-12-11 04:02:20-03:00,,62315.0
2020-12-11 04:02:23-03:00,6310.0,
2020-12-11 04:07:21-03:00,,62315.0
2020-12-11 04:07:23-03:00,6310.0,
2020-12-11 04:12:21-03:00,,62315.0
2020-12-11 04:12:24-03:00,6310.0,
2020-12-11 04:17:21-03:00,,62315.0
2020-12-11 04:17:24-03:00,6310.0,
2020-12-11 04:22:22-03:00,,62315.0
2020-12-11 04:22:24-03:00,6310.0,
2020-12-11 04:27:23-03:00,,62315.0
2020-12-11 04:27:25-03:00,6310.0,
2020-12-11 04:32:23-03:00,,62315.0
2020-12-11 04:32:25-03:00,6310.0,
2020-12-11 04:37:23-03:00,,62315.0
2020-12-11 04:37:25-03:00,6310.0,
2020-12-11 04:42:23-03:00,,62315.0
2020-12-11 04:42:26-03:00,6310.0,
2020-12-11 04:47:23-03:00,,62315.0
2020-12-11 04:47:26-03:00,6310.0,
2020-12-11 04:52:24-03:00,,62315.0
2020-12-11 04:52:26-03:00,6310.0,
2020-12-11 04:57:24-03:00,,62317.0
2020-12-11 04:57:27-03:00,6310.0,
2020-12-11 05:02:25-03:00,,62318.0
2020-12-11 05:02:27-03:00,6310.0,
2020-12-11 05:07:25-03:00,,62320.0
2020-12-11 05:07:27-03:00,6310.0,
2020-12-11 05:12:25-03:00,,62321.0
2020-12-11 05:12:28-03:00,6310.0,
2020-12-11 05:17:26-03:00,,62322.0
2020-12-11 05:17:28-03:00,6310.0,
2020-12-11 05:22:26-03:00,,62324.0
2020-12-11 05:22:28-03:00,6310.0,
2020-12-11 05:27:26-03:00,,62325.0
2020-12-11 05:27:28-03:00,6310.0,
2020-12-11 05:32:26-03:00,,62327.0
2020-12-11 05:32:29-03:00,6310.0,
2020-12-11 05:37:26-03:00,,62328.0
2020-12-11 05:37:29-03:00,6310.0,
2020-12-11 05:42:27-03:00,,62329.0
2020-12-11 05:42:29-03:00,6310.0,
2020-12-11 05:47:27-03:00,,62331.0
2020-12-11 05:47:30-03:00,6310.0,
2020-12-11 05:52:27-03:00,,62332.0
2020-12-11 05:52:30-03:00,6310.0,
2020-12-11 05:57:28-03:00,,62333.0
2020-12-11 05:57:30-03:00,6310.0,
2020-12-11 06:02:28-03:00,,62335.0
2020-12-11 06:02:31-03:00,6310.0,
2020-12-11 06:07:28-03:00,,62336.0
2020-12-11 06:07:31-03:00,6310.0,
2020-12-11 06:12:28-03:00,,62337.0
2020-12-11 06:12:31-03:00,6310.0,
2020-12-11 06:17:29-03:00,,62337.0
2020-12-11 06:17:32-03:00,6310.0,
2020-12-11 06:22:29-03:00,,62337.0
2020-12-11 06:22:32-03:00,6310.0,
2020-12-11 06:27:30-03:00,,62337.0
2020-12-11 06:27:32-03:00,6310.0,
2020-12-11 06:32:30-03:00,,62337.0
2020-12-11 06:32:33-03:00,6310.0,
2020-12-11 06:37:30-03:00,,62337.0
2020-12-11 06:37:33-03:00,6310.0,
2020-12-11 06:42:31-03:00,,62337.0
2020-12-11 06:42:34-03:00,6310.0,
2020-12-11 06:47:31-03:00,,62337.0
2020-12-11 06:47:34-03:00,6310.0,
2020-12-11 06:52:31-03:00,,62337.0
2020-12-11 06:52:34-03:00,6310.0,
2020-12-11 06:57:32-03:00,,62337.0
2020-12-11 06:57:34-03:00,6310.0,
2020-12-11 07:02:32-03:00,,62337.0
2020-12-11 07:02:35-03:00,6310.0,
2020-12-11 07:07:32-03:00,,62337.0
2020-12-11 07:07:35-03:00,6310.0,
2020-12-11 07:12:32-03:00,,62337.0
2020-12-11 07:12:35-03:00,6310.0,
2020-12-11 07:17:33-03:00,,62338.0
2020-12-11 07:17:36-03:00,6310.0,
2020-12-11 07:22:33-03:00,,62339.0
2020-12-11 07:22:36-03:00,6310.0,
2020-12-11 07:27:33-03:00,,62340.0
2020-12-11 07:27:36-03:00,6310.0,
2020-12-11 07:32:34-03:00,,62342.0
2020-12-11 07:32:37-03:00,6310.0,
2020-12-11 07:37:35-03:00,,62343.0
2020-12-11 07:37:37-03:00,6310.0,
2020-12-11 07:42:35-03:00,,62344.0
2020-12-11 07:42:37-03:00,6310.0,
2020-12-11 07:47:35-03:00,,62346.0
2020-12-11 07:47:38-03:00,6310.0,
2020-12-11 07:52:35-03:00,,62347.0
2020-12-11 07:52:38-03:00,6310.0,
2020-12-11 07:57:36-03:00,,62349.0
2020-12-11 07:57:38-03:00,6310.0,
2020-12-11 08:02:37-03:00,,62350.0
2020-12-11 08:02:39-03:00,6310.0,
2020-12-11 08:07:37-03:00,,62351.0
2020-12-11 08:07:39-03:00,6310.0,
2020-12-11 08:12:37-03:00,,62353.0
2020-12-11 08:12:39-03:00,6310.0,
2020-12-11 08:17:37-03:00,,62354.0
2020-12-11 08:17:40-03:00,6310.0,
2020-12-11 08:22:38-03:00,,62355.0
2020-12-11 08:22:40-03:00,6310.0,
2020-12-11 08:27:38-03:00,,62357.0
2020-12-11 08:27:40-03:00,6310.0,
2020-12-11 08:32:37-03:00,,62358.0
2020-12-11 08:32:41-03:00,6310.0,
2020-12-11 08:37:38-03:00,,62359.0
2020-12-11 08:37:41-03:00,6310.0,
2020-12-11 08:42:38-03:00,,62361.0
2020-12-11 08:42:41-03:00,6310.0,
2020-12-11 08:47:38-03:00,,62362.0
2020-12-11 08:47:42-03:00,6310.0,
2020-12-11 08:52:39-03:00,,62364.0
2020-12-11 08:52:42-03:00,6310.0,
2020-12-11 08:57:39-03:00,,62365.0
2020-12-11 08:57:42-03:00,6310.0,
2020-12-11 09:02:39-03:00,,62366.0
2020-12-11 09:02:42-03:00,6310.0,
2020-12-11 09:07:39-03:00,,62366.0
2020-12-11 09:07:43-03:00,6310.0,
2020-12-11 09:12:40-03:00,,62366.0
2020-12-11 09:12:43-03:00,6310.0,
2020-12-11 09:17:40-03:00,,62366.0
2020-12-11 09:17:43-03:00,6310.0,
2020-12-11 09:22:40-03:00,,62366.0
2020-12-11 09:22:44-03:00,6310.0,
2020-12-11 09:27:41-03:00,,62366.0
2020-12-11 09:27:44-03:00,6310.0,
2020-12-11 09:32:42-03:00,,62366.0
2020-12-11 09:32:44-03:00,6310.0,
2020-12-11 09:37:42-03:00,,62366.0
2020-12-11 09:37:45-03:00,6310.0,
2020-12-11 09:42:42-03:00,,62366.0
2020-12-11 09:42:45-03:00,6310.0,
2020-12-11 09:47:43-03:00,,62366.0
2020-12-11 09:47:45-03:00,6310.0,
2020-12-11 09:52:43-03:00,,62366.0
2020-12-11 09:52:46-03:00,6310.0,
2020-12-11 09:57:43-03:00,,62366.0
2020-12-11 09:57:46-03:00,6310.0,
2020-12-11 10:02:43-03:00,,62366.0
2020-12-11 10:02:46-03:00,6310.0,
2020-12-11 10:07:44-03:00,,62366.0
2020-12-11 10:07:47-03:00,6310.0,
2020-12-11 10:12:45-03:00,,62366.0
2020-12-11 10:12:47-03:00,6310.0,
2020-12-11 10:17:45-03:00,,62366.0
2020-12-11 10:17:47-03:00,6310.0,
2020-12-11 10:20:32-03:00,,62366.0
2020-12-11 10:22:47-03:00,6311.0,
2020-12-11 10:25:32-03:00,,62366.0
2020-12-11 10:27:48-03:00,6313.0,
2020-12-11 10:30:32-03:00,,62366.0
2020-12-11 10:32:48-03:00,6315.0,
2020-12-11 10:35:32-03:00,,62366.0
2020-12-11 10:37:48-03:00,6317.0,
2020-12-11 10:40:32-03:00,,62366.0
2020-12-11 10:42:49-03:00,6319.0,
2020-12-11 10:45:33-03:00,,62366.0
2020-12-11 10:47:49-03:00,6321.0,
2020-12-11 10:50:33-03:00,,62366.0
2020-12-11 10:52:49-03:00,6323.0,
2020-12-11 10:55:33-03:00,,62366.0
2020-12-11 10:57:50-03:00,6325.0,
2020-12-11 11:00:34-03:00,,62366.0
2020-12-11 11:02:50-03:00,6327.0,
2020-12-11 11:05:34-03:00,,62366.0
2020-12-11 11:07:50-03:00,6329.0,
2020-12-11 11:10:34-03:00,,62366.0
2020-12-11 11:12:51-03:00,6331.0,
2020-12-11 11:15:34-03:00,,62366.0
2020-12-11 11:17:51-03:00,6333.0,
2020-12-11 11:20:35-03:00,,62366.0
2020-12-11 11:22:51-03:00,6335.0,
2020-12-11 11:25:35-03:00,,62366.0
2020-12-11 11:27:52-03:00,6337.0,
2020-12-11 11:30:35-03:00,,62366.0
2020-12-11 11:32:52-03:00,6339.0,
2020-12-11 11:35:36-03:00,,62366.0
2020-12-11 11:37:52-03:00,6341.0,
2020-12-11 11:40:36-03:00,,62366.0
2020-12-11 11:42:53-03:00,6343.0,
2020-12-11 11:45:37-03:00,,62366.0
2020-12-11 11:47:53-03:00,6345.0,
2020-12-11 11:50:37-03:00,,62366.0
2020-12-11 11:52:53-03:00,6346.0,
2020-12-11 11:55:38-03:00,,62366.0
2020-12-11 11:57:53-03:00,6346.0,
2020-12-11 12:00:39-03:00,,62366.0
2020-12-11 12:02:54-03:00,6346.0,
2020-12-11 12:05:39-03:00,,62366.0
2020-12-11 12:07:54-03:00,6346.0,
2020-12-11 12:10:39-03:00,,62366.0
2020-12-11 12:12:54-03:00,6346.0,
2020-12-11 12:15:39-03:00,,62366.0
2020-12-11 12:17:55-03:00,6346.0,
2020-12-11 12:20:39-03:00,,62366.0
2020-12-11 12:22:55-03:00,6346.0,
2020-12-11 12:25:40-03:00,,62366.0
2020-12-11 12:27:55-03:00,6346.0,
2020-12-11 12:30:40-03:00,,62366.0
2020-12-11 12:32:56-03:00,6348.0,
2020-12-11 12:35:39-03:00,,62366.0
2020-12-11 12:37:56-03:00,6350.0,
2020-12-11 12:40:40-03:00,,62366.0
2020-12-11 12:42:57-03:00,6352.0,
2020-12-11 12:45:40-03:00,,62366.0
2020-12-11 12:47:57-03:00,6354.0,
2020-12-11 12:50:40-03:00,,62366.0
2020-12-11 12:52:57-03:00,6356.0,
2020-12-11 12:55:41-03:00,,62366.0
2020-12-11 12:57:58-03:00,6358.0,
2020-12-11 13:00:41-03:00,,62366.0
2020-12-11 13:02:58-03:00,6360.0,
2020-12-11 13:05:41-03:00,,62366.0
2020-12-11 13:07:58-03:00,6362.0,
2020-12-11 13:10:42-03:00,,62366.0
2020-12-11 13:12:58-03:00,6364.0,
2020-12-11 13:15:42-03:00,,62366.0
2020-12-11 13:17:59-03:00,6365.0,
2020-12-11 13:20:42-03:00,,62366.0
2020-12-11 13:22:59-03:00,6365.0,
2020-12-11 13:25:42-03:00,,62366.0
2020-12-11 13:27:59-03:00,6365.0,
2020-12-11 13:30:43-03:00,,62366.0
2020-12-11 13:33:00-03:00,6365.0,
2020-12-11 13:35:43-03:00,,62366.0
2020-12-11 13:38:00-03:00,6365.0,
2020-12-11 13:40:43-03:00,,62366.0
2020-12-11 13:43:00-03:00,6365.0,
2020-12-11 13:45:45-03:00,,62366.0
2020-12-11 13:48:01-03:00,6365.0,
2020-12-11 13:50:45-03:00,,62366.0
2020-12-11 13:53:01-03:00,6365.0,
2020-12-11 13:55:45-03:00,,62366.0
2020-12-11 13:58:01-03:00,6365.0,
2020-12-11 14:00:46-03:00,,62366.0
2020-12-11 14:03:02-03:00,6366.0,
2020-12-11 14:05:46-03:00,,62366.0
2020-12-11 14:08:02-03:00,6368.0,
2020-12-11 14:10:46-03:00,,62366.0
2020-12-11 14:13:02-03:00,6370.0,
2020-12-11 14:15:47-03:00,,62366.0
2020-12-11 14:18:03-03:00,6373.0,
2020-12-11 14:20:47-03:00,,62366.0
2020-12-11 14:23:03-03:00,6375.0,
2020-12-11 14:25:47-03:00,,62366.0
2020-12-11 14:28:03-03:00,6377.0,
2020-12-11 14:30:47-03:00,,62366.0
2020-12-11 14:33:04-03:00,6379.0,
2020-12-11 14:35:47-03:00,,62366.0
2020-12-11 14:38:04-03:00,6381.0,
2020-12-11 14:40:48-03:00,,62366.0
2020-12-11 14:43:04-03:00,6383.0,
2020-12-11 14:45:48-03:00,,62366.0
2020-12-11 14:48:04-03:00,6385.0,
2020-12-11 14:50:48-03:00,,62366.0
2020-12-11 14:53:05-03:00,6387.0,
2020-12-11 14:55:48-03:00,,62366.0
2020-12-11 14:58:05-03:00,6388.0,
2020-12-11 15:00:49-03:00,,62366.0
2020-12-11 15:03:05-03:00,6388.0,
2020-12-11 15:05:49-03:00,,62366.0
2020-12-11 15:08:06-03:00,6388.0,
2020-12-11 15:10:49-03:00,,62366.0
2020-12-11 15:13:06-03:00,6388.0,
2020-12-11 15:15:50-03:00,,62366.0
2020-12-11 15:18:06-03:00,6388.0,
2020-12-11 15:20:50-03:00,,62366.0
2020-12-11 15:23:07-03:00,6388.0,
2020-12-11 15:25:50-03:00,,62366.0
2020-12-11 15:28:07-03:00,6388.0,
2020-12-11 15:30:51-03:00,,62366.0
2020-12-11 15:33:07-03:00,6390.0,
2020-12-11 15:35:50-03:00,,62366.0
2020-12-11 15:38:08-03:00,6392.0,
2020-12-11 15:40:51-03:00,,62366.0
2020-12-11 15:43:08-03:00,6394.0,
2020-12-11 15:45:51-03:00,,62366.0
2020-12-11 15:48:08-03:00,6396.0,
2020-12-11 15:50:52-03:00,,62366.0
2020-12-11 15:53:09-03:00,6398.0,
2020-12-11 15:55:52-03:00,,62366.0
2020-12-11 15:58:09-03:00,6399.0,
2020-12-11 16:00:52-03:00,,62366.0
2020-12-11 16:03:09-03:00,6401.0,
2020-12-11 16:05:52-03:00,,62366.0
2020-12-11 16:08:10-03:00,6403.0,
2020-12-11 16:10:53-03:00,,62366.0
2020-12-11 16:13:10-03:00,6405.0,
2020-12-11 16:15:53-03:00,,62366.0
2020-12-11 16:18:10-03:00,6407.0,
2020-12-11 16:20:53-03:00,,62366.0
2020-12-11 16:23:11-03:00,6409.0,
2020-12-11 16:25:53-03:00,,62366.0
2020-12-11 16:28:11-03:00,6411.0,
2020-12-11 16:30:54-03:00,,62366.0
2020-12-11 16:33:11-03:00,6411.0,
2020-12-11 16:35:55-03:00,,62366.0
2020-12-11 16:38:11-03:00,6411.0,
2020-12-11 16:40:55-03:00,,62366.0
2020-12-11 16:43:12-03:00,6411.0,
2020-12-11 16:45:55-03:00,,62366.0
2020-12-11 16:48:12-03:00,6411.0,
2020-12-11 16:50:56-03:00,,62366.0
2020-12-11 16:53:12-03:00,6411.0,
2020-12-11 16:55:56-03:00,,62366.0
2020-12-11 16:58:13-03:00,6411.0,
2020-12-11 17:00:56-03:00,,62366.0
2020-12-11 17:03:13-03:00,6411.0,
2020-12-11 17:05:57-03:00,,62366.0
2020-12-11 17:08:13-03:00,6412.0,
2020-12-11 17:10:57-03:00,,62366.0
2020-12-11 17:13:14-03:00,6414.0,
2020-12-11 17:15:57-03:00,,62366.0
2020-12-11 17:18:14-03:00,6416.0,
2020-12-11 17:20:58-03:00,,62366.0
2020-12-11 17:23:14-03:00,6418.0,
2020-12-11 17:25:58-03:00,,62366.0
2020-12-11 17:28:15-03:00,6420.0,
2020-12-11 17:30:58-03:00,,62366.0
2020-12-11 17:33:15-03:00,6422.0,
2020-12-11 17:35:58-03:00,,62366.0
2020-12-11 17:38:15-03:00,6423.0,
2020-12-11 17:40:58-03:00,,62366.0
2020-12-11 17:43:16-03:00,6425.0,
2020-12-11 17:45:58-03:00,,62366.0
2020-12-11 17:48:16-03:00,6427.0,
2020-12-11 17:50:58-03:00,,62366.0
2020-12-11 17:53:16-03:00,6429.0,
2020-12-11 17:55:59-03:00,,62366.0
2020-12-11 17:58:16-03:00,6431.0,
2020-12-11 18:00:59-03:00,,62366.0
2020-12-11 18:03:17-03:00,6431.0,
2020-12-11 18:05:59-03:00,,62366.0
2020-12-11 18:08:17-03:00,6431.0,
2020-12-11 18:11:00-03:00,,62366.0
2020-12-11 18:13:17-03:00,6431.0,
2020-12-11 18:16:00-03:00,,62366.0
2020-12-11 18:18:18-03:00,6431.0,
2020-12-11 18:21:01-03:00,,62366.0
