date,APR El Melón - RP1 >> Pozo 5B >> Volumen Pozo 5B(9160),APR El Melón - RP1 >> Estanque Azul >> Volumen Salida Estanque(13481),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Pozo Dren 2(12926),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Bomba Elevadoras(9898),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Pozo Dren 1(9036),APR El Melón - RP1 >> Pozo Dren y B. Elevadoras >> Volumen Pozo 9(19809)
2020-12-10 10:26:17-03:00,,,,,,131591.9688
2020-12-10 10:26:21-03:00,,376670.8125,,,,
2020-12-10 10:31:03-03:00,,,,,222793.0,
2020-12-10 10:31:11-03:00,107952.0,,,36627.0,,
2020-12-10 10:31:17-03:00,,,,,,131591.9688
2020-12-10 10:31:22-03:00,,376678.8438,,,,
2020-12-10 10:36:03-03:00,,,,,222805.0,
2020-12-10 10:36:11-03:00,107952.0,,,36627.0,,
2020-12-10 10:36:17-03:00,,,,,,131591.9688
2020-12-10 10:36:22-03:00,,376686.8125,,,,
2020-12-10 10:41:03-03:00,,,,,222818.0,
2020-12-10 10:41:12-03:00,107952.0,,,36627.0,,
2020-12-10 10:41:18-03:00,,,,,,131591.9688
2020-12-10 10:41:22-03:00,,376694.3438,,,,
2020-12-10 10:46:04-03:00,,,,,222822.0,
2020-12-10 10:46:12-03:00,107952.0,,,36627.0,,
2020-12-10 10:46:18-03:00,,,,,,131591.9688
2020-12-10 10:46:22-03:00,,376702.0,,,,
2020-12-10 10:51:04-03:00,,,,,222827.0,
2020-12-10 10:51:12-03:00,107952.0,,,36627.0,,
2020-12-10 10:51:18-03:00,,,,,,131591.9688
2020-12-10 10:51:23-03:00,,376709.875,,,,
2020-12-10 10:56:04-03:00,,,,,222840.0,
2020-12-10 10:56:13-03:00,107952.0,,,36627.0,,
2020-12-10 10:56:18-03:00,,,,,,131591.9688
2020-12-10 10:56:23-03:00,,376717.5312,,,,
2020-12-10 11:01:05-03:00,,,,,222853.0,
2020-12-10 11:01:13-03:00,107952.0,,,36627.0,,
2020-12-10 11:01:19-03:00,,,,,,131591.9688
2020-12-10 11:01:23-03:00,,376725.2188,,,,
2020-12-10 11:06:05-03:00,,,,,222865.0,
2020-12-10 11:06:13-03:00,107952.0,,,36627.0,,
2020-12-10 11:06:19-03:00,,,,,,131591.9688
2020-12-10 11:06:24-03:00,,376733.125,,,,
2020-12-10 11:11:05-03:00,,,,,222867.0,
2020-12-10 11:11:13-03:00,107952.0,,,36627.0,,
2020-12-10 11:11:19-03:00,,,,,,131591.9688
2020-12-10 11:11:24-03:00,,376740.875,,,,
2020-12-10 11:16:06-03:00,,,,,222875.0,
2020-12-10 11:16:14-03:00,107952.0,,,36627.0,,
2020-12-10 11:16:20-03:00,,,,,,131591.9688
2020-12-10 11:16:24-03:00,,376748.6875,,,,
2020-12-10 11:21:06-03:00,,,,,222887.0,
2020-12-10 11:21:14-03:00,107952.0,,,36627.0,,
2020-12-10 11:21:20-03:00,,,,,,131591.9688
2020-12-10 11:21:25-03:00,,376756.875,,,,
2020-12-10 11:26:06-03:00,,,,,222900.0,
2020-12-10 11:26:14-03:00,107952.0,,,36627.0,,
2020-12-10 11:26:20-03:00,,,,,,131591.9688
2020-12-10 11:26:25-03:00,,376765.1875,,,,
2020-12-10 11:31:07-03:00,,,,,222912.0,
2020-12-10 11:31:15-03:00,107952.0,,,36627.0,,
2020-12-10 11:31:21-03:00,,,,,,131591.9688
2020-12-10 11:31:25-03:00,,376773.0938,,,,
2020-12-10 11:36:07-03:00,,,,,222912.0,
2020-12-10 11:36:15-03:00,107952.0,,,36627.0,,
2020-12-10 11:36:21-03:00,,,,,,131591.9688
2020-12-10 11:36:25-03:00,,376781.2812,,,,
2020-12-10 11:41:07-03:00,,,,,222922.0,
2020-12-10 11:41:15-03:00,107952.0,,,36627.0,,
2020-12-10 11:41:21-03:00,,,,,,131591.9688
2020-12-10 11:41:25-03:00,,376789.6875,,,,
2020-12-10 11:46:07-03:00,,,,,222934.0,
2020-12-10 11:46:16-03:00,107952.0,,,36627.0,,
2020-12-10 11:46:22-03:00,,,,,,131591.9688
2020-12-10 11:46:25-03:00,,376797.5938,,,,
2020-12-10 11:51:08-03:00,,,,,222947.0,
2020-12-10 11:51:16-03:00,107952.0,,,36627.0,,
2020-12-10 11:51:22-03:00,,,,,,131591.9688
2020-12-10 11:51:26-03:00,,376805.6562,,,,
2020-12-10 11:56:08-03:00,,,,,222956.0,
2020-12-10 11:56:16-03:00,107952.0,,,36627.0,,
2020-12-10 11:56:22-03:00,,,,,,131591.9688
2020-12-10 11:56:26-03:00,,376813.7188,,,,
2020-12-10 12:01:08-03:00,,,,,222957.0,
2020-12-10 12:01:17-03:00,107952.0,,,36627.0,,
2020-12-10 12:01:23-03:00,,,,,,131591.9688
2020-12-10 12:01:26-03:00,,376821.7188,,,,
2020-12-10 12:06:09-03:00,,,,,222969.0,
2020-12-10 12:06:17-03:00,107952.0,,,36627.0,,
2020-12-10 12:06:23-03:00,,,,,,131591.9688
2020-12-10 12:06:27-03:00,,376829.875,,,,
2020-12-10 12:11:09-03:00,,,,,222982.0,
2020-12-10 12:11:17-03:00,107952.0,,,36627.0,,
2020-12-10 12:11:23-03:00,,,,,,131591.9688
2020-12-10 12:11:27-03:00,,376837.8438,,,,
2020-12-10 12:16:09-03:00,,,,,222994.0,
2020-12-10 12:16:18-03:00,107952.0,,,36627.0,,
2020-12-10 12:16:23-03:00,,,,,,131591.9688
2020-12-10 12:16:28-03:00,,376845.75,,,,
2020-12-10 12:21:10-03:00,,,,,223000.0,
2020-12-10 12:21:18-03:00,107952.0,,,36627.0,,
2020-12-10 12:21:24-03:00,,,,,,131591.9688
2020-12-10 12:21:28-03:00,,376853.5938,,,,
2020-12-10 12:26:10-03:00,,,,,223004.0,
2020-12-10 12:26:18-03:00,107952.0,,,36627.0,,
2020-12-10 12:26:24-03:00,,,,,,131591.9688
2020-12-10 12:26:29-03:00,,376861.3125,,,,
2020-12-10 12:31:10-03:00,,,,,223017.0,
2020-12-10 12:31:18-03:00,107952.0,,,36627.0,,
2020-12-10 12:31:24-03:00,,,,,,131591.9688
2020-12-10 12:31:30-03:00,,376869.1875,,,,
2020-12-10 12:36:11-03:00,,,,,223029.0,
2020-12-10 12:36:18-03:00,107952.0,,,36627.0,,
2020-12-10 12:36:25-03:00,,,,,,131591.9688
2020-12-10 12:36:30-03:00,,376877.0,,,,
2020-12-10 12:41:11-03:00,,,,,223041.0,
2020-12-10 12:41:19-03:00,107952.0,,,36627.0,,
2020-12-10 12:41:25-03:00,,,,,,131591.9688
2020-12-10 12:41:30-03:00,,376884.75,,,,
2020-12-10 12:46:11-03:00,,,,,223045.0,
2020-12-10 12:46:19-03:00,107952.0,,,36627.0,,
2020-12-10 12:46:25-03:00,,,,,,131591.9688
2020-12-10 12:46:30-03:00,,376892.625,,,,
2020-12-10 12:51:11-03:00,,,,,223051.0,
2020-12-10 12:51:19-03:00,107952.0,,,36627.0,,
2020-12-10 12:51:26-03:00,,,,,,131591.9688
2020-12-10 12:51:31-03:00,,376900.5,,,,
2020-12-10 12:56:12-03:00,,,,,223064.0,
2020-12-10 12:56:20-03:00,107952.0,,,36627.0,,
2020-12-10 12:56:26-03:00,,,,,,131591.9688
2020-12-10 12:56:31-03:00,,376908.4688,,,,
2020-12-10 13:01:12-03:00,,,,,223076.0,
2020-12-10 13:01:20-03:00,107952.0,,,36627.0,,
2020-12-10 13:01:26-03:00,,,,,,131591.9688
2020-12-10 13:01:31-03:00,,376916.5,,,,
2020-12-10 13:06:12-03:00,,,,,223088.0,
2020-12-10 13:06:20-03:00,107952.0,,,36627.0,,
2020-12-10 13:06:27-03:00,,,,,,131591.9688
2020-12-10 13:06:32-03:00,,376924.375,,,,
2020-12-10 13:11:13-03:00,,,,,223090.0,
2020-12-10 13:11:21-03:00,107952.0,,,36627.0,,
2020-12-10 13:11:27-03:00,,,,,,131591.9688
2020-12-10 13:11:32-03:00,,376932.1562,,,,
2020-12-10 13:16:13-03:00,,,,,223090.0,
2020-12-10 13:16:21-03:00,107952.0,,,36627.0,,
2020-12-10 13:16:27-03:00,,,,,,131591.9688
2020-12-10 13:16:32-03:00,,376940.0,,,,
2020-12-10 13:21:13-03:00,,,,,223090.0,
2020-12-10 13:21:22-03:00,107952.0,,,36627.0,,
2020-12-10 13:21:27-03:00,,,,,,131591.9688
2020-12-10 13:21:33-03:00,,376947.6875,,,,
2020-12-10 13:26:14-03:00,,,,,223090.0,
2020-12-10 13:26:22-03:00,107952.0,,,36627.0,,
2020-12-10 13:26:28-03:00,,,,,,131591.9688
2020-12-10 13:26:33-03:00,,376955.375,,,,
2020-12-10 13:31:14-03:00,,,,,223090.0,
2020-12-10 13:31:22-03:00,107952.0,,,36627.0,,
2020-12-10 13:31:28-03:00,,,,,,131591.9688
2020-12-10 13:31:33-03:00,,376962.8125,,,,
2020-12-10 13:36:14-03:00,,,,,223090.0,
2020-12-10 13:36:23-03:00,107952.0,,,36627.0,,
2020-12-10 13:36:28-03:00,,,,,,131591.9688
2020-12-10 13:36:34-03:00,,376970.3125,,,,
2020-12-10 13:41:15-03:00,,,,,223090.0,
2020-12-10 13:41:23-03:00,107952.0,,,36627.0,,
2020-12-10 13:41:29-03:00,,,,,,131591.9688
2020-12-10 13:41:34-03:00,,376977.8438,,,,
2020-12-10 13:46:15-03:00,,,,,223090.0,
2020-12-10 13:46:23-03:00,107952.0,,,36627.0,,
2020-12-10 13:46:29-03:00,,,,,,131591.9688
2020-12-10 13:46:34-03:00,,376985.4688,,,,
2020-12-10 13:51:15-03:00,,,,,223090.0,
2020-12-10 13:51:24-03:00,107952.0,,,36627.0,,
2020-12-10 13:51:29-03:00,,,,,,131591.9688
2020-12-10 13:51:35-03:00,,376993.0938,,,,
2020-12-10 13:56:16-03:00,,,,,223090.0,
2020-12-10 13:56:24-03:00,107952.0,,,36627.0,,
2020-12-10 13:56:30-03:00,,,,,,131591.9688
2020-12-10 13:56:35-03:00,,377000.4688,,,,
2020-12-10 14:01:16-03:00,,,,,223090.0,
2020-12-10 14:01:24-03:00,107952.0,,,36627.0,,
2020-12-10 14:01:30-03:00,,,,,,131591.9688
2020-12-10 14:01:35-03:00,,377008.0625,,,,
2020-12-10 14:06:16-03:00,,,,,223090.0,
2020-12-10 14:06:24-03:00,107952.0,,,36627.0,,
2020-12-10 14:06:30-03:00,,,,,,131591.9688
2020-12-10 14:06:35-03:00,,377015.2812,,,,
2020-12-10 14:11:16-03:00,,,,,223090.0,
2020-12-10 14:11:25-03:00,107952.0,,,36627.0,,
2020-12-10 14:11:31-03:00,,,,,,131591.9688
2020-12-10 14:11:36-03:00,,377022.625,,,,
2020-12-10 14:16:17-03:00,,,,,223090.0,
2020-12-10 14:16:25-03:00,107952.0,,,36627.0,,
2020-12-10 14:16:31-03:00,,,,,,131591.9688
2020-12-10 14:16:36-03:00,,377029.75,,,,
2020-12-10 14:21:17-03:00,,,,,223090.0,
2020-12-10 14:21:25-03:00,107952.0,,,36627.0,,
2020-12-10 14:21:31-03:00,,,,,,131591.9688
2020-12-10 14:21:36-03:00,,377037.125,,,,
2020-12-10 14:26:17-03:00,,,,,223090.0,
2020-12-10 14:26:26-03:00,107952.0,,,36627.0,,
2020-12-10 14:26:32-03:00,,,,,,131591.9688
2020-12-10 14:26:37-03:00,,377044.5312,,,,
2020-12-10 14:31:18-03:00,,,,,223090.0,
2020-12-10 14:31:26-03:00,107952.0,,,36627.0,,
2020-12-10 14:31:32-03:00,,,,,,131591.9688
2020-12-10 14:31:37-03:00,,377051.9375,,,,
2020-12-10 14:36:18-03:00,,,,,223099.0,
2020-12-10 14:36:26-03:00,107952.0,,,36627.0,,
2020-12-10 14:36:32-03:00,,,,,,131591.9688
2020-12-10 14:36:38-03:00,,377059.2188,,,,
2020-12-10 14:41:18-03:00,,,,,223111.0,
2020-12-10 14:41:27-03:00,107952.0,,,36627.0,,
2020-12-10 14:41:32-03:00,,,,,,131591.9688
2020-12-10 14:41:38-03:00,,377066.3438,,,,
2020-12-10 14:46:19-03:00,,,,,223124.0,
2020-12-10 14:46:27-03:00,107952.0,,,36627.0,,
2020-12-10 14:46:33-03:00,,,,,,131591.9688
2020-12-10 14:46:38-03:00,,377073.3438,,,,
2020-12-10 14:51:19-03:00,,,,,223132.0,
2020-12-10 14:51:27-03:00,107952.0,,,36627.0,,
2020-12-10 14:51:33-03:00,,,,,,131591.9688
2020-12-10 14:51:38-03:00,,377080.4062,,,,
2020-12-10 14:56:19-03:00,,,,,223134.0,
2020-12-10 14:56:28-03:00,107952.0,,,36627.0,,
2020-12-10 14:56:33-03:00,,,,,,131591.9688
2020-12-10 14:56:39-03:00,,377087.6875,,,,
2020-12-10 15:01:20-03:00,,,,,223147.0,
2020-12-10 15:01:28-03:00,107952.0,,,36627.0,,
2020-12-10 15:01:34-03:00,,,,,,131591.9688
2020-12-10 15:01:39-03:00,,377094.9375,,,,
2020-12-10 15:06:20-03:00,,,,,223159.0,
2020-12-10 15:06:28-03:00,107952.0,,,36627.0,,
2020-12-10 15:06:34-03:00,,,,,,131591.9688
2020-12-10 15:06:39-03:00,,377102.0,,,,
2020-12-10 15:11:20-03:00,,,,,223172.0,
2020-12-10 15:11:29-03:00,107952.0,,,36627.0,,
2020-12-10 15:11:34-03:00,,,,,,131591.9688
2020-12-10 15:11:40-03:00,,377109.3125,,,,
2020-12-10 15:16:20-03:00,,,,,223176.0,
2020-12-10 15:16:29-03:00,107952.0,,,36627.0,,
2020-12-10 15:16:35-03:00,,,,,,131591.9688
2020-12-10 15:16:40-03:00,,377116.6562,,,,
2020-12-10 15:21:21-03:00,,,,,223182.0,
2020-12-10 15:21:29-03:00,107952.0,,,36627.0,,
2020-12-10 15:21:35-03:00,,,,,,131591.9688
2020-12-10 15:21:40-03:00,,377123.9062,,,,
2020-12-10 15:26:21-03:00,,,,,223194.0,
2020-12-10 15:26:30-03:00,107952.0,,,36627.0,,
2020-12-10 15:26:35-03:00,,,,,,131591.9688
2020-12-10 15:26:41-03:00,,377130.9375,,,,
2020-12-10 15:31:21-03:00,,,,,223207.0,
2020-12-10 15:31:30-03:00,107952.0,,,36627.0,,
2020-12-10 15:31:36-03:00,,,,,,131591.9688
2020-12-10 15:31:41-03:00,,377138.0,,,,
2020-12-10 15:36:22-03:00,,,,,223220.0,
2020-12-10 15:36:30-03:00,107952.0,,,36627.0,,
2020-12-10 15:36:36-03:00,,,,,,131591.9688
2020-12-10 15:36:41-03:00,,377145.0625,,,,
2020-12-10 15:41:22-03:00,,,,,223220.0,
2020-12-10 15:41:30-03:00,107952.0,,,36627.0,,
2020-12-10 15:41:36-03:00,,,,,,131591.9688
2020-12-10 15:41:42-03:00,,377152.4375,,,,
2020-12-10 15:46:22-03:00,,,,,223229.0,
2020-12-10 15:46:31-03:00,107952.0,,,36627.0,,
2020-12-10 15:46:36-03:00,,,,,,131591.9688
2020-12-10 15:46:42-03:00,,377159.6875,,,,
2020-12-10 15:51:23-03:00,,,,,223242.0,
2020-12-10 15:51:31-03:00,107952.0,,,36627.0,,
2020-12-10 15:51:37-03:00,,,,,,131591.9688
2020-12-10 15:51:42-03:00,,377167.0625,,,,
2020-12-10 15:56:23-03:00,,,,,223255.0,
2020-12-10 15:56:31-03:00,107952.0,,,36627.0,,
2020-12-10 15:56:37-03:00,,,,,,131591.9688
2020-12-10 15:56:43-03:00,,377174.4062,,,,
2020-12-10 16:01:23-03:00,,,,,223264.0,
2020-12-10 16:01:32-03:00,107952.0,,,36627.0,,
2020-12-10 16:01:37-03:00,,,,,,131591.9688
2020-12-10 16:01:43-03:00,,377181.7812,,,,
2020-12-10 16:06:24-03:00,,,,,223264.0,
2020-12-10 16:06:32-03:00,107952.0,,,36627.0,,
2020-12-10 16:06:38-03:00,,,,,,131591.9688
2020-12-10 16:06:43-03:00,,377189.1562,,,,
2020-12-10 16:11:24-03:00,,,,,223277.0,
2020-12-10 16:11:32-03:00,107952.0,,,36627.0,,
2020-12-10 16:11:38-03:00,,,,,,131591.9688
2020-12-10 16:11:44-03:00,,377196.4688,,,,
2020-12-10 16:16:24-03:00,,,,,223290.0,
2020-12-10 16:16:33-03:00,107952.0,,,36627.0,,
2020-12-10 16:16:38-03:00,,,,,,131591.9688
2020-12-10 16:16:44-03:00,,377203.7812,,,,
2020-12-10 16:21:24-03:00,,,,,223302.0,
2020-12-10 16:21:33-03:00,107952.0,,,36627.0,,
2020-12-10 16:21:39-03:00,,,,,,131591.9688
2020-12-10 16:21:44-03:00,,377211.0938,,,,
2020-12-10 16:26:25-03:00,,,,,223308.0,
2020-12-10 16:26:33-03:00,107952.0,,,36627.0,,
2020-12-10 16:26:39-03:00,,,,,,131591.9688
2020-12-10 16:26:44-03:00,,377218.2812,,,,
2020-12-10 16:31:25-03:00,,,,,223312.0,
2020-12-10 16:31:34-03:00,107952.0,,,36627.0,,
2020-12-10 16:31:39-03:00,,,,,,131591.9688
2020-12-10 16:31:45-03:00,,377225.5938,,,,
2020-12-10 16:36:25-03:00,,,,,223325.0,
2020-12-10 16:36:34-03:00,107952.0,,,36627.0,,
2020-12-10 16:36:40-03:00,,,,,,131591.9688
2020-12-10 16:36:45-03:00,,377232.75,,,,
2020-12-10 16:41:26-03:00,,,,,223337.0,
2020-12-10 16:41:34-03:00,107952.0,,,36627.0,,
2020-12-10 16:41:40-03:00,,,,,,131591.9688
2020-12-10 16:41:45-03:00,,377240.0312,,,,
2020-12-10 16:46:26-03:00,,,,,223350.0,
2020-12-10 16:46:35-03:00,107952.0,,,36627.0,,
2020-12-10 16:46:40-03:00,,,,,,131591.9688
2020-12-10 16:46:46-03:00,,377247.25,,,,
2020-12-10 16:51:26-03:00,,,,,223352.0,
2020-12-10 16:51:35-03:00,107952.0,,,36627.0,,
2020-12-10 16:51:41-03:00,,,,,,131591.9688
2020-12-10 16:51:46-03:00,,377254.6562,,,,
2020-12-10 16:56:27-03:00,,,,,223360.0,
2020-12-10 16:56:35-03:00,107952.0,,,36627.0,,
2020-12-10 16:56:41-03:00,,,,,,131591.9688
2020-12-10 16:56:46-03:00,,377262.25,,,,
2020-12-10 17:01:27-03:00,,,,,223373.0,
2020-12-10 17:01:35-03:00,107952.0,,,36627.0,,
2020-12-10 17:01:41-03:00,,,,,,131591.9688
2020-12-10 17:01:47-03:00,,377269.6875,,,,
2020-12-10 17:06:27-03:00,,,,,223385.0,
2020-12-10 17:06:36-03:00,107952.0,,,36627.0,,
2020-12-10 17:06:41-03:00,,,,,,131591.9688
2020-12-10 17:06:47-03:00,,377277.0312,,,,
2020-12-10 17:11:28-03:00,,,,,223395.0,
2020-12-10 17:11:36-03:00,107952.0,,,36627.0,,
2020-12-10 17:11:42-03:00,,,,,,131591.9688
2020-12-10 17:11:47-03:00,,377284.1875,,,,
2020-12-10 17:16:28-03:00,,,,,223395.0,
2020-12-10 17:16:36-03:00,107952.0,,,36627.0,,
2020-12-10 17:16:42-03:00,,,,,,131591.9688
2020-12-10 17:16:48-03:00,,377291.3125,,,,
2020-12-10 17:21:28-03:00,,,,,223408.0,
2020-12-10 17:21:37-03:00,107952.0,,,36627.0,,
2020-12-10 17:21:42-03:00,,,,,,131591.9688
2020-12-10 17:21:48-03:00,,377298.5,,,,
2020-12-10 17:26:29-03:00,,,,,223420.0,
2020-12-10 17:26:37-03:00,107952.0,,,36627.0,,
2020-12-10 17:26:43-03:00,,,,,,131591.9688
2020-12-10 17:26:48-03:00,,377305.8125,,,,
2020-12-10 17:31:29-03:00,,,,,223433.0,
2020-12-10 17:31:38-03:00,107952.0,,,36627.0,,
2020-12-10 17:31:43-03:00,,,,,,131591.9688
2020-12-10 17:31:49-03:00,,377313.1562,,,,
2020-12-10 17:36:29-03:00,,,,,223439.0,
2020-12-10 17:36:38-03:00,107952.0,,,36627.0,,
2020-12-10 17:36:43-03:00,,,,,,131591.9688
2020-12-10 17:36:49-03:00,,377320.25,,,,
2020-12-10 17:41:29-03:00,,,,,223443.0,
2020-12-10 17:41:39-03:00,107952.0,,,36627.0,,
2020-12-10 17:41:44-03:00,,,,,,131591.9688
2020-12-10 17:41:49-03:00,,377327.5,,,,
2020-12-10 17:46:30-03:00,,,,,223455.0,
2020-12-10 17:46:39-03:00,107952.0,,,36627.0,,
2020-12-10 17:46:44-03:00,,,,,,131591.9688
2020-12-10 17:46:49-03:00,,377334.8438,,,,
2020-12-10 17:51:30-03:00,,,,,223468.0,
2020-12-10 17:51:39-03:00,107952.0,,,36627.0,,
2020-12-10 17:51:44-03:00,,,,,,131591.9688
2020-12-10 17:51:50-03:00,,377341.7812,,,,
2020-12-10 17:56:30-03:00,,,,,223481.0,
2020-12-10 17:56:40-03:00,107952.0,,,36627.0,,
2020-12-10 17:56:45-03:00,,,,,,131591.9688
2020-12-10 17:56:50-03:00,,377349.0312,,,,
2020-12-10 18:01:31-03:00,,,,,223483.0,
2020-12-10 18:01:39-03:00,107952.0,,,36627.0,,
2020-12-10 18:01:45-03:00,,,,,,131591.9688
2020-12-10 18:01:50-03:00,,377356.1562,,,,
2020-12-10 18:06:31-03:00,,,,,223490.0,
2020-12-10 18:06:40-03:00,107952.0,,,36627.0,,
2020-12-10 18:06:45-03:00,,,,,,131591.9688
2020-12-10 18:06:51-03:00,,377363.25,,,,
2020-12-10 18:11:31-03:00,,,,,223503.0,
2020-12-10 18:11:40-03:00,107952.0,,,36627.0,,
2020-12-10 18:11:45-03:00,,,,,,131591.9688
2020-12-10 18:11:51-03:00,,377370.4688,,,,
2020-12-10 18:16:32-03:00,,,,,223516.0,
2020-12-10 18:16:40-03:00,107952.0,,,36627.0,,
2020-12-10 18:16:46-03:00,,,,,,131591.9688
2020-12-10 18:16:51-03:00,,377377.75,,,,
2020-12-10 18:21:32-03:00,,,,,223526.0,
2020-12-10 18:21:41-03:00,107952.0,,,36627.0,,
2020-12-10 18:21:46-03:00,,,,,,131591.9688
2020-12-10 18:21:52-03:00,,377385.0625,,,,
2020-12-10 18:26:32-03:00,,,,,223526.0,
2020-12-10 18:26:41-03:00,107952.0,,,36627.0,,
2020-12-10 18:26:46-03:00,,,,,,131591.9688
2020-12-10 18:26:52-03:00,,377392.5312,,,,
2020-12-10 18:31:33-03:00,,,,,223538.0,
2020-12-10 18:31:42-03:00,107952.0,,,36627.0,,
2020-12-10 18:31:47-03:00,,,,,,131591.9688
2020-12-10 18:31:52-03:00,,377400.0625,,,,
2020-12-10 18:36:34-03:00,,,,,223551.0,
2020-12-10 18:36:42-03:00,107952.0,,,36627.0,,
2020-12-10 18:36:47-03:00,,,,,,131591.9688
2020-12-10 18:36:53-03:00,,377407.5312,,,,
2020-12-10 18:41:34-03:00,,,,,223564.0,
2020-12-10 18:41:42-03:00,107952.0,,,36627.0,,
2020-12-10 18:41:47-03:00,,,,,,131591.9688
2020-12-10 18:41:53-03:00,,377415.4062,,,,
2020-12-10 18:46:34-03:00,,,,,223568.0,
2020-12-10 18:46:43-03:00,107952.0,,,36627.0,,
2020-12-10 18:46:48-03:00,,,,,,131591.9688
2020-12-10 18:46:53-03:00,,377423.3125,,,,
2020-12-10 18:51:35-03:00,,,,,223574.0,
2020-12-10 18:51:43-03:00,107952.0,,,36627.0,,
2020-12-10 18:51:48-03:00,,,,,,131591.9688
2020-12-10 18:51:54-03:00,,377430.9062,,,,
2020-12-10 18:56:35-03:00,,,,,223587.0,
2020-12-10 18:56:43-03:00,107952.0,,,36627.0,,
2020-12-10 18:56:48-03:00,,,,,,131591.9688
2020-12-10 18:56:54-03:00,,377438.5312,,,,
2020-12-10 19:01:35-03:00,,,,,223599.0,
2020-12-10 19:01:44-03:00,107952.0,,,36627.0,,
2020-12-10 19:01:49-03:00,,,,,,131591.9688
2020-12-10 19:01:54-03:00,,377445.9688,,,,
2020-12-10 19:06:35-03:00,,,,,223612.0,
2020-12-10 19:06:44-03:00,107952.0,,,36627.0,,
2020-12-10 19:06:49-03:00,,,,,,131591.9688
2020-12-10 19:06:55-03:00,,377453.4375,,,,
2020-12-10 19:11:36-03:00,,,,,223612.0,
2020-12-10 19:11:44-03:00,107952.0,,,36627.0,,
2020-12-10 19:11:49-03:00,,,,,,131591.9688
2020-12-10 19:11:55-03:00,,377461.0,,,,
2020-12-10 19:16:36-03:00,,,,,223622.0,
2020-12-10 19:16:45-03:00,107952.0,,,36627.0,,
2020-12-10 19:16:50-03:00,,,,,,131591.9688
2020-12-10 19:16:55-03:00,,377468.75,,,,
2020-12-10 19:21:36-03:00,,,,,223635.0,
2020-12-10 19:21:45-03:00,107952.0,,,36627.0,,
2020-12-10 19:21:50-03:00,,,,,,131591.9688
2020-12-10 19:21:55-03:00,,377476.6562,,,,
2020-12-10 19:26:37-03:00,,,,,223647.0,
2020-12-10 19:26:45-03:00,107952.0,,,36627.0,,
2020-12-10 19:26:50-03:00,,,,,,131591.9688
2020-12-10 19:26:56-03:00,,377484.25,,,,
2020-12-10 19:31:37-03:00,,,,,223656.0,
2020-12-10 19:31:46-03:00,107952.0,,,36627.0,,
2020-12-10 19:31:50-03:00,,,,,,131591.9688
2020-12-10 19:31:56-03:00,,377492.0,,,,
2020-12-10 19:36:37-03:00,,,,,223657.0,
2020-12-10 19:36:46-03:00,107952.0,,,36627.0,,
2020-12-10 19:36:51-03:00,,,,,,131591.9688
2020-12-10 19:36:56-03:00,,377500.0938,,,,
2020-12-10 19:41:38-03:00,,,,,223669.0,
2020-12-10 19:41:46-03:00,107952.0,,,36627.0,,
2020-12-10 19:41:51-03:00,,,,,,131591.9688
2020-12-10 19:41:57-03:00,,377508.1562,,,,
2020-12-10 19:46:38-03:00,,,,,223682.0,
2020-12-10 19:46:47-03:00,107952.0,,,36627.0,,
2020-12-10 19:46:51-03:00,,,,,,131591.9688
2020-12-10 19:46:57-03:00,,377516.0312,,,,
2020-12-10 19:51:38-03:00,,,,,223695.0,
2020-12-10 19:51:47-03:00,107952.0,,,36627.0,,
2020-12-10 19:51:52-03:00,,,,,,131591.9688
2020-12-10 19:51:57-03:00,,377523.8438,,,,
2020-12-10 19:56:39-03:00,,,,,223700.0,
2020-12-10 19:56:47-03:00,107952.0,,,36627.0,,
2020-12-10 19:56:52-03:00,,,,,,131591.9688
2020-12-10 19:56:58-03:00,,377531.7812,,,,
2020-12-10 20:01:39-03:00,,,,,223704.0,
2020-12-10 20:01:47-03:00,107952.0,,,36627.0,,
2020-12-10 20:01:52-03:00,,,,,,131591.9688
2020-12-10 20:01:58-03:00,,377539.7812,,,,
2020-12-10 20:06:39-03:00,,,,,223715.0,
2020-12-10 20:06:48-03:00,107952.0,,,36627.0,,
2020-12-10 20:06:53-03:00,,,,,,131591.9688
2020-12-10 20:06:58-03:00,,377547.9688,,,,
2020-12-10 20:11:39-03:00,,,,,223715.0,
2020-12-10 20:11:48-03:00,107952.0,,,36627.0,,
2020-12-10 20:11:53-03:00,,,,,,131591.9688
2020-12-10 20:11:59-03:00,,377555.75,,,,
2020-12-10 20:16:40-03:00,,,,,223715.0,
2020-12-10 20:16:48-03:00,107952.0,,,36627.0,,
2020-12-10 20:16:53-03:00,,,,,,131591.9688
2020-12-10 20:16:59-03:00,,377563.2812,,,,
2020-12-10 20:21:40-03:00,,,,,223715.0,
2020-12-10 20:21:49-03:00,107952.0,,,36627.0,,
2020-12-10 20:21:54-03:00,,,,,,131591.9688
2020-12-10 20:21:59-03:00,,377570.625,,,,
2020-12-10 20:26:40-03:00,,,,,223715.0,
2020-12-10 20:26:49-03:00,107952.0,,,36627.0,,
2020-12-10 20:26:54-03:00,,,,,,131591.9688
2020-12-10 20:27:00-03:00,,377578.375,,,,
2020-12-10 20:31:41-03:00,,,,,223715.0,
